Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
152,Ezequiel Ávila,ar ARG,FWMF,Osasuna,es La Liga,26,1994,2.2,0,8,2,25,3.56,0.89,0,0,22,0,0,0,0.4,0.4,0.05,-0.4,-0.4
153,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,22,1997,15.1,5,30,13,43.3,1.99,0.86,0.17,0.38,11.2,0,0,0,6.1,6.1,0.21,-1.1,-1.1
154,Mehmet-Can Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,5.6,0,1,0,0,0.18,0,0,,28.1,0,0,0,0,0,0.03,0,0
155,Jordan Ayew,gh GHA,FWMF,Crystal Palace,eng Premier League,28,1991,23.3,1,26,11,42.3,1.12,0.47,0.04,0.09,17.6,0,0,0,2.2,2.2,0.08,-1.2,-1.2
156,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,8.8,0,5,0,0,0.57,0,0,,16.6,2,0,0,0.5,0.5,0.1,-0.5,-0.5
157,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,37.8,0,24,6,25,0.64,0.16,0,0,18.7,0,0,0,1.7,1.7,0.07,-1.7,-1.7
158,Ramon Azeez,ng NGA,MF,Granada,es La Liga,27,1992,1.1,0,2,0,0,1.78,0,0,,14.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
159,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,24.3,1,11,4,36.4,0.45,0.16,0.09,0.25,16.9,0,0,0,0.7,0.7,0.06,+0.3,+0.3
160,Ludovic Baal,gf GUF,DFMF,Brest,fr Ligue 1,34,1986,3.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
161,Carlos Bacca,co COL,FW,Villarreal,es La Liga,33,1986,8.7,5,20,12,60,2.29,1.37,0.25,0.42,15.8,0,0,0,3.2,3.2,0.16,+1.8,+1.8
162,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,29,0,11,3,27.3,0.38,0.1,0,0,15.2,0,0,0,1,1,0.09,-1,-1
163,Milan Badelj,hr CRO,MF,Genoa,it Serie A,31,1989,26.8,1,17,4,23.5,0.64,0.15,0.06,0.25,25.3,0,0,0,0.8,0.8,0.05,+0.2,+0.2
164,Édgar Badía,es ESP,GK,Elche,es La Liga,28,1992,30,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
165,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,2,24,4,16.7,0.75,0.13,0.08,0.5,14.9,0,0,0,2.3,2.3,0.1,-0.3,-0.3
166,Alex Baena,es ESP,MF,Villarreal,es La Liga,19,2001,1.5,0,2,1,50,1.31,0.66,0,0,26.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
167,Miguel Baeza,es ESP,MFFW,Celta Vigo,es La Liga,20,2000,6,1,11,2,18.2,1.82,0.33,0.09,0.5,13.9,0,0,0,1.6,1.6,0.18,-0.6,-0.6
168,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,28,1992,18,6,59,23,39,3.29,1.28,0.1,0.26,16.1,0,0,1,8.3,7.5,0.13,-2.3,-1.5
169,Leon Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,22,1997,23.8,9,58,21,36.2,2.44,0.88,0.16,0.43,20.5,3,0,0,6.2,6.2,0.11,+2.8,+2.8
170,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,0,2,0,0,0.2,0,0,,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
171,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,2001,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
172,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,21.8,2,16,4,25,0.73,0.18,0.13,0.5,18,0,0,0,1.1,1.1,0.07,+0.9,+0.9
173,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,0,2,2,100,0.11,0.11,0,0,13.8,0,0,0,0.3,0.3,0.14,-0.3,-0.3
174,Ridle Baku,de GER,FWDF,Wolfsburg,de Bundesliga,22,1998,29.8,6,35,12,34.3,1.18,0.4,0.17,0.5,18.7,0,0,0,3.4,3.4,0.1,+2.6,+2.6
175,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,1998,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
176,Dilane Bakwa,fr FRA,FWMF,Bordeaux,fr Ligue 1,17,2002,0.6,0,3,2,66.7,4.82,3.21,0,0,21.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
177,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,1,8,2,25,0.6,0.15,0.13,0.5,10,0,0,0,0.7,0.7,0.08,+0.3,+0.3
178,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,13.3,7,44,19,43.2,3.31,1.43,0.16,0.37,13.9,0,0,0,5.7,5.7,0.13,+1.3,+1.3
179,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31,0,13,2,15.4,0.42,0.06,0,0,16.8,0,0,0,1.2,1.2,0.09,-1.2,-1.2
180,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,10.2,11,38,19,50,3.72,1.86,0.29,0.58,18.7,7,0,0,5.8,5.8,0.17,+5.2,+5.2
181,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,0,3,1,33.3,0.16,0.05,0,0,30.3,1,0,0,0.1,0.1,0.03,-0.1,-0.1
182,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,2,13,4,30.8,0.72,0.22,0.15,0.5,9.1,0,0,0,2,2,0.15,0,0
183,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,0,2,1,50,0.27,0.14,0,0,13.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
184,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
185,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15,0,1,1,100,0.07,0.07,0,0,15.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
186,Jonathan Bamba,fr FRA,MF,Lille,fr Ligue 1,24,1996,33.2,6,60,20,33.3,1.81,0.6,0.1,0.3,22.8,1,0,0,4.2,4.2,0.07,+1.8,+1.8
187,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,0,2,1,50,0.17,0.09,0,0,11.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
188,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,17,105,46,43.8,3.1,1.36,0.14,0.33,13.2,0,2,2,18.2,16.6,0.16,-1.2,-1.6
189,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,10.2,0,5,1,20,0.49,0.1,0,0,10,0,0,0,0.6,0.6,0.11,-0.6,-0.6
190,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,12.7,0,8,2,25,0.63,0.16,0,0,8.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6
191,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,23,1996,15.2,5,34,12,35.3,2.23,0.79,0.12,0.33,13.8,0,1,1,6,5.2,0.15,-1,-1.2
192,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,30.7,7,45,16,35.6,1.46,0.52,0.16,0.44,15.9,1,0,0,6.8,6.8,0.15,+0.2,+0.2
193,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,0,13,3,23.1,0.44,0.1,0,0,14.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8
194,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,0,2,0,0,0.72,0,0,,19.3,1,0,0,0.2,0.2,0.1,-0.2,-0.2
195,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
196,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,0,2,1,50,0.42,0.21,0,0,16.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
197,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,18.7,1,36,13,36.1,1.93,0.7,0.03,0.08,20.9,5,0,0,2.7,2.7,0.08,-1.7,-1.7
198,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3,0,3,0,0,0.99,0,0,,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
199,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,32.2,3,36,8,22.2,1.12,0.25,0.08,0.38,21.2,0,0,0,2.4,2.4,0.07,+0.6,+0.6
200,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
201,Kike Barja,es ESP,MFFW,Osasuna,es La Liga,23,1997,15.9,2,22,12,54.5,1.38,0.75,0.09,0.17,17.2,0,0,0,2.6,2.6,0.12,-0.6,-0.6
202,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,1993,17,3,38,11,28.9,2.23,0.65,0.08,0.27,18.7,2,0,0,3.1,3.1,0.08,-0.1,-0.1
203,Ross Barkley,eng ENG,FWMF,Chelsea,eng Premier League,26,1993,0.5,0,1,1,100,2.14,2.14,0,0,35.9,0,0,0,0,0,0.02,0,0
204,Aymen Barkok,ma MAR,MFDF,Eint Frankfurt,de Bundesliga,22,1998,10.9,2,19,6,31.6,1.75,0.55,0.11,0.33,21.4,1,0,0,1.9,1.9,0.1,+0.1,+0.1
205,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,3,37,12,32.4,2.5,0.81,0.05,0.17,16.8,0,1,1,4.1,3.3,0.09,-1.1,-1.3
206,Harvey Barnes,eng ENG,FWMF,Leicester City,eng Premier League,22,1997,21.6,9,56,25,44.6,2.59,1.16,0.16,0.36,17.5,0,0,0,5.9,5.9,0.11,+3.1,+3.1
207,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1,0,1,1,100,1,1,0,0,22.6,0,0,0,0,0,0.03,0,0
208,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,0,6,0,0,0.24,0,0,,12.3,0,0,0,0.9,0.9,0.15,-0.9,-0.9
209,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,0,2,1,50,2.12,1.06,0,0,14.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
210,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,2,33,10,30.3,1.29,0.39,0.06,0.2,15.7,0,0,0,4.5,4.5,0.14,-2.5,-2.5
211,Ander Barrenetxea,es ESP,MFFW,Real Sociedad,es La Liga,18,2001,14.5,3,23,7,30.4,1.58,0.48,0.13,0.43,19.4,0,0,0,1.9,1.9,0.08,+1.1,+1.1
212,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,0,2,0,0,0.16,0,0,,23.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
213,Musa Barrow,gm GAM,FWMF,Bologna,it Serie A,21,1998,32.5,8,88,38,43.2,2.71,1.17,0.09,0.21,20.9,6,0,1,7,6.2,0.07,+1.0,+1.8
214,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,3,14,5,35.7,0.49,0.17,0.21,0.6,9,0,0,0,2.5,2.5,0.18,+0.5,+0.5
215,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,0,4,0,0,1.13,0,0,,25.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
216,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,0,10,4,40,0.53,0.21,0,0,18.5,0,0,0,0.6,0.6,0.06,-0.6,-0.6
217,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,0,5,2,40,1.14,0.45,0,0,24.7,2,0,0,0.3,0.3,0.05,-0.3,-0.3
218,Chris Basham,eng ENG,DFMF,Sheffield Utd,eng Premier League,32,1988,28.6,0,10,1,10,0.35,0.03,0,0,13.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7
219,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,4,45,17,37.8,1.56,0.59,0.09,0.24,21.8,7,0,0,4.6,4.6,0.1,-0.6,-0.6
220,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
221,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,0,10,1,10,0.31,0.03,0,0,9.9,0,0,0,1,1,0.1,-1,-1
222,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,1,21,4,19,1.24,0.24,0.05,0.25,19.6,1,0,0,1.2,1.2,0.06,-0.2,-0.2
223,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
224,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,2,12,6,50,1.48,0.74,0.17,0.33,17,0,0,0,1.6,1.6,0.13,+0.4,+0.4
225,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,1,17,5,29.4,0.61,0.18,0.06,0.2,16.8,0,0,0,1.2,1.2,0.07,-0.2,-0.2
226,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,0,5,1,20,1.27,0.25,0,0,24.1,1,0,0,0.4,0.4,0.09,-0.4,-0.4
227,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,1990,31,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
228,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,2,7,4,57.1,0.59,0.34,0.29,0.5,15.7,0,0,0,1,1,0.14,+1.0,+1.0
229,Christoph Baumgartner,at AUT,MFFW,Hoffenheim,de Bundesliga,20,1999,26.3,6,61,21,34.4,2.32,0.8,0.1,0.29,16.1,1,0,0,5.9,5.9,0.1,+0.1,+0.1
230,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,4.1,0,12,3,25,2.92,0.73,0,0,14,0,0,0,0.9,0.9,0.08,-0.9,-0.9
231,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29,2,11,2,18.2,0.38,0.07,0.18,1,10.3,0,0,0,1.5,1.5,0.13,+0.5,+0.5
232,Noah Joel Sarenren Bazee,ng NGA,FWMF,Augsburg,de Bundesliga,23,1996,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
233,Ihlas Bebou,tg TOG,FWMF,Hoffenheim,de Bundesliga,26,1994,24.4,9,48,19,39.6,1.96,0.78,0.19,0.47,12.7,0,0,0,9.9,9.9,0.21,-0.9,-0.9
234,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,1,10,3,30,0.32,0.1,0.1,0.33,10.3,0,0,0,1.3,1.3,0.13,-0.3,-0.3
235,Sheraldo Becker,sr SUR,FWMF,Union Berlin,de Bundesliga,25,1995,12.3,3,31,10,32.3,2.52,0.81,0.1,0.3,22.1,0,0,0,1.5,1.5,0.05,+1.5,+1.5
236,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,0,5,1,20,0.27,0.05,0,0,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
237,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,1,10,5,50,0.29,0.15,0.1,0.2,10.6,0,0,0,0.7,0.7,0.07,+0.3,+0.3
238,Donny van de Beek,nl NED,MFFW,Manchester Utd,eng Premier League,23,1997,5.8,1,2,1,50,0.34,0.17,0.5,1,18.4,0,0,0,0.4,0.4,0.18,+0.6,+0.6
239,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,0,4,1,25,0.4,0.1,0,0,14.5,0,0,0,0.5,0.5,0.12,-0.5,-0.5
240,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,0,2,0,0,2.28,0,0,,30.9,0,0,0,0,0,0.02,0,0
241,Maximilian Beier,de GER,FWDF,Hoffenheim,de Bundesliga,17,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
242,Ishak Belfodil,dz ALG,FWMF,Hoffenheim,de Bundesliga,28,1992,6.6,0,12,3,25,1.81,0.45,0,0,12,0,0,0,1.5,1.5,0.13,-1.5,-1.5
243,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,2001,0.3,0,1,0,0,3,0,0,,23.7,0,0,0,0,0,0.03,0,0
244,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,0,6,0,0,0.2,0,0,,26.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,1,8,2,25,0.57,0.14,0.13,0.5,14,0,0,0,0.5,0.5,0.07,+0.5,+0.5
246,Karim Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,30,1990,8.9,0,28,8,28.6,3.16,0.9,0,0,17.7,0,0,0,1.8,1.8,0.06,-1.8,-1.8
247,Jean-Ricner Bellegarde,fr FRA,MFFW,Strasbourg,fr Ligue 1,22,1998,23.2,1,23,5,21.7,0.99,0.22,0.04,0.2,17.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1
248,Héctor Bellerín,es ESP,DFMF,Arsenal,eng Premier League,25,1995,23.2,1,15,5,33.3,0.65,0.22,0.07,0.2,20.3,0,0,0,0.8,0.8,0.05,+0.2,+0.2
249,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,18.9,1,33,8,24.2,1.75,0.42,0.03,0.13,19.8,0,0,0,2.5,2.5,0.08,-1.5,-1.5
250,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,32.1,13,102,35,34.3,3.18,1.09,0.09,0.26,17.7,8,4,5,13.7,9.8,0.1,-0.7,-0.8
251,Fran Beltrán,es ESP,MFFW,Celta Vigo,es La Liga,21,1999,15.5,3,19,7,36.8,1.22,0.45,0.16,0.43,22.2,0,0,0,1.2,1.2,0.06,+1.8,+1.8
252,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,1998,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
253,Hatem Ben Arfa,fr FRA,MFFW,Bordeaux,fr Ligue 1,33,1987,18.9,2,33,11,33.3,1.74,0.58,0.06,0.18,21.6,5,0,0,2.3,2.3,0.07,-0.3,-0.3
254,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
255,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,29,20,68,21,30.9,2.35,0.72,0.15,0.48,17.7,7,10,12,19.6,10.2,0.15,+0.4,-0.2
256,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,13.5,0,10,4,40,0.74,0.3,0,0,17.9,0,0,0,0.6,0.6,0.06,-0.6,-0.6
257,Samy Benchamma,fr FRA,DFMF,Montpellier,fr Ligue 1,20,2000,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
258,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,1,8,0,0,0.77,0,0,,17.6,0,1,1,1.7,0.9,0.11,-0.7,-0.9
259,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13,0,3,1,33.3,0.23,0.08,0,0,10.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
260,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,17.5,5,37,14,37.8,2.11,0.8,0.11,0.29,15.4,0,1,1,7.6,6.8,0.18,-2.6,-2.8
261,László Bénes,sk SVK,MF,Augsburg,de Bundesliga,22,1997,7.3,1,8,3,37.5,1.09,0.41,0.13,0.33,20.8,1,0,0,0.5,0.5,0.06,+0.5,+0.5
262,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,22,1997,1.7,0,2,0,0,1.2,0,0,,30.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
263,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,1993,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
264,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,0,8,1,12.5,0.27,0.03,0,0,12.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5
265,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
266,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2001,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
267,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
268,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,14.7,0,12,1,8.3,0.81,0.07,0,0,26.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9
269,Saïd Benrahma,dz ALG,FWMF,West Ham,eng Premier League,24,1995,15.5,1,35,12,34.3,2.26,0.78,0.03,0.08,21.2,1,0,0,2.6,2.6,0.07,-1.6,-1.6
270,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,13.8,0,18,4,22.2,1.31,0.29,0,0,24,5,0,0,0.8,0.8,0.04,-0.8,-0.8
271,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,1995,20.1,4,21,7,33.3,1.04,0.35,0.14,0.43,16,0,1,1,2.3,1.6,0.07,+1.7,+1.4
272,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,1999,2.9,0,2,0,0,0.68,0,0,,24.2,1,0,0,0.2,0.2,0.1,-0.2,-0.2
273,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,6.1,0,0,0,,0,0,,,,0,0,1,0.8,0,,-0.8,0
274,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,1997,25.8,0,15,5,33.3,0.58,0.19,0,0,25.1,0,0,0,0.6,0.6,0.04,-0.6,-0.6
275,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,1990,20.2,10,71,33,46.5,3.52,1.64,0.14,0.3,12.5,0,0,0,8.3,8.3,0.12,+1.7,+1.7
276,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,1987,32.2,23,122,52,42.6,3.79,1.62,0.18,0.42,15.5,6,1,1,18.5,17.7,0.15,+4.5,+4.3
277,Yassine Benzia,dz ALG,MFFW,Dijon,fr Ligue 1,25,1994,4.5,2,4,0,0,0.88,0,0,,27.2,0,2,2,1.8,0.2,0.05,+0.2,-0.2
278,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,1991,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
279,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,1994,27.5,17,105,32,30.5,3.82,1.16,0.1,0.31,21.7,10,7,8,15,8.7,0.08,+2.0,+1.3
280,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,0,1,0,0,0.8,0,0,,8.3,0,0,0,0.1,0.1,0.11,-0.1,-0.1
281,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,1,16,6,37.5,0.86,0.32,0.06,0.17,19.5,0,0,0,0.9,0.9,0.06,+0.1,+0.1
282,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1995,1.5,0,2,2,100,1.37,1.37,0,0,16,0,0,0,0.4,0.4,0.22,-0.4,-0.4
283,Álex Berenguer,es ESP,MFFW,Athletic Club,es La Liga,25,1995,25.3,8,48,15,31.3,1.9,0.59,0.17,0.53,17.4,4,0,0,6.2,6.2,0.13,+1.8,+1.8
284,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,1992,29,1,3,1,33.3,0.1,0.03,0.33,1,17.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8
285,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,1990,15.1,2,19,8,42.1,1.25,0.53,0.11,0.25,21.5,1,0,0,1.2,1.2,0.06,+0.8,+0.8
286,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22,1998,12.4,1,9,1,11.1,0.72,0.08,0,0,18,0,1,1,1.2,0.4,0.05,-0.2,-0.4
287,Steven Bergwijn,nl NED,FWMF,Tottenham,eng Premier League,22,1997,13.4,1,15,6,40,1.12,0.45,0.07,0.17,17.1,0,0,0,2,2,0.13,-1,-1
288,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,1993,18.3,0,21,3,14.3,1.15,0.16,0,0,22.2,3,0,0,1,1,0.05,-1,-1
289,Bernard,br BRA,MFFW,Everton,eng Premier League,27,1992,5.1,1,6,2,33.3,1.19,0.4,0.17,0.5,22.5,0,0,0,0.3,0.3,0.04,+0.7,+0.7
290,Federico Bernardeschi,it ITA,MFDF,Juventus,it Serie A,26,1994,10.8,0,13,6,46.2,1.2,0.56,0,0,18.3,0,0,0,1.3,1.3,0.1,-1.3,-1.3
291,Bernardo,br BRA,DFMF,Brighton,eng Premier League,25,1995,2.3,0,4,0,0,1.75,0,0,,7.7,0,0,0,0.4,0.4,0.1,-0.4,-0.4
292,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,1997,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
293,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,1993,2.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
294,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,22,1998,8.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
295,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
296,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,1989,28.9,0,8,3,37.5,0.28,0.1,0,0,19.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4
297,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,1993,6.8,0,8,4,50,1.17,0.59,0,0,17.1,0,0,0,1,1,0.13,-1,-1
298,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
299,Louis Beyer,de GER,DF,M'Gladbach,de Bundesliga,20,2000,2.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
300,Bartosz Bialek,pl POL,FWMF,Wolfsburg,de Bundesliga,18,2001,3,2,9,5,55.6,3,1.67,0.22,0.4,12,0,0,0,1.9,1.9,0.21,+0.1,+0.1
301,Giulian Biancone,fr FRA,DFMF,Monaco,fr Ligue 1,20,2000,1,0,1,0,0,0.98,0,0,,17.3,0,0,0,0,0,0.04,0,0
302,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1990,1.4,1,2,1,50,1.41,0.7,0.5,1,4.7,0,0,0,0.4,0.4,0.18,+0.6,+0.6
303,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,1990,17,0,10,0,0,0.59,0,0,,13.6,0,0,0,0.9,0.9,0.09,-0.9,-0.9
