Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
2017,Percy Prado,pe PER,DF,Nantes,fr Ligue 1,23,1996,2.1,6,5,3,2,1,1,0,1,1,7,5,0
2018,Dennis Praet,be BEL,MF,Leicester City,eng Premier League,25,1994,12.6,33,18,8,21,4,19,1,18,17,50,12,0
2019,Abdón Prats,es ESP,FW,Mallorca,es La Liga,26,1992,3.1,1,1,0,0,1,1,0,1,0,1,1,0
2020,Sanjin Prcić,ba BIH,MFFW,Strasbourg,fr Ligue 1,25,1993,0.9,1,0,0,0,1,1,1,0,1,2,0,0
2021,Nicolas de Préville,fr FRA,MFFW,Bordeaux,fr Ligue 1,28,1991,22.2,35,21,9,22,4,15,3,12,6,41,19,0
2022,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,32,1987,0.6,0,0,0,0,0,0,0,0,0,0,4,0
2023,Kai Pröger,de GER,MFFW,Paderborn 07,de Bundesliga,27,1992,23.1,43,22,21,17,5,34,6,28,14,57,20,1
2024,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,24,1995,10.3,14,11,6,6,2,10,2,8,14,28,9,0
2025,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,27,1991,31.4,64,35,28,28,8,27,8,19,38,102,36,4
2026,Antonio Puertas,es ESP,FWMF,Granada,es La Liga,27,1992,28.5,37,24,8,18,11,21,3,18,12,49,21,0
2027,Riqui Puig,es ESP,MF,Barcelona,es La Liga,19,1999,5.7,11,7,1,9,1,2,0,2,5,16,1,0
2028,Teemu Pukki,fi FIN,FW,Norwich City,eng Premier League,29,1990,32.1,12,6,3,5,4,13,0,13,6,18,7,0
2029,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,25,1994,32.8,73,46,25,41,7,45,15,30,49,122,53,1
2030,Christian Pulisic,us USA,FW,Chelsea,eng Premier League,20,1998,19.1,23,11,13,4,6,15,0,15,6,29,11,0
2031,Ignacio Pussetto,ar ARG,FWMF,Watford,eng Premier League,23,1995,0.8,7,4,4,2,1,2,1,1,3,10,4,0
2032,Ignacio Pussetto,ar ARG,FWDF,Udinese,it Serie A,23,1995,3.8,8,4,4,3,1,3,0,3,4,12,7,0
2033,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,36,1983,25.3,9,5,0,6,3,13,0,13,8,17,15,0
2034,Robin Quaison,se SWE,FWMF,Mainz 05,de Bundesliga,25,1993,28.9,25,17,15,7,3,27,5,22,11,36,8,0
2035,Domingos Quina,pt POR,MFFW,Watford,eng Premier League,19,1999,0.2,2,0,1,1,0,3,0,3,0,2,0,0
2036,Quini,es ESP,DF,Granada,es La Liga,29,1989,8,25,14,16,7,2,5,1,4,10,35,14,0
2037,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,22,1996,17.5,22,12,14,4,4,11,4,7,12,34,35,0
2038,Quique,es ESP,FWMF,Eibar,es La Liga,29,1990,5.4,2,1,1,0,1,3,0,3,0,2,3,0
2039,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,24,1995,21.2,47,31,16,19,12,36,6,30,32,79,19,0
2040,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,26,1993,22.1,43,19,27,16,0,21,4,17,23,66,24,0
2041,Nemanja Radonjić,rs SRB,FWMF,Marseille,fr Ligue 1,23,1996,9.8,10,3,4,3,3,7,0,7,2,12,7,0
2042,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,30,1988,14.6,27,14,18,9,0,17,3,14,8,35,39,0
2043,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,22,1997,17,0,0,0,0,0,0,0,0,1,1,7,1
2044,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,32,1986,25.6,43,25,24,15,4,19,9,10,34,77,85,0
2045,Boris Radunović,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3,0,0,0,0,0,0,0,0,0,0,1,0
2046,Rafael,br BRA,GK,Cagliari,it Serie A,37,1982,5,0,0,0,0,0,0,0,0,0,0,3,0
2047,Rafael,br BRA,DF,Lyon,fr Ligue 1,29,1990,7.8,24,16,12,8,4,6,3,3,10,34,14,0
2048,Raffael,br BRA,MFFW,M'Gladbach,de Bundesliga,34,1985,0.7,0,0,0,0,0,2,0,2,0,0,0,0
2049,Rafinha,br BRA,FWMF,Barcelona,es La Liga,26,1993,2.1,3,2,1,1,1,0,0,0,1,4,0,0
2050,Rafinha,br BRA,MF,Celta Vigo,es La Liga,26,1993,23.5,71,37,29,37,5,37,4,33,33,104,25,0
2051,Daniele Ragatzu,it ITA,MFFW,Cagliari,it Serie A,27,1991,3.5,3,2,0,2,1,1,0,1,1,4,5,0
2052,Baba Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,1.2,3,2,2,0,1,2,1,1,1,4,2,0
2053,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,30.8,31,21,24,7,0,31,26,5,22,53,112,1
2054,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,23,1995,27,1,1,1,0,0,0,0,0,1,2,9,0
2055,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,31,1988,17.7,27,14,8,15,4,19,6,13,15,42,18,1
2056,Benito Raman,be BEL,FW,Schalke 04,de Bundesliga,24,1994,17.8,18,9,4,9,5,11,1,10,7,25,1,0
2057,Gastón Ramírez,uy URU,MFFW,Sampdoria,it Serie A,28,1990,15.5,32,21,7,16,9,28,2,26,11,43,10,0
2058,Sandro Ramírez,es ESP,FWMF,Valladolid,es La Liga,24,1995,14.5,12,10,2,6,4,11,1,10,7,19,2,0
2059,Iván Ramis,es ESP,DF,Eibar,es La Liga,34,1984,5.1,3,2,2,1,0,2,0,2,4,7,23,2
2060,Adrián Ramos,co COL,FWMF,Granada,es La Liga,33,1986,2.5,6,2,0,2,4,2,0,2,1,7,1,0
2061,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,33.5,46,31,26,17,3,22,9,13,49,95,102,4
2062,Aaron Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37,4,3,4,0,0,0,0,0,0,4,25,1
2063,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,28,1990,11.7,20,15,6,8,6,18,3,15,11,31,12,0
2064,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,32,1987,2,0,0,0,0,0,0,0,0,0,0,2,0
2065,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,2,2,2,0,0,1,0,1,2,4,7,0
2066,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,5.8,17,10,10,7,0,11,6,5,8,25,18,0
2067,Raphinha,br BRA,MFFW,Rennes,fr Ligue 1,22,1996,18.8,22,18,5,12,5,23,1,22,17,39,14,1
2068,Tobias Raschl,de GER,MF,Dortmund,de Bundesliga,19,2000,0.3,0,0,0,0,0,1,0,1,0,0,0,0
2069,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,21,1997,29.4,13,9,1,6,6,23,0,23,10,23,19,0
2070,Milot Rashica,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,25.2,21,14,13,6,2,15,2,13,6,27,16,1
2071,Giacomo Raspadori,it ITA,MFFW,Sassuolo,it Serie A,19,2000,2.9,8,6,5,2,1,5,0,5,1,9,0,0
2072,Raúl,es ESP,FWMF,Betis,es La Liga,18,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2073,Ante Rebić,hr CRO,FWMF,Milan,it Serie A,25,1993,15.5,16,11,4,9,3,14,1,13,3,19,12,0
2074,Ante Rebić,hr CRO,FWMF,Eint Frankfurt,de Bundesliga,25,1993,1,1,0,0,1,0,0,0,0,0,1,1,0
2075,Arkadiusz Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,38,23,22,10,6,15,2,13,32,70,48,1
2076,Recio,es ESP,MF,Leganés,es La Liga,28,1991,17.4,30,19,13,12,5,14,3,11,22,52,9,0
2077,Daishawn Redan,nl NED,MF,Hertha BSC,de Bundesliga,18,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2078,Nathan Redmond,eng ENG,MFFW,Southampton,eng Premier League,25,1994,30.7,49,29,17,23,9,39,2,37,16,65,16,0
2079,Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,1,1,1,1,0,0,1,1,0,0,1,1,0
2080,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,4,2,3,1,0,4,2,2,1,5,6,0
2081,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,0,0,0,0,0,0,0,0,0,0,3,0
2082,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,57,30,28,25,4,25,5,20,33,90,53,0
2083,Ken Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,6,3,2,3,1,8,1,7,9,15,12,0
2084,Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36,0,0,0,0,0,2,0,2,5,5,9,1
2085,Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12,0,0,0,0,0,0,0,0,0,0,9,1
2086,Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,1,0,0,0,0,0,0,0,0,0,0,0,1
2087,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,3,1,1,2,0,1,0,1,0,3,1,0
2088,Jeff Reine-Adélaïde,fr FRA,MFFW,Lyon,fr Ligue 1,21,1998,8.7,10,8,3,3,4,3,1,2,7,17,4,0
2089,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14,16,10,10,6,0,23,15,8,18,34,44,0
2090,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25,0,0,0,0,0,0,0,0,0,0,25,1
2091,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,4,1,0,3,1,1,1,0,0,4,7,0
2092,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,6,3,4,2,0,2,0,2,2,8,2,0
2093,Marco Reus,de GER,MFFW,Dortmund,de Bundesliga,30,1989,16.6,26,16,5,11,10,17,2,15,9,35,11,0
2094,Elvis Rexhbeçaj,de GER,MF,Köln,de Bundesliga,21,1997,6.9,16,12,9,5,2,7,0,7,3,19,4,0
2095,Gio Reyna,us USA,MFFW,Dortmund,de Bundesliga,16,2002,3.9,6,2,1,5,0,3,0,3,0,6,2,0
2096,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,1,1,1,0,0,0,0,0,0,1,12,0
2097,Nico Ribaudo,es ESP,FWMF,Espanyol,es La Liga,18,2001,2,3,1,1,0,2,1,0,1,1,4,0,0
2098,Lucas Ribeiro,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,0.7,1,0,1,0,0,1,0,1,1,2,1,0
2099,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,20,14,7,10,3,9,0,9,3,23,3,0
2100,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,0,0,0,0,0,0,0,0,0,0,1,0
2101,Declan Rice,eng ENG,MF,West Ham,eng Premier League,20,1999,38,116,60,64,48,4,41,9,32,77,193,55,0
2102,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,1,0
2103,Richarlison,br BRA,FWMF,Everton,eng Premier League,22,1997,34.1,70,47,28,28,14,34,4,30,12,82,42,0
2104,Marco Richter,de GER,MFFW,Augsburg,de Bundesliga,21,1997,25.3,21,16,7,9,5,15,0,15,24,45,17,0
2105,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,61,39,32,24,5,31,7,24,84,145,91,0
2106,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2,0,0,0,0,0,0,0,0,0,0,1,2
2107,Jaïro Riedewald,nl NED,DFMF,Crystal Palace,eng Premier League,22,1996,8.5,14,10,4,10,0,7,2,5,17,31,23,1
2108,Emiliano Rigoni,ar ARG,MFFW,Sampdoria,it Serie A,26,1993,4.8,5,4,2,1,2,5,1,4,3,8,1,0
2109,Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,30,56,25,23,25,8,20,3,17,36,92,62,0
2110,Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,18,12,11,6,1,21,0,21,16,34,6,0
2111,Renaud Ripart,fr FRA,FWDF,Nîmes,fr Ligue 1,26,1993,22.5,39,23,17,20,2,17,2,15,12,51,37,0
2112,Rodrigo Riquelme,es ESP,FWMF,Atlético Madrid,es La Liga,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2113,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,24,18,14,9,1,28,7,21,32,56,62,1
2114,Marcel Risse,de GER,MFFW,Köln,de Bundesliga,29,1989,1.5,3,2,3,0,0,1,0,1,1,4,1,0
2115,Mihailo Ristić,rs SRB,DFMF,Montpellier,fr Ligue 1,23,1995,9,18,14,7,11,0,7,2,5,7,25,18,0
2116,Matt Ritchie,sct SCO,DFMF,Newcastle Utd,eng Premier League,29,1989,14.6,22,15,9,10,3,20,5,15,14,36,31,1
2117,Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,7,5,5,2,0,7,0,7,8,15,3,0
2118,Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,6,4,3,2,1,4,3,1,4,10,7,0
2119,Maxence Rivera,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,17,2002,0.3,0,0,0,0,0,1,0,1,0,0,0,0
2120,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,3,1,2,0,1,0,0,0,3,6,2,0
2121,Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,0,0,0,0,0,0,0,0,0,0,2,2
2122,Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,1,1,1,0,0,0,0,0,0,1,2,0
2123,Sergi Roberto,es ESP,DFMF,Barcelona,es La Liga,27,1992,26,35,22,16,11,8,12,3,9,33,68,36,0
2124,Patrick Roberts,eng ENG,FWMF,Norwich City,eng Premier League,22,1997,0.3,0,0,0,0,0,0,0,0,0,0,0,0
2125,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,54,31,17,25,12,29,7,22,38,92,72,1
2126,Callum Robinson,ie IRL,FWMF,Sheffield Utd,eng Premier League,24,1995,7.5,6,3,2,2,2,3,0,3,7,13,3,0
2127,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,10,5,5,5,0,12,5,7,8,18,24,0
2128,Joel Robles,es ESP,GK,Betis,es La Liga,29,1990,32.1,0,0,0,0,0,0,0,0,0,0,13,2
2129,Marc Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,82,52,29,44,9,28,10,18,31,113,53,2
2130,Rubén Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,41,26,22,9,10,16,0,16,12,53,19,1
2131,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,21.5,58,33,27,27,4,32,5,27,34,92,13,0
2132,Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,50,30,17,25,8,19,5,14,26,76,35,0
2133,Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,10,6,4,5,1,9,1,8,9,19,13,0
2134,Kévin Rodrigues,pt POR,DFMF,Leganés,es La Liga,25,1994,21.5,56,31,31,17,8,30,3,27,31,87,26,1
2135,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,1,0,1,0,0,0,0,0,0,1,0,0
2136,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,14,8,2,8,4,10,1,9,3,17,10,0
2137,Óscar Rodríguez Arnaiz,es ESP,MFFW,Leganés,es La Liga,21,1998,21.3,23,10,11,7,5,19,0,19,14,37,13,0
2138,Dani Rodríguez,es ESP,MFFW,Mallorca,es La Liga,31,1988,33.8,59,32,24,28,7,35,3,32,38,97,27,1
2139,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,25,1994,10.4,24,16,11,11,2,13,4,9,10,34,21,0
2140,James Rodríguez,co COL,MFFW,Real Madrid,es La Liga,28,1991,4.7,17,13,6,8,3,3,0,3,3,20,1,0
2141,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,29,19,4,13,12,33,6,27,5,34,12,0
2142,Mario Rodriguez,es ESP,MF,Granada,es La Liga,22,1997,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,6,1,2,2,2,3,2,1,5,11,17,0
2144,Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,6,1,2,3,1,13,0,13,10,16,5,0
2145,Jack Rodwell,eng ENG,MF,Sheffield Utd,eng Premier League,28,1991,0.2,0,0,0,0,0,0,0,0,0,0,1,0
2146,Marko Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,69,47,31,29,9,40,12,28,22,91,23,0
2147,Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,15,8,12,3,0,13,10,3,11,26,35,2
2148,Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,22,14,12,8,2,13,3,10,9,31,34,0
2149,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,3,1,2,1,0,2,1,1,0,3,6,0
2150,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,7,6,2,5,0,24,17,7,10,17,69,0
2151,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,46,25,28,15,3,32,18,14,56,102,157,1
2152,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,46,29,31,14,1,12,3,9,26,72,38,3
2153,Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,52,35,36,12,4,59,33,26,75,127,116,2
2154,Luka Romero,ar ARG,FW,Mallorca,es La Liga,14,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2155,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,55,35,23,30,2,35,13,22,34,89,32,0
2156,Rômulo,it ITA,MF,Brescia,it Serie A,32,1987,19.1,30,19,12,14,4,18,1,17,8,38,12,1
2157,Rômulo,it ITA,DF,Genoa,it Serie A,32,1987,0.2,2,1,1,1,0,0,0,0,0,2,1,0
2158,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,32.4,14,10,3,3,8,10,3,7,6,20,21,1
2159,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,24,20,12,10,2,18,3,15,22,46,46,0
2160,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,76,51,25,41,10,30,4,26,36,112,16,2
2161,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3,5,4,0,2,3,4,0,4,2,7,0,0
2162,Marten de Roon,nl NED,MFDF,Atalanta,it Serie A,28,1991,30.2,77,43,36,29,12,32,8,24,46,123,45,0
2163,Roberto Rosales,ve VEN,DF,Leganés,es La Liga,30,1988,20.8,42,23,23,17,2,17,4,13,30,72,48,0
2164,Antonio Rosati,it ITA,GK,Torino,it Serie A,36,1983,1,0,0,0,0,0,0,0,0,0,0,0,1
2165,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,29,1990,9.9,18,11,6,10,2,14,6,8,8,26,34,2
2166,Danny Rose,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,9.6,21,12,11,8,2,11,4,7,10,31,14,1
2167,Luca Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,25,14,18,7,0,31,22,9,35,60,126,1
2168,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2169,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,26.3,48,29,26,18,4,33,5,28,30,78,58,0
2170,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,6.5,5,2,1,3,1,2,0,2,4,9,5,0
2171,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,17,2001,1.2,0,0,0,0,0,0,0,0,4,4,0,0
2172,Amir Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,50,31,26,19,5,50,31,19,30,80,151,1
2173,Rubén,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,1,1,1,0,0,0,0,0,0,1,9,1
2174,Waldo Rubio,es ESP,MFFW,Valladolid,es La Liga,23,1995,9.8,13,8,10,3,0,12,0,12,7,20,7,0
2175,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26,1993,19,28,18,19,7,2,15,9,6,16,44,59,1
2176,Sebastian Rudy,de GER,MFDF,Hoffenheim,de Bundesliga,29,1990,30.4,73,49,31,29,13,26,5,21,27,100,38,0
2177,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22,0,0,0,0,0,0,0,0,0,0,5,3
2178,Dion Ruffo Luci,it ITA,MF,Bologna,it Serie A,18,2001,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,Daniele Rugani,it ITA,DF,Juventus,it Serie A,25,1994,7.7,8,6,4,4,0,4,4,0,11,19,18,0
2180,Mário Rui,pt POR,DF,Napoli,it Serie A,28,1991,21.8,31,17,12,12,7,24,5,19,21,52,43,0
2181,Aitor Ruibal,es ESP,DFMF,Leganés,es La Liga,23,1996,13.6,27,17,14,11,2,18,1,17,8,35,11,0
2182,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,23,1996,29.8,43,26,19,18,6,32,4,28,32,75,18,2
2183,Gerónimo Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25,3,1,3,0,0,1,0,1,2,5,9,1
2184,Lukas Rupp,de GER,FWMF,Norwich City,eng Premier League,28,1991,7.7,15,9,7,5,3,11,0,11,15,30,4,0
2185,Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,28,1991,3.8,9,4,3,5,1,5,0,5,5,14,3,0
2186,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38,1,1,1,0,0,0,0,0,2,3,13,2
2187,Julian Ryerson,no NOR,DFMF,Union Berlin,de Bundesliga,21,1997,4.1,7,5,2,1,4,5,3,2,5,12,9,0
2188,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9,0,0,0,0,0,0,0,0,0,0,1,0
2189,João Victor Santos Sá,br BRA,MFFW,Wolfsburg,de Bundesliga,25,1994,18.1,35,22,12,17,6,31,1,30,9,44,9,0
2190,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,22,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2191,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,10.1,18,11,9,4,5,8,1,7,18,36,23,0
2192,Stefano Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,35.2,83,44,51,28,4,40,13,27,58,141,107,0
2193,Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,de Bundesliga,22,1996,11.6,20,16,6,11,3,9,2,7,8,28,18,1
2194,Marcel Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,25,1994,27.8,39,25,15,18,6,27,4,23,23,62,25,0
2195,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,22,1997,1.6,1,1,1,0,0,0,0,0,0,1,0,0
2196,Alexis Saelemaekers,be BEL,FWDF,Milan,it Serie A,20,1999,7.6,14,8,5,7,2,13,1,12,8,22,1,0
2197,Jorge Sáenz,es ESP,DF,Celta Vigo,es La Liga,22,1996,4.1,6,1,4,2,0,5,2,3,10,16,15,0
2198,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,30,1988,13.9,27,16,10,14,3,15,7,8,37,64,38,0
2199,Wesley Saïd,fr FRA,MFFW,Toulouse,fr Ligue 1,24,1995,12.9,20,9,8,10,2,6,0,6,9,29,8,0
2200,Allan Saint-Maximin,fr FRA,MFFW,Newcastle Utd,eng Premier League,22,1997,20.7,13,8,7,4,2,5,2,3,9,22,6,0
2201,Théo Sainte-Luce,fr FRA,MFDF,Nîmes,fr Ligue 1,20,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2202,Borja Sainz,es ESP,MFFW,Alavés,es La Liga,18,2001,6.4,16,9,4,9,3,14,0,14,3,19,0,0
2203,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,29,1990,30.1,55,38,37,15,3,31,16,15,55,110,127,3
2204,Bukayo Saka,eng ENG,DFFW,Arsenal,eng Premier League,17,2001,19.5,36,21,21,8,7,12,3,9,12,48,19,0
2205,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,18,57,36,26,24,7,20,5,15,23,80,34,1
2206,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,10.3,7,5,5,1,1,12,5,7,20,27,46,2
2207,Jacopo Sala,it ITA,DF,SPAL,it Serie A,27,1991,9.5,29,24,17,11,1,4,0,4,13,42,15,1
2208,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,27,1992,32,16,6,1,4,11,3,1,2,8,24,2,1
2209,Bartosz Salamon,pl POL,DF,SPAL,it Serie A,28,1991,3.8,2,1,2,0,0,4,4,0,6,8,14,0
2210,Eddie Salcedo,it ITA,FWMF,Hellas Verona,it Serie A,17,2001,7.6,3,1,2,0,1,4,0,4,1,4,2,0
2211,William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,11,19,9,15,3,1,13,4,9,21,40,36,1
2212,Yannis Salibur,fr FRA,MFFW,Mallorca,es La Liga,28,1991,0.9,0,0,0,0,0,0,0,0,1,1,1,0
2213,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,35,1984,4,0,0,0,0,0,0,0,0,0,0,3,0
2214,Mohammed Salisu,gh GHA,DF,Valladolid,es La Liga,20,1999,30.3,41,24,28,13,0,32,26,6,35,76,158,3
2215,Roland Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,22,1997,12.9,17,10,4,9,4,12,2,10,7,24,4,0
2216,Lazar Samardzic,de GER,MFFW,Hertha BSC,de Bundesliga,17,2002,0.4,4,4,2,2,0,2,1,1,0,4,0,0
2217,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,23,1996,14.6,37,18,14,17,6,25,8,17,40,77,27,1
2218,Mbwana Samatta,tz TAN,FW,Aston Villa,eng Premier League,26,1992,10.5,6,4,0,3,3,7,0,7,1,7,6,0
2219,Mama Samba Baldé,gw GNB,FWMF,Dijon,fr Ligue 1,23,1995,18.6,24,13,9,8,7,17,0,17,7,31,24,0
2220,Junior Sambia,fr FRA,DFMF,Montpellier,fr Ligue 1,22,1996,6.5,8,6,4,2,2,4,0,4,8,16,6,0
2221,Frédéric Sammaritano,fr FRA,MFFW,Dijon,fr Ligue 1,33,1986,5.8,9,7,4,4,1,6,1,5,2,11,3,1
2222,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,22,1997,19.5,26,13,18,6,2,20,8,12,28,54,13,1
2223,Mikel San José,es ESP,MF,Athletic Club,es La Liga,30,1989,4,9,4,2,4,3,3,1,2,9,18,12,0
2224,Antonio Sanabria,py PAR,FW,Genoa,it Serie A,23,1996,15.4,14,11,2,7,5,13,1,12,5,19,12,1
