Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2323,Roberto Soriano,it ITA,MF,Torino,it Serie A,27,1991,5.2,0,5,1,20,0.96,0.19,0,0,21.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2324,Roberto Soriano,it ITA,MF,Bologna,it Serie A,27,1991,16.5,2,30,6,20,1.81,0.36,0.07,0.33,15.4,0,0,0,3.4,3.4,0.11,-1.4,-1.4
2325,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,39,1979,31,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2326,Borna Sosa,hr CRO,DFMF,Stuttgart,de Bundesliga,20,1998,6.8,0,5,3,60,0.73,0.44,0,0,20.3,1,0,0,0.3,0.3,0.05,-0.3,-0.3
2327,Sebastian Soto,us USA,MFFW,Hannover 96,de Bundesliga,18,2000,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2328,Riccardo Sottil,it ITA,FWMF,Fiorentina,it Serie A,19,1999,0.2,0,1,0,0,4.5,0,0,,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2329,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2330,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,19.1,0,6,0,0,0.31,0,0,,11.8,0,0,0,0.5,0.5,0.09,-0.5,-0.5
2331,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,19,1999,6.3,1,3,1,33.3,0.48,0.16,0.33,1,16.2,0,0,0,0.4,0.4,0.15,+0.6,+0.6
2332,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,22,1996,4.1,0,2,0,0,0.48,0,0,,12.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2333,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2334,Leonardo Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,6.7,0,8,0,0,1.2,0,0,,18.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2335,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,6,0,3,1,33.3,0.5,0.17,0,0,10.7,0,0,0,0.3,0.3,0.1,-0.3,-0.3
2336,Marco Sportiello,it ITA,GK,Frosinone,it Serie A,26,1992,35,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2337,Mattia Sprocati,it ITA,FWMF,Parma,it Serie A,25,1993,7.2,1,10,4,40,1.4,0.56,0.1,0.25,23.3,0,0,0,0.5,0.5,0.05,+0.5,+0.5
2338,Bassem Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,21,1997,9.1,1,11,3,27.3,1.21,0.33,0.09,0.33,19.4,0,0,0,1.6,1.6,0.15,-0.6,-0.6
2339,Darijo Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,23.2,0,10,1,10,0.43,0.04,0,0,24,2,0,0,0.5,0.5,0.05,-0.5,-0.5
2340,Kostas Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,10.2,0,10,1,10,0.98,0.1,0,0,35.2,1,0,0,0.3,0.3,0.03,-0.3,-0.3
2341,Benjamin Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,27,1990,19.6,0,3,1,33.3,0.15,0.05,0,0,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2342,Jozo Stanić,hr CRO,MF,Augsburg,de Bundesliga,19,1999,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2343,Junior Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,28,1989,11.5,2,33,9,27.3,2.88,0.79,0.03,0.11,21,10,1,1,3.1,2.3,0.07,-1.1,-1.3
2344,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,20.8,1,11,4,36.4,0.53,0.19,0.09,0.25,11.2,0,0,0,0.8,0.8,0.07,+0.2,+0.2
2345,Timo Stavitski,fi FIN,MFFW,Caen,fr Ligue 1,19,1999,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2346,Renato Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,26,1991,16.7,5,27,8,29.6,1.62,0.48,0.19,0.63,16.5,0,0,0,3.1,3.1,0.11,+1.9,+1.9
2347,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,1.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2348,Pascal Stenzel,de GER,DFMF,Freiburg,de Bundesliga,22,1996,16.1,0,25,9,36,1.55,0.56,0,0,25.3,0,0,0,1,1,0.04,-1,-1
2349,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,29,1989,27.6,1,11,1,9.1,0.4,0.04,0.09,1,27.4,0,0,0,0.3,0.3,0.03,+0.7,+0.7
2350,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,1,7,5,71.4,0.37,0.26,0.14,0.2,9.9,0,0,0,1,1,0.14,0,0
2351,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,23,1995,27.5,6,61,16,26.2,2.22,0.58,0.1,0.38,14.6,0,0,0,7.8,7.8,0.13,-1.8,-1.8
2352,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,23,1994,30.8,17,77,38,49.4,2.5,1.23,0.22,0.45,13.9,1,0,0,13.7,13.7,0.18,+3.3,+3.3
2353,Lars Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,29,1988,16.8,3,34,12,35.3,2.03,0.72,0.09,0.25,18.8,1,0,0,2.3,2.3,0.07,+0.7,+0.7
2354,Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,23.5,1,33,10,30.3,1.4,0.42,0.03,0.1,25.2,5,0,0,2.4,2.4,0.07,-1.4,-1.4
2355,John Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,0,5,1,20,0.26,0.05,0,0,10.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
2356,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2357,Tobias Strobl,de GER,MFDF,M'Gladbach,de Bundesliga,28,1990,25.5,0,8,2,25,0.31,0.08,0,0,16.2,0,0,0,0.9,0.9,0.12,-0.9,-0.9
2358,Kevin Strootman,nl NED,MF,Roma,it Serie A,28,1990,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2359,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,21.6,1,16,4,25,0.74,0.19,0.06,0.25,15.7,0,0,0,2,2,0.13,-1,-1
2360,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,27,1991,35.9,1,16,6,37.5,0.45,0.17,0.06,0.17,21,1,0,0,1.8,1.8,0.11,-0.8,-0.8
2361,Cristhian Stuani,uy URU,FW,Girona,es La Liga,31,1986,30.3,19,72,34,47.2,2.37,1.12,0.19,0.41,12,0,5,5,14.1,10.4,0.15,+4.9,+3.6
2362,Leo Štulac,si SVN,MF,Parma,it Serie A,23,1994,16.1,0,22,4,18.2,1.36,0.25,0,0,29,7,0,0,0.8,0.8,0.04,-0.8,-0.8
2363,Stefano Sturaro,it ITA,MFFW,Genoa,it Serie A,25,1993,2.4,1,4,2,50,1.69,0.85,0.25,0.5,23.3,0,0,0,0.1,0.1,0.03,+0.9,+0.9
2364,Daniel Sturridge,eng ENG,FWMF,Liverpool,eng Premier League,28,1989,5.7,2,18,6,33.3,3.18,1.06,0.11,0.33,20.9,0,0,0,1.2,1.2,0.07,+0.8,+0.8
2365,Damián Suárez,uy URU,DF,Getafe,es La Liga,30,1988,36,0,15,1,6.7,0.42,0.03,0,0,29.3,4,0,0,0.5,0.5,0.03,-0.5,-0.5
2366,Denis Suárez,es ESP,MFFW,Arsenal,eng Premier League,24,1994,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2367,Denis Suárez,es ESP,MFDF,Barcelona,es La Liga,24,1994,0.2,0,1,1,100,4.74,4.74,0,0,10.9,0,0,0,0.4,0.4,0.38,-0.4,-0.4
2368,Leonardo Suárez,ar ARG,FWMF,Valladolid,es La Liga,22,1996,5.7,2,10,3,30,1.74,0.52,0.2,0.67,19,0,0,0,1.3,1.3,0.13,+0.7,+0.7
2369,Luis Suárez,uy URU,FW,Barcelona,es La Liga,31,1987,31.4,21,108,54,50,3.44,1.72,0.16,0.31,15.8,6,4,4,23.1,20,0.18,-2.1,-3
2370,Mario Suárez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,11.4,2,18,4,22.2,1.58,0.35,0.11,0.5,15.9,0,0,0,1.1,1.1,0.06,+0.9,+0.9
2371,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,6.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2372,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,33,1984,12.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2373,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,23.9,1,13,2,15.4,0.54,0.08,0.08,0.5,12.4,0,0,0,2,2,0.15,-1,-1
2374,Isaac Success,ng NGA,FWMF,Watford,eng Premier League,22,1996,11.7,1,29,10,34.5,2.48,0.86,0.03,0.1,17,0,0,0,3.5,3.5,0.12,-2.5,-2.5
2375,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29.5,2,20,6,30,0.68,0.2,0.1,0.33,17.9,0,0,0,1.5,1.5,0.07,+0.5,+0.5
2376,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,14.5,0,9,2,22.2,0.62,0.14,0,0,28.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3
2377,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,16,0,9,1,11.1,0.56,0.06,0,0,24.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3
2378,Sam Surridge,eng ENG,MFFW,Bournemouth,eng Premier League,20,1998,0.1,0,2,1,50,13.85,6.92,0,0,13.3,0,0,0,0.3,0.3,0.17,-0.3,-0.3
2379,Markel Susaeta,es ESP,FWMF,Athletic Club,es La Liga,30,1987,15.3,1,15,6,40,0.98,0.39,0.07,0.17,19.6,1,0,0,0.7,0.7,0.05,+0.3,+0.3
2380,Suso,es ESP,FWMF,Milan,it Serie A,24,1993,33.5,7,95,40,42.1,2.83,1.19,0.07,0.18,23,7,0,0,4.2,4.2,0.04,+2.8,+2.8
2381,Markus Suttner,at AUT,DFMF,Düsseldorf,de Bundesliga,31,1987,5.4,1,4,1,25,0.74,0.18,0.25,1,23.2,2,0,0,0.2,0.2,0.05,+0.8,+0.8
2382,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,13.1,0,22,2,9.1,1.68,0.15,0,0,21.9,0,0,0,1.2,1.2,0.06,-1.2,-1.2
2383,Sanasi Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2384,Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,2.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2385,Issiaga Sylla,gn GUI,DFMF,Toulouse,fr Ligue 1,24,1994,22.2,2,16,5,31.3,0.72,0.23,0.13,0.4,13.2,0,0,0,2,2,0.12,0,0
2386,Moussa Sylla,fr FRA,FWMF,Monaco,fr Ligue 1,18,1999,8.5,0,16,4,25,1.87,0.47,0,0,14,0,0,0,2.2,2.2,0.14,-2.2,-2.2
2387,Eddy Sylvestre,fr FRA,FWMF,Nice,fr Ligue 1,18,1999,3,0,2,1,50,0.68,0.34,0,0,10.5,0,0,0,0.6,0.6,0.29,-0.6,-0.6
2388,Ádám Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,18.1,6,66,20,30.3,3.65,1.11,0.09,0.3,12.7,0,0,0,9.6,9.6,0.15,-3.6,-3.6
2389,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,28,1990,28,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2390,Alexander Sørloth,no NOR,FW,Crystal Palace,eng Premier League,22,1995,2.1,0,4,1,25,1.95,0.49,0,0,11.9,0,0,0,0.5,0.5,0.12,-0.5,-0.5
2391,Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2392,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,22,1996,32.6,3,12,4,33.3,0.37,0.12,0.25,0.75,10.6,0,0,0,1.1,1.1,0.1,+1.9,+1.9
2393,Flavien Tait,fr FRA,MFFW,Angers,fr Ligue 1,25,1993,33.2,5,84,37,44,2.53,1.12,0.06,0.14,21,3,0,1,7,6.1,0.07,-2,-1.1
2394,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,24,1994,32.7,0,19,4,21.1,0.58,0.12,0,0,19.8,0,0,0,1,1,0.05,-1,-1
2395,Strahinja Tanasijević,rs SRB,DFMF,Chievo,it Serie A,21,1997,0.2,0,1,0,0,5.29,0,0,,9.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2396,Matt Targett,eng ENG,DF,Southampton,eng Premier League,22,1995,13.2,1,11,3,27.3,0.83,0.23,0.09,0.33,17.7,1,0,0,0.5,0.5,0.05,+0.5,+0.5
2397,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,22,1996,15.9,0,4,0,0,0.25,0,0,,10,0,0,0,0.3,0.3,0.08,-0.3,-0.3
2398,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,34.3,3,22,9,40.9,0.64,0.26,0.14,0.33,7.2,0,0,0,3.3,3.3,0.16,-0.3,-0.3
2399,Ciprian Tătărușanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,26.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2400,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,31.2,5,59,19,32.2,1.89,0.61,0.07,0.21,13.7,0,1,1,9.5,8.7,0.15,-4.5,-4.7
2401,Júnior Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,2,0,1,1,100,0.49,0.49,0,0,37.1,0,0,0,0,0,0.01,0,0
2402,Taleb Tawatha,il ISR,FWDF,Eint Frankfurt,de Bundesliga,26,1992,1.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2403,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,36,0,6,0,0,0.17,0,0,,28,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2404,Malik Tchokounté,fr FRA,FWMF,Caen,fr Ligue 1,29,1988,16.4,0,22,6,27.3,1.34,0.37,0,0,12.7,0,0,0,1.8,1.8,0.08,-1.8,-1.8
2405,Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,7.8,0,7,1,14.3,0.89,0.13,0,0,22.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2406,Georg Teigl,at AUT,MFFW,Augsburg,de Bundesliga,27,1991,3.3,0,1,1,100,0.3,0.3,0,0,18.7,0,0,0,0,0,0.04,0,0
2407,Cristian Tello,es ESP,DFFW,Betis,es La Liga,26,1991,17.5,4,36,17,47.2,2.06,0.97,0.11,0.24,17.7,6,0,0,2.9,2.9,0.08,+1.1,+1.1
2408,Łukasz Teodorczyk,pl POL,FW,Udinese,it Serie A,27,1991,4.4,1,12,2,16.7,2.7,0.45,0.08,0.5,12.8,0,0,1,2.3,1.4,0.11,-1.3,-0.4
2409,Hidde ter Avest,nl NED,DFFW,Udinese,it Serie A,21,1997,10.8,0,3,1,33.3,0.28,0.09,0,0,15.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2410,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,26,1992,35,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2411,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,28,1990,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2412,Pietro Terracciano,it ITA,GK,Empoli,it Serie A,28,1990,8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2413,Marco Terrazzino,de GER,MFFW,Freiburg,de Bundesliga,27,1991,5.7,1,12,5,41.7,2.09,0.87,0.08,0.2,22.4,2,0,0,0.8,0.8,0.07,+0.2,+0.2
2414,Martin Terrier,fr FRA,FW,Lyon,fr Ligue 1,21,1997,16.5,9,36,16,44.4,2.18,0.97,0.25,0.56,15.2,0,0,0,4.1,4.1,0.11,+4.9,+4.9
2415,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,22,1995,11.6,0,8,2,25,0.69,0.17,0,0,18.7,0,0,0,0.7,0.7,0.09,-0.7,-0.7
2416,Cedric Teuchert,de GER,FWMF,Schalke 04,de Bundesliga,21,1997,1.8,0,1,1,100,0.56,0.56,0,0,7.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2417,Florian Thauvin,fr FRA,FWMF,Marseille,fr Ligue 1,25,1993,29,16,99,33,33.3,3.41,1.14,0.14,0.42,17,8,2,2,11.3,9.8,0.1,+4.7,+4.2
2418,Cyril Théréau,fr FRA,FWMF,Fiorentina,it Serie A,35,1983,0.3,0,1,0,0,3,0,0,,12.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2419,Cyril Théréau,fr FRA,FW,Cagliari,it Serie A,35,1983,1.5,0,2,0,0,1.37,0,0,,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2420,Sada Thioub,sn SEN,MFFW,Nîmes,fr Ligue 1,23,1995,27.5,3,35,15,42.9,1.27,0.55,0.09,0.2,16.4,0,0,0,3.8,3.8,0.11,-0.8,-0.8
2421,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,30,1988,26.6,2,14,3,21.4,0.53,0.11,0.14,0.67,9,0,0,0,1.7,1.7,0.12,+0.3,+0.3
2422,Adrien Thomasson,fr FRA,MFFW,Strasbourg,fr Ligue 1,24,1993,27.5,5,53,17,32.1,1.92,0.62,0.09,0.29,18.7,0,0,0,4.5,4.4,0.08,+0.5,+0.6
2423,Erik Thommy,de GER,MFFW,Stuttgart,de Bundesliga,23,1994,8.8,1,25,4,16,2.83,0.45,0.04,0.25,24.8,5,0,0,1.2,1.2,0.05,-0.2,-0.2
2424,Marcus Thuram,fr FRA,FWMF,Guingamp,fr Ligue 1,20,1997,28.6,9,57,18,31.6,2,0.63,0.09,0.28,15.1,0,4,5,10,6,0.11,-1,-1
2425,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,12.1,3,31,12,38.7,2.57,0.99,0.1,0.25,24.7,2,0,0,1.8,1.8,0.06,+1.2,+1.2
2426,Youri Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,18.7,5,34,6,17.6,1.82,0.32,0.12,0.67,24.1,4,1,1,2.6,1.8,0.05,+2.4,+2.2
2427,Timothy Tillman,de GER,FWMF,Nürnberg,de Bundesliga,19,1999,2.3,0,3,0,0,1.31,0,0,,17.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
2428,Cheick Timite,ci CIV,FWMF,Amiens,fr Ligue 1,20,1997,16.2,1,35,8,22.9,2.16,0.49,0.03,0.13,17.4,0,0,0,2.7,2.7,0.08,-1.7,-1.7
2429,David Timor,es ESP,MF,Girona,es La Liga,28,1989,1.8,0,2,0,0,1.1,0,0,,34.3,0,0,0,0,0,0.02,0,0
2430,George Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1,0,2,1,50,2,1,0,0,21.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2431,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,9.8,1,10,2,20,1.02,0.2,0.1,0.5,8.7,0,0,0,1.1,1.1,0.11,-0.1,-0.1
2432,Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,12.2,0,1,1,100,0.08,0.08,0,0,13,0,0,0,0,0,0.05,0,0
2433,Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,18,1999,1.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2434,Jean-Clair Todibo,fr FRA,DF,Toulouse,fr Ligue 1,18,1999,9.3,1,2,2,100,0.22,0.22,0.5,0.5,9.2,0,0,0,0.2,0.2,0.1,+0.8,+0.8
2435,Karl Toko Ekambi,cm CMR,FWMF,Villarreal,es La Liga,25,1992,23.8,10,58,32,55.2,2.43,1.34,0.17,0.31,14.8,0,0,1,10.6,10,0.17,-0.6,0
2436,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,23,1994,0.6,1,1,1,100,1.73,1.73,1,1,10.8,0,0,0,0.1,0.1,0.1,+0.9,+0.9
2437,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,27,1990,19.4,1,26,8,30.8,1.34,0.41,0.04,0.13,15.7,0,0,0,1.8,1.8,0.07,-0.8,-0.8
2438,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,23,1994,31.3,14,115,47,40.9,3.68,1.5,0.12,0.3,18,8,0,0,15.6,15.6,0.14,-1.6,-1.6
2439,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,28.4,1,22,7,31.8,0.77,0.25,0.05,0.14,12.9,0,0,0,1.4,1.4,0.07,-0.4,-0.4
2440,Nenad Tomović,rs SRB,DF,Chievo,it Serie A,30,1987,8.2,1,4,1,25,0.49,0.12,0.25,1,12.1,0,0,0,0.3,0.3,0.09,+0.7,+0.7
2441,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,28,1990,18.4,1,7,3,42.9,0.38,0.16,0.14,0.33,13.3,0,0,0,0.9,0.9,0.13,+0.1,+0.1
2442,Toño,es ESP,DFFW,Levante,es La Liga,28,1989,19.6,1,14,4,28.6,0.71,0.2,0.07,0.25,25.2,1,0,0,1.3,1.3,0.09,-0.3,-0.3
2443,Ömer Toprak,tr TUR,DF,Dortmund,de Bundesliga,29,1989,2.6,0,1,0,0,0.38,0,0,,12.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2444,Lucas Torreira,uy URU,MF,Arsenal,eng Premier League,22,1996,26.5,2,25,6,24,0.94,0.23,0.08,0.33,23.1,2,0,0,1.5,1.5,0.06,+0.5,+0.5
2445,Daniel Torres,co COL,MF,Alavés,es La Liga,28,1989,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2446,Ferrán Torres,es ESP,MF,Valencia,es La Liga,18,2000,9.4,2,16,6,37.5,1.69,0.64,0.13,0.33,15.6,0,0,0,1.5,1.5,0.09,+0.5,+0.5
2447,Lucas Torró,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1994,6.2,0,5,1,20,0.8,0.16,0,0,16.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
2448,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,20,1997,12.9,2,7,2,28.6,0.54,0.16,0.29,1,10.9,0,0,0,1.1,1.1,0.16,+0.9,+0.9
2449,Cenk Tosun,tr TUR,FW,Everton,eng Premier League,27,1991,11.8,3,37,17,45.9,3.14,1.44,0.08,0.18,14,0,0,0,5,5,0.14,-2,-2
2450,Abdoulaye Touré,fr FRA,MF,Nantes,fr Ligue 1,24,1994,30.5,3,55,14,25.5,1.8,0.46,0.05,0.21,26.8,0,0,0,2.2,2.2,0.04,+0.8,+0.8
2451,Almamy Touré,ml MLI,DF,Monaco,fr Ligue 1,22,1996,3.8,0,2,0,0,0.52,0,0,,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2452,Almamy Touré,ml MLI,DFMF,Eint Frankfurt,de Bundesliga,22,1996,5.8,0,2,0,0,0.35,0,0,,13.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2453,Lucas Tousart,fr FRA,MF,Lyon,fr Ligue 1,21,1997,19.2,0,24,5,20.8,1.25,0.26,0,0,23.9,0,0,0,0.9,0.9,0.04,-0.9,-0.9
2454,Andros Townsend,eng ENG,FWMF,Crystal Palace,eng Premier League,27,1991,33.4,6,63,19,30.2,1.88,0.57,0.1,0.32,22.1,0,0,0,4.6,4.6,0.07,+1.4,+1.4
2455,Adama Traoré,es ESP,FWMF,Wolves,eng Premier League,22,1996,10,1,19,7,36.8,1.9,0.7,0.05,0.14,19.3,0,0,0,1.3,1.3,0.07,-0.3,-0.3
2456,Adama Traoré,ml MLI,MF,Monaco,fr Ligue 1,23,1995,2.7,0,6,1,16.7,2.25,0.37,0,0,21.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
2457,Bertrand Traoré,bf BFA,FW,Lyon,fr Ligue 1,22,1995,23.5,7,66,28,42.4,2.81,1.19,0.11,0.25,17.2,2,0,0,6,6,0.09,+1.0,+1.0
2458,Charles Traore,ml MLI,DFFW,Nantes,fr Ligue 1,26,1992,12.9,0,7,3,42.9,0.54,0.23,0,0,27.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2459,Cheick Traoré,ml MLI,DF,Guingamp,fr Ligue 1,23,1995,16.8,0,8,2,25,0.48,0.12,0,0,22.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4
2460,Gaoussou Traoré,ml MLI,MF,Amiens,fr Ligue 1,18,1999,1.2,0,1,1,100,0.84,0.84,0,0,21.1,0,0,0,0,0,0.04,0,0
2461,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,26,1992,33,0,29,9,31,0.88,0.27,0,0,22.2,0,0,0,2,2,0.07,-2,-2
2462,Ibrahima Traoré,gn GUI,FWMF,M'Gladbach,de Bundesliga,30,1988,6.1,0,15,5,33.3,2.45,0.82,0,0,18.8,0,0,0,0.8,0.8,0.06,-0.8,-0.8
2463,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,31,1986,29.3,3,15,6,40,0.51,0.2,0.2,0.5,10.5,0,0,0,3.6,3.6,0.24,-0.6,-0.6
2464,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,28,1990,32.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2465,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,19,1999,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2466,Óscar Trejo,ar ARG,MFFW,Rayo Vallecano,es La Liga,30,1988,19.6,1,19,5,26.3,0.97,0.26,0,0,16.6,0,1,1,3.3,2.5,0.13,-2.3,-2.5
2467,Driss Trichard,fr FRA,DF,Bordeaux,fr Ligue 1,23,1995,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2468,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,26,1991,17.2,0,18,1,5.6,1.05,0.06,0,0,25.5,1,0,0,1,1,0.06,-1,-1
2469,Kieran Trippier,eng ENG,DF,Tottenham,eng Premier League,27,1990,25.3,1,8,3,37.5,0.32,0.12,0.13,0.33,22.1,4,0,0,0.5,0.5,0.06,+0.5,+0.5
2470,William Troost-Ekong,ng NGA,DF,Udinese,it Serie A,24,1993,34,0,7,0,0,0.21,0,0,,12.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6
2471,Marcello Trotta,it ITA,FW,Frosinone,it Serie A,25,1992,4.4,0,8,3,37.5,1.81,0.68,0,0,16.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7
2472,Marcello Trotta,it ITA,MF,Sassuolo,it Serie A,25,1992,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2473,Philipp Tschauner,de GER,GK,Hannover 96,de Bundesliga,32,1985,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
