Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
1772,Johan Mojica,co COL,DF,Elche,es La Liga,27,1992,13.4,21,10,15,5,1,15,4,11,15,36,27,0
1773,Guillem Molina,es ESP,DF,Valencia,es La Liga,20,2000,1.7,1,0,1,0,0,1,1,0,4,5,5,0
1774,Jorge Molina,es ESP,FW,Granada,es La Liga,38,1982,17.9,11,4,3,5,3,5,1,4,3,14,19,0
1775,Nahuel Molina,ar ARG,DF,Udinese,it Serie A,22,1998,20.3,27,18,13,10,4,26,4,22,21,48,49,1
1776,Salvatore Molina,it ITA,MFDF,Crotone,it Serie A,28,1992,25.7,39,22,18,14,7,30,8,22,17,56,41,0
1777,Victor Mollejo,es ESP,MFDF,Getafe,es La Liga,19,2001,0.8,2,1,1,0,1,0,0,0,0,2,0,0
1778,Florent Mollet,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,26.2,20,15,7,11,2,18,4,14,32,52,9,1
1779,Jayson Molumby,ie IRL,MF,Brighton,eng Premier League,20,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,Alkhaly Momo Cissé,gn GUI,FWDF,Stuttgart,de Bundesliga,17,2002,0.4,1,1,1,0,0,1,0,1,0,1,0,0
1781,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,22,1998,29.6,61,36,27,23,11,27,9,18,23,84,38,0
1782,Gabriele Moncini,it ITA,FWMF,Benevento,it Serie A,24,1996,4,2,1,2,0,0,2,0,2,2,4,4,0
1783,Thomas Monconduit,fr FRA,MF,Lorient,fr Ligue 1,29,1991,12.8,28,15,9,16,3,10,3,7,13,41,21,1
1784,Kévin Monnet-Paquet,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,31,1988,6.3,11,7,7,2,2,5,0,5,6,17,7,0
1785,Nacho Monreal,es ESP,DF,Real Sociedad,es La Liga,34,1986,23.1,31,19,17,11,3,14,3,11,31,62,43,0
1786,Cristóbal Montiel,es ESP,MFFW,Fiorentina,it Serie A,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,Lorenzo Montipò,it ITA,GK,Benevento,it Serie A,24,1996,37,0,0,0,0,0,1,0,1,0,0,16,3
1788,Ángel Montoro,es ESP,MF,Granada,es La Liga,32,1988,15.1,15,9,7,7,1,13,3,10,22,37,21,0
1789,Martín Montoya,es ESP,DF,Betis,es La Liga,29,1991,2.7,6,3,2,2,2,1,1,0,2,8,6,0
1790,Emre Mor,tr TUR,FWMF,Celta Vigo,es La Liga,23,1997,5.6,8,4,1,3,4,5,0,5,5,13,0,0
1791,Luca Mora,it ITA,MF,Spezia,it Serie A,32,1988,1.3,3,1,1,2,0,2,1,1,0,3,2,0
1792,Wesley Moraes,br BRA,FW,Aston Villa,eng Premier League,23,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1793,Álvaro Morata,es ESP,FW,Juventus,it Serie A,27,1992,22.4,17,12,2,10,5,22,2,20,5,22,21,0
1794,Jan Morávek,cz CZE,MF,Augsburg,de Bundesliga,30,1989,3,5,3,4,1,0,3,0,3,7,12,2,0
1795,Jon Morcillo,es ESP,MFFW,Athletic Club,es La Liga,21,1998,15.1,16,9,3,6,7,9,0,9,15,31,11,0
1796,Jérémy Morel,mg MAD,DF,Lorient,fr Ligue 1,36,1984,27.7,31,19,21,10,0,26,11,15,44,75,81,1
1797,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,28,1992,2.1,7,4,7,0,0,2,1,1,3,10,2,0
1798,Álex Moreno,es ESP,DF,Betis,es La Liga,27,1993,19.8,42,26,25,12,5,18,4,14,35,77,48,0
1799,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,28,1992,29.7,24,15,8,10,6,17,4,13,15,39,26,0
1800,Tete Morente,es ESP,MFFW,Elche,es La Liga,23,1996,22.4,31,17,17,9,5,20,0,20,13,44,28,0
1801,Mateu Morey,es ESP,DF,Dortmund,de Bundesliga,20,2000,9.2,13,7,4,7,2,6,1,5,18,31,7,1
1802,Wes Morgan,jm JAM,DF,Leicester City,eng Premier League,36,1984,0.2,0,0,0,0,0,0,0,0,0,0,1,0
1803,Ilaix Moriba,gn GUI,MF,Barcelona,es La Liga,17,2003,6,14,6,5,7,2,16,1,15,5,19,4,1
1804,Raúl Moro,es ESP,FW,Lazio,it Serie A,17,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1805,Loren Morón,es ESP,FW,Betis,es La Liga,26,1993,11,11,7,2,6,3,11,0,11,3,14,14,0
1806,Pedro Mosquera,es ESP,MF,Huesca,es La Liga,32,1988,22.8,38,18,19,18,1,23,6,17,31,69,38,1
1807,Aimen Moueffek,fr FRA,DFMF,Saint-Étienne,fr Ligue 1,19,2001,8.3,25,15,16,6,3,17,2,15,9,34,18,0
1808,Youssoufa Moukoko,de GER,FWMF,Dortmund,de Bundesliga,15,2004,4.7,3,2,1,1,1,3,0,3,0,3,2,0
1809,Harold Moukoudi,cm CMR,DF,Saint-Étienne,fr Ligue 1,22,1997,25.3,46,27,37,8,1,24,10,14,42,88,78,1
1810,Jessy Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,34,1986,29,2,1,2,0,0,0,0,0,2,4,9,2
1811,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,25,1994,29.8,15,11,3,11,1,18,3,15,12,27,40,0
1812,Mason Mount,eng ENG,MF,Chelsea,eng Premier League,21,1999,32.1,75,35,22,38,15,40,2,38,31,106,14,0
1813,Lucas Moura,br BRA,FWMF,Tottenham,eng Premier League,27,1992,15.7,32,16,12,16,4,12,0,12,18,50,10,0
1814,Lys Mousset,fr FRA,FWMF,Sheffield Utd,eng Premier League,24,1996,3.3,1,0,0,0,1,1,0,1,0,1,1,1
1815,João Moutinho,pt POR,MF,Wolves,eng Premier League,33,1986,28.1,75,40,34,35,6,18,3,15,47,122,28,0
1816,Samuel Moutoussamy,cd COD,FW,Nantes,fr Ligue 1,23,1996,0.9,0,0,0,0,0,1,0,1,0,0,0,0
1817,Loris Mouyokolo,cg CGO,DF,Lorient,fr Ligue 1,19,2001,0.2,1,1,1,0,0,1,1,0,0,1,1,0
1818,Javi Moyano,es ESP,DF,Valladolid,es La Liga,34,1986,1.1,0,0,0,0,0,2,0,2,0,0,2,0
1819,Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,22,1997,18.6,44,30,14,28,2,33,1,32,23,67,33,2
1820,Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,21,1999,18.6,43,20,26,9,8,17,1,16,36,79,41,0
1821,Florian Müller,de GER,GK,Freiburg,de Bundesliga,22,1997,31,0,0,0,0,0,1,0,1,2,2,10,1
1822,Sebastian Müller,de GER,MFDF,Arminia,de Bundesliga,19,2001,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,Thomas Müller,de GER,MF,Bayern Munich,de Bundesliga,30,1989,29.7,49,22,11,23,15,43,3,40,21,70,18,1
1824,Joel Mumbongo,se SWE,FW,Burnley,eng Premier League,21,1999,0.4,0,0,0,0,0,1,0,1,0,0,0,0
1825,Marshall Munetsi,zw ZIM,MFDF,Reims,fr Ligue 1,24,1996,21.4,35,19,19,14,2,33,25,8,57,92,85,3
1826,Iker Muniain,es ESP,MFFW,Athletic Club,es La Liga,27,1992,21.6,20,7,4,10,6,15,0,15,11,31,4,0
1827,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,22,1997,13.4,23,16,15,5,3,12,2,10,10,33,31,0
1828,Joaquín Muñoz,es ESP,FW,Huesca,es La Liga,21,1999,0.5,0,0,0,0,0,0,0,0,1,1,0,0
1829,Luis Muriel,co COL,FW,Atalanta,it Serie A,29,1991,16,20,9,4,8,8,17,0,17,7,27,4,0
1830,Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,28,1992,30,45,21,35,9,1,29,17,12,36,81,100,2
1831,Vedat Muriqi,xk KVX,FW,Lazio,it Serie A,26,1994,9.2,3,1,0,2,1,9,2,7,3,6,20,0
1832,Jacob Murphy,eng ENG,DFMF,Newcastle Utd,eng Premier League,25,1995,18.1,39,24,25,12,2,27,3,24,14,53,29,0
1833,Nicola Murru,it ITA,DF,Torino,it Serie A,25,1994,6.3,9,6,1,5,3,11,1,10,12,21,24,0
1834,Petar Musa,hr CRO,FW,Union Berlin,de Bundesliga,22,1998,7.9,12,8,3,6,3,10,0,10,4,16,5,0
1835,Mateo Musacchio,ar ARG,DF,Lazio,it Serie A,29,1990,2.5,1,1,1,0,0,5,2,3,2,3,5,0
1836,Mateo Musacchio,ar ARG,DF,Milan,it Serie A,29,1990,0.4,2,1,2,0,0,1,0,1,3,5,0,0
1837,Yunus Musah,us USA,MF,Valencia,es La Liga,17,2002,17,21,18,12,3,6,20,0,20,15,36,12,1
1838,Jamal Musiala,de GER,FWMF,Bayern Munich,de Bundesliga,17,2003,9.8,20,12,5,7,8,17,2,15,14,34,3,0
1839,Juan Musso,ar ARG,GK,Udinese,it Serie A,26,1994,35,1,1,1,0,0,0,0,0,1,2,8,1
1840,Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,28,1992,0.5,1,1,1,0,0,1,0,1,0,1,3,0
1841,Shkodran Mustafi,de GER,DF,Schalke 04,de Bundesliga,28,1992,11.5,16,5,15,1,0,20,15,5,32,48,76,1
1842,Yoshinori Mutō,jp JPN,FWMF,Eibar,es La Liga,28,1992,12.5,12,7,1,4,7,5,0,5,3,15,2,0
1843,Phillipp Mwene,at AUT,DFMF,Mainz 05,de Bundesliga,26,1994,18.6,36,23,21,11,4,26,3,23,24,60,33,0
1844,Joakim Mæhle,dk DEN,DF,Atalanta,it Serie A,23,1997,13.5,18,10,7,5,6,17,2,15,11,29,5,0
1845,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,de Bundesliga,20,1999,22.7,31,23,16,15,0,27,6,21,47,78,85,0
1846,Kévin N'Doram,fr FRA,MF,Metz,fr Ligue 1,24,1996,3.4,3,2,0,3,0,0,0,0,6,9,2,0
1847,Stanley N'Soki,fr FRA,DF,Nice,fr Ligue 1,21,1999,13.8,27,19,15,9,3,17,4,13,26,53,38,2
1848,Nacho,es ESP,DF,Valladolid,es La Liga,31,1989,20.1,43,21,29,10,4,21,1,20,29,72,47,0
1849,Nacho,es ESP,DF,Real Madrid,es La Liga,30,1990,22.2,27,14,13,11,3,19,9,10,40,67,58,0
1850,Yuto Nagatomo,jp JPN,DF,Marseille,fr Ligue 1,33,1986,17.7,23,16,12,8,3,14,3,11,29,52,43,0
1851,Kenny Nagera,fr FRA,FW,Paris S-G,fr Ligue 1,18,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,Radja Nainggolan,be BEL,MF,Cagliari,it Serie A,32,1988,20.5,41,26,22,14,5,18,0,18,15,56,15,1
1853,Radja Nainggolan,be BEL,MF,Inter,it Serie A,32,1988,0.5,0,0,0,0,0,0,0,0,1,1,0,0
1854,Marvelous Nakamba,zw ZIM,MF,Aston Villa,eng Premier League,26,1994,8.3,22,14,10,11,1,16,5,11,17,39,9,1
1855,Nahitan Nández,uy URU,MFDF,Cagliari,it Serie A,24,1995,30.4,56,28,23,23,10,26,4,22,23,79,49,0
1856,Nano,es ESP,FW,Cádiz,es La Liga,25,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1857,Paul Nardi,fr FRA,GK,Lorient,fr Ligue 1,26,1994,23,0,0,0,0,0,1,0,1,0,0,15,2
1858,Matija Nastasić,rs SRB,DF,Schalke 04,de Bundesliga,27,1993,13.6,11,7,9,2,0,22,18,4,26,37,51,1
1859,Roberto Navarro,es ESP,MF,Real Sociedad,es La Liga,18,2002,0.4,1,1,1,0,0,0,0,0,1,2,0,0
1860,Ximo Navarro,es ESP,DF,Alavés,es La Liga,30,1990,26.4,54,30,36,17,1,14,4,10,47,101,75,3
1861,Jesús Navas,es ESP,DF,Sevilla,es La Liga,34,1985,31.4,27,21,15,11,1,10,3,7,37,64,62,1
1862,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,33,1986,28,0,0,0,0,0,0,0,0,0,0,10,0
1863,Raúl Navas,es ESP,DF,Osasuna,es La Liga,32,1988,1.9,6,3,5,1,0,0,0,0,3,9,13,0
1864,Papa Ndiaga Yade,sn SEN,FWMF,Metz,fr Ligue 1,20,2000,11.1,15,8,9,2,4,9,0,9,4,19,6,0
1865,Iliman Ndiaye,sn SEN,MF,Sheffield Utd,eng Premier League,20,2000,0.1,1,1,0,1,0,0,0,0,0,1,0,0
1866,Wilfred Ndidi,ng NGA,MFDF,Leicester City,eng Premier League,23,1996,24.2,96,63,45,44,7,38,11,27,61,157,55,0
1867,Bridge Ndilu,fr FRA,FWMF,Nantes,fr Ligue 1,20,2000,0.5,0,0,0,0,0,2,0,2,0,0,0,0
1868,Tanguy Ndombele,fr FRA,MF,Tottenham,eng Premier League,23,1996,23.2,41,20,11,21,9,28,4,24,19,60,15,0
1869,Dan Ndoye,ch SUI,FWMF,Nice,fr Ligue 1,19,2000,6.1,7,6,3,4,0,4,0,4,7,14,4,0
1870,Paul Nebel,de GER,MFFW,Mainz 05,de Bundesliga,17,2002,0.6,1,1,0,1,0,0,0,0,2,3,0,0
1871,Álvaro Negredo,es ESP,FW,Cádiz,es La Liga,34,1985,24.4,11,5,3,4,4,7,2,5,3,14,19,0
1872,Reiss Nelson,eng ENG,FWMF,Arsenal,eng Premier League,20,1999,0.8,1,0,0,0,1,0,0,0,1,2,1,0
1873,Ilija Nestorovski,mk MKD,FWMF,Udinese,it Serie A,30,1990,7.8,6,4,2,3,1,5,0,5,1,7,7,0
1874,Neto,br BRA,GK,Barcelona,es La Liga,31,1989,7,0,0,0,0,0,0,0,0,0,0,3,1
1875,Pedro Neto,pt POR,FWMF,Wolves,eng Premier League,20,2000,28.3,16,9,4,6,6,18,2,16,31,47,8,0
1876,Luca Netz,de GER,DFFW,Hertha BSC,de Bundesliga,17,2003,3.4,14,8,12,2,0,3,0,3,6,20,8,0
1877,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,34,1986,33,0,0,0,0,0,0,0,0,2,2,12,3
1878,Florian Neuhaus,de GER,MF,M'Gladbach,de Bundesliga,23,1997,29.1,48,28,19,26,3,35,7,28,50,98,20,1
1879,Carlos Neva,es ESP,DF,Granada,es La Liga,24,1996,20,12,6,6,6,0,16,4,12,27,39,58,0
1880,Rúben Neves,pt POR,MF,Wolves,eng Premier League,23,1997,29.7,86,46,42,38,6,55,11,44,65,151,46,2
1881,Neymar,br BRA,MFFW,Paris S-G,fr Ligue 1,28,1992,15.7,14,11,1,6,7,8,0,8,9,23,0,0
1882,Yvan Neyou,cm CMR,MF,Saint-Étienne,fr Ligue 1,23,1997,27.1,58,31,24,33,1,34,5,29,31,89,13,1
1883,Jessic Ngankam,de GER,FW,Hertha BSC,de Bundesliga,20,2000,3.3,5,2,1,2,2,6,1,5,0,5,1,0
1884,Muzinga Ngonda,cd COD,DF,Dijon,fr Ligue 1,25,1994,25.6,59,40,37,21,1,28,3,25,72,131,58,0
1885,Ahmad Ngouyamsa,cm CMR,DF,Dijon,fr Ligue 1,19,2000,1.7,6,4,5,1,0,2,1,1,2,8,8,0
1886,Opa Nguette,sn SEN,FWMF,Metz,fr Ligue 1,26,1994,12.6,15,8,2,8,5,14,2,12,1,16,1,0
1887,Moussa Niakhate,fr FRA,DF,Mainz 05,de Bundesliga,24,1996,31.8,42,22,28,13,1,31,15,16,49,91,79,0
1888,Ibrahima Niane,sn SEN,FW,Metz,fr Ligue 1,21,1999,7.4,1,1,0,0,1,3,0,3,0,1,8,0
1889,M'Baye Niang,sn SEN,FW,Rennes,fr Ligue 1,25,1994,4.7,3,2,2,1,0,2,0,2,1,4,2,0
1890,Mamor Niang,sn SEN,MFFW,Getafe,es La Liga,18,2002,0.2,1,1,0,1,0,1,0,1,0,1,0,0
1891,Tanguy Nianzou,fr FRA,DFFW,Bayern Munich,de Bundesliga,18,2002,1.3,3,1,3,0,0,0,0,0,3,6,1,0
1892,Florian Niederlechner,de GER,FW,Augsburg,de Bundesliga,29,1990,19.3,7,5,1,4,2,8,3,5,10,17,18,0
1893,Nieto,es ESP,FWDF,Cádiz,es La Liga,22,1998,0.2,1,1,0,1,0,0,0,0,0,1,1,0
1894,Saúl Ñíguez,es ESP,MFDF,Atlético Madrid,es La Liga,25,1994,22.6,57,34,27,23,7,35,2,33,19,76,43,0
1895,Joakim Nilsson,se SWE,DF,Arminia,de Bundesliga,26,1994,24,36,24,23,12,1,29,22,7,39,75,111,0
1896,Casimir Ninga,td CHA,FW,Angers,fr Ligue 1,27,1993,0.3,0,0,0,0,0,0,0,0,0,0,1,0
1897,Nino,es ESP,FWMF,Elche,es La Liga,40,1980,3.2,0,0,0,0,0,1,0,1,0,0,0,0
1898,Fernando Niño,es ESP,FW,Villarreal,es La Liga,19,2000,6.6,8,3,0,4,4,1,0,1,2,10,2,0
1899,Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,21,1999,4.7,3,1,0,2,1,6,0,6,0,3,5,0
1900,Nicolas Nkoulou,cm CMR,DF,Torino,it Serie A,30,1990,15.1,14,9,11,3,0,28,14,14,33,47,71,1
1901,Niels Nkounkou,fr FRA,DFFW,Everton,eng Premier League,19,2000,0.9,4,3,1,2,1,4,0,4,0,4,4,0
1902,Christopher Nkunku,fr FRA,FWMF,RB Leipzig,de Bundesliga,22,1997,21,16,11,3,7,6,27,1,26,9,25,14,0
1903,Dan Nlundulu,eng ENG,FWMF,Southampton,eng Premier League,21,1999,1.2,0,0,0,0,0,2,0,2,0,0,2,0
1904,Mark Noble,eng ENG,MF,West Ham,eng Premier League,33,1987,7.9,8,4,2,5,1,7,3,4,13,21,3,0
1905,Nolito,es ESP,MFFW,Celta Vigo,es La Liga,33,1986,28.9,70,36,30,30,10,46,2,44,22,92,19,0
1906,Arnaud Nordin,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,22,1998,19.7,14,8,5,5,4,13,2,11,9,23,10,0
1907,Håvard Nordtveit,no NOR,DF,Hoffenheim,de Bundesliga,30,1990,7.8,6,2,5,1,0,4,2,2,13,19,42,0
1908,Will Norris,eng ENG,GK,Burnley,eng Premier League,26,1993,2,0,0,0,0,0,0,0,0,0,0,0,0
1909,Oliver Norwood,nir NIR,MF,Sheffield Utd,eng Premier League,29,1991,24.7,49,22,16,28,5,29,12,17,36,85,51,1
1910,Olivier Ntcham,cm CMR,MF,Marseille,fr Ligue 1,24,1996,1.3,1,0,0,1,0,3,1,2,2,3,3,0
1911,Alexander Nübel,de GER,GK,Bayern Munich,de Bundesliga,23,1996,1,0,0,0,0,0,0,0,0,0,0,1,0
1912,Kasim Nuhu,gh GHA,DF,Hoffenheim,de Bundesliga,25,1995,11,13,7,9,4,0,8,3,5,15,28,38,0
1913,Unai Núñez,es ESP,DF,Athletic Club,es La Liga,23,1997,23.4,23,12,16,7,0,19,14,5,32,55,110,0
1914,Bram Nuytinck,nl NED,DF,Udinese,it Serie A,30,1990,18.2,21,15,10,9,2,30,17,13,25,46,77,0
1915,Kelechi Nwakali,ng NGA,MFFW,Huesca,es La Liga,22,1998,1.6,4,3,1,2,1,1,0,1,1,5,1,0
1916,Simeon Nwankwo,ng NGA,FW,Crotone,it Serie A,28,1992,32.7,9,2,2,6,1,21,5,16,6,15,51,0
1917,Gerzino Nyamsi,fr FRA,DF,Rennes,fr Ligue 1,23,1997,9.7,12,10,2,8,2,8,5,3,10,22,32,1
1918,Allan Nyom,cm CMR,MFDF,Getafe,es La Liga,32,1988,25.8,38,23,14,19,5,16,2,14,22,60,42,0
1919,M'Bala Nzola,ao ANG,FW,Spezia,it Serie A,23,1996,21.1,12,5,2,6,4,15,1,14,3,15,20,0
1920,Steven Nzonzi,fr FRA,MF,Rennes,fr Ligue 1,31,1988,32.3,34,16,15,16,3,24,10,14,16,50,26,0
1921,Jack O'Connell,eng ENG,DF,Sheffield Utd,eng Premier League,26,1994,2,3,1,1,1,1,4,3,1,2,5,7,0
1922,Dara O'Shea,ie IRL,DF,West Brom,eng Premier League,21,1999,23.4,45,25,30,13,2,32,17,15,45,90,108,0
1923,Michael Obafemi,ie IRL,FW,Southampton,eng Premier League,20,2000,0.7,1,0,0,1,0,1,0,1,0,1,0,0
1924,Pedro Obiang,gq EQG,MF,Sassuolo,it Serie A,28,1992,16.3,35,22,17,15,3,26,7,19,22,57,27,0
1925,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,27,1993,38,0,0,0,0,0,0,0,0,0,0,6,2
1926,Lucas Ocampos,ar ARG,FW,Sevilla,es La Liga,26,1994,29.2,36,24,12,16,8,33,1,32,19,55,30,1
1927,Bastian Oczipka,de GER,DFFW,Schalke 04,de Bundesliga,31,1989,21.4,33,20,22,10,1,22,4,18,24,57,41,0
1928,Brian Oddei,it ITA,FWMF,Sassuolo,it Serie A,17,2002,0.5,2,1,1,1,0,1,0,1,0,2,1,0
1929,Denis Odoi,gh GHA,DF,Fulham,eng Premier League,32,1988,3,3,3,2,1,0,3,1,2,5,8,5,0
1930,Álvaro Odriozola,es ESP,DF,Real Madrid,es La Liga,24,1995,9.2,14,7,5,8,1,6,3,3,6,20,12,1
1931,Angelo Ogbonna,it ITA,DF,West Ham,eng Premier League,32,1988,27.7,26,13,20,5,1,25,11,14,30,56,119,0
1932,Stefano Okaka,it ITA,FW,Udinese,it Serie A,30,1989,16.5,10,7,2,5,3,7,1,6,2,12,19,0
1933,Shinji Okazaki,jp JPN,FWMF,Huesca,es La Liga,34,1986,12.5,7,5,5,0,2,5,0,5,4,11,6,0
1934,Masaya Okugawa,jp JPN,MF,Arminia,de Bundesliga,24,1996,10.2,17,8,5,11,1,17,2,15,8,25,5,0
1935,Lucas Olaza,uy URU,DF,Valladolid,es La Liga,26,1994,14,20,9,11,7,2,15,7,8,15,35,38,0
1936,Lucas Olaza,uy URU,DF,Celta Vigo,es La Liga,26,1994,17.9,25,16,12,12,1,15,1,14,24,49,34,0
1937,Christian Oliva,uy URU,MF,Cagliari,it Serie A,24,1996,4.3,10,4,6,3,1,11,1,10,8,18,7,0
1938,Christian Oliva,uy URU,MF,Valencia,es La Liga,24,1996,2.2,2,0,1,1,0,1,0,1,6,8,0,0
1939,Kiko Olivas,es ESP,DF,Valladolid,es La Liga,31,1988,2,3,2,2,1,0,2,2,0,7,10,3,0
1940,Paulo Oliveira,pt POR,DF,Eibar,es La Liga,28,1992,29.3,42,21,32,8,2,39,14,25,59,101,112,0
1941,Mathías Olivera,uy URU,DF,Getafe,es La Liga,22,1997,29,61,33,31,21,9,33,3,30,31,92,55,0
1942,Maximiliano Olivera,uy URU,DF,Fiorentina,it Serie A,28,1992,1,2,0,1,1,0,3,1,2,0,2,8,0
1943,Dani Olmo,es ESP,MF,RB Leipzig,de Bundesliga,22,1998,24.4,23,14,6,13,4,15,0,15,13,36,21,0
1944,Robin Olsen,se SWE,GK,Everton,eng Premier League,30,1990,7,0,0,0,0,0,0,0,0,0,0,4,1
1945,Jonas Omlin,ch SUI,GK,Montpellier,fr Ligue 1,26,1994,29.7,1,1,1,0,0,0,0,0,0,1,9,1
1946,Jérôme Onguéné,cm CMR,DF,Genoa,it Serie A,22,1997,2,2,1,2,0,0,2,0,2,2,4,8,0
1947,Karim Onisiwo,at AUT,FWMF,Mainz 05,de Bundesliga,28,1992,20.5,31,20,7,15,9,20,1,19,5,36,12,0
1948,Josh Onomah,eng ENG,MF,Fulham,eng Premier League,23,1997,4.2,11,8,1,6,4,4,2,2,2,13,1,0
1949,Javier Ontiveros,es ESP,FWMF,Huesca,es La Liga,22,1997,10.2,21,14,10,10,1,12,0,12,9,30,6,0
1950,Henry Onyekuru,ng NGA,FW,Monaco,fr Ligue 1,23,1997,1.6,1,0,1,0,0,1,0,1,0,1,0,0
1951,Willi Orban,hu HUN,DF,RB Leipzig,de Bundesliga,27,1992,26.3,40,26,19,15,6,29,20,9,40,80,74,0
1952,Fabián Orellana,cl CHI,MFFW,Valladolid,es La Liga,34,1986,23.8,33,19,12,14,7,18,0,18,15,48,9,0
1953,Divock Origi,be BEL,FW,Liverpool,eng Premier League,25,1995,2.1,3,2,0,2,1,5,1,4,1,4,2,0
1954,Riccardo Orsolini,it ITA,FWMF,Bologna,it Serie A,23,1997,19.5,37,18,13,12,12,22,3,19,10,47,22,0
1955,Stefan Ortega,de GER,GK,Arminia,de Bundesliga,27,1992,34,2,1,2,0,0,0,0,0,0,2,12,3
1956,Yuya Osako,jp JPN,MFFW,Werder Bremen,de Bundesliga,30,1990,8.5,12,8,2,5,5,6,1,5,5,17,7,0
1957,Ben Osborn,eng ENG,MFDF,Sheffield Utd,eng Premier League,25,1994,17.8,33,18,15,10,8,20,3,17,12,45,17,0
1958,Victor Osimhen,ng NGA,FW,Napoli,it Serie A,21,1998,17.5,22,15,2,6,14,6,0,6,7,29,10,0
1959,Yordan Osorio,ve VEN,DF,Parma,it Serie A,26,1994,20.1,22,14,13,9,0,30,18,12,53,75,77,1
1960,David Ospina,co COL,GK,Napoli,it Serie A,31,1988,16,0,0,0,0,0,0,0,0,0,0,4,0
1961,Owen Otasowie,us USA,MFFW,Wolves,eng Premier League,19,2001,2.1,5,5,3,2,0,1,1,0,3,8,4,0
1962,Otávio,br BRA,MF,Bordeaux,fr Ligue 1,26,1994,17.3,54,31,33,19,2,20,5,15,26,80,36,0
1963,Paulo Otávio,br BRA,DF,Wolfsburg,de Bundesliga,25,1994,19.3,60,40,32,22,6,51,7,44,42,102,59,0
1964,Remi Oudin,fr FRA,FWMF,Bordeaux,fr Ligue 1,23,1996,26.9,34,16,22,7,5,22,2,20,51,85,40,1
1965,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,32,1988,34,0,0,0,0,0,1,0,1,0,0,17,3
1966,Zinédine Ould Khaled,fr FRA,MF,Angers,fr Ligue 1,20,2000,0.4,0,0,0,0,0,0,0,0,1,1,0,0
1967,Adam Ounas,dz ALG,FWMF,Crotone,it Serie A,23,1996,13.3,9,4,4,4,1,12,1,11,3,12,4,0
1968,Adam Ounas,dz ALG,MFFW,Cagliari,it Serie A,23,1996,3.4,3,2,3,0,0,5,0,5,3,6,0,0
1969,Thomas Ouwejan,nl NED,DF,Udinese,it Serie A,23,1996,4.6,4,1,0,3,1,4,0,4,5,9,6,0
1970,Reece Oxford,eng ENG,DF,Augsburg,de Bundesliga,21,1998,15.1,26,18,15,11,0,28,22,6,29,55,89,0
1971,Alex Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,eng Premier League,26,1993,2.8,4,0,0,3,1,1,0,1,2,6,0,0
1972,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,es La Liga,23,1997,26.8,30,17,14,12,4,30,5,25,15,45,17,0
1973,Ambroise Oyongo,cm CMR,DF,Montpellier,fr Ligue 1,29,1991,6.2,13,6,10,3,0,3,2,1,8,21,26,1
1974,Salih Özcan,tr TUR,MF,Köln,de Bundesliga,22,1998,15.2,21,13,11,10,0,11,2,9,20,41,14,1
1975,Levin Öztunalı,de GER,DFFW,Mainz 05,de Bundesliga,24,1996,8.4,24,18,14,8,2,15,0,15,15,39,16,0
1976,Pablo,br BRA,DF,Bordeaux,fr Ligue 1,29,1991,12,17,11,13,4,0,17,12,5,25,42,46,1
1977,Fernando Pacheco,es ESP,GK,Alavés,es La Liga,28,1992,37.2,2,0,2,0,0,0,0,0,2,4,19,0
1978,Jon Pacheco,es ESP,DF,Real Sociedad,es La Liga,19,2001,0.4,0,0,0,0,0,0,0,0,1,1,0,0
