Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
210,Alessandro Bastoni,it ITA,DF,Parma,it Serie A,19,1999,18.8,25,12,20,5,0,26,18,8,22,47,96,0
211,Bastos,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,22,17,16,4,2,16,8,8,7,29,49,1
212,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,2,1,1,1,0,8,3,5,3,5,0,0
213,Michy Batshuayi,be BEL,FW,Valencia,es La Liga,24,1993,5.9,1,1,0,1,0,5,2,3,0,1,3,0
214,Robert Bauer,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,48,29,32,13,3,19,5,14,28,76,80,0
215,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33,0,0,0,0,0,0,0,0,2,2,11,5
216,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,22,1996,18,33,23,21,12,0,31,22,9,26,59,100,0
217,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,30,1988,17.3,52,30,24,20,8,18,6,12,26,78,21,1
218,Christoph Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,18,1999,0.9,1,0,0,0,1,2,0,2,0,1,0,0
219,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,23,1995,6.6,5,3,0,3,2,8,1,7,5,10,4,0
220,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,0.8,1,0,1,0,0,1,1,0,1,2,6,0
221,Paul Baysse,fr FRA,DF,Caen,fr Ligue 1,30,1988,19.9,25,14,20,5,0,25,20,5,31,56,113,1
222,Noah Joel Sarenren Bazee,ng NGA,FWMF,Hannover 96,de Bundesliga,21,1996,1.7,0,0,0,0,0,1,0,1,0,0,3,0
223,Claudio Beauvue,gp GLP,FWMF,Caen,fr Ligue 1,30,1988,16.7,18,11,7,9,2,11,2,9,10,28,21,0
224,Bebé,cv CPV,FWMF,Rayo Vallecano,es La Liga,28,1990,14.5,19,9,10,4,5,16,1,15,9,28,16,1
225,Bebé,cv CPV,MF,Eibar,es La Liga,28,1990,0.7,0,0,0,0,0,1,0,1,1,1,0,0
226,Ihlas Bebou,tg TOG,MFFW,Hannover 96,de Bundesliga,24,1994,11.8,15,9,4,10,1,18,2,16,9,24,9,0
227,Uffe Bech,dk DEN,FW,Hannover 96,de Bundesliga,25,1993,0.2,0,0,0,0,0,0,0,0,0,0,0,0
228,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,31,1987,19.7,35,19,17,17,1,32,6,26,22,57,54,0
229,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,41,25,25,16,0,44,27,17,71,112,171,0
230,Andrea Beghetto,it ITA,DF,Frosinone,it Serie A,23,1994,24.7,26,14,13,10,3,20,4,16,17,43,59,0
231,Asmir Begović,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24,0,0,0,0,0,1,0,1,1,1,15,7
232,Valon Behrami,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,65,38,25,34,6,29,12,17,18,83,26,0
233,Hanno Behrens,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,46,26,29,17,0,43,13,30,33,79,49,0
234,Ishak Belfodil,dz ALG,FWMF,Hoffenheim,de Bundesliga,26,1992,20.7,13,10,5,6,2,6,0,6,3,16,14,0
235,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,26,1991,25,31,20,18,13,0,31,11,20,54,85,122,1
236,Karim Bellarabi,de GER,FW,Leverkusen,de Bundesliga,28,1990,11.7,13,6,7,4,2,13,0,13,10,23,8,0
237,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,23,1995,17,15,12,8,4,3,17,5,12,20,35,37,3
238,Andrea Belotti,it ITA,FW,Torino,it Serie A,24,1993,36.7,33,22,8,15,10,36,5,31,15,48,23,0
239,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,23,17,8,12,3,19,2,17,19,42,15,1
240,Hatem Ben Arfa,fr FRA,FWMF,Rennes,fr Ligue 1,31,1987,22.6,15,7,4,8,3,9,0,9,4,19,0,0
241,Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,18,16,3,11,4,18,0,18,11,29,2,0
242,Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,1,0,1,0,0,0,0,0,0,1,16,0
243,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,30,19,8,15,7,16,3,13,9,39,27,1
244,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,31,1987,5,7,6,6,1,0,10,5,5,16,23,18,0
245,Lars Bender,de GER,MFDF,Leverkusen,de Bundesliga,29,1989,15.1,43,29,20,20,3,26,4,22,21,64,26,0
246,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,40,25,25,15,0,31,14,17,52,92,98,0
247,László Bénes,sk SVK,MFFW,M'Gladbach,de Bundesliga,20,1997,0.3,3,1,3,0,0,1,0,1,0,3,0,0
248,Nicolas Benezet,fr FRA,MFFW,Guingamp,fr Ligue 1,27,1991,18.5,32,19,14,15,3,12,0,12,19,51,4,0
249,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,25,1993,35,1,0,1,0,0,0,0,0,2,3,6,2
250,Ismaël Bennacer,dz ALG,MF,Empoli,it Serie A,20,1997,32.9,94,57,43,41,10,38,9,29,57,151,34,0
251,Joe Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,50,29,34,16,0,30,8,22,60,110,93,0
252,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,28,1990,34,58,32,41,16,1,42,21,21,43,101,131,1
253,Yassine Benrahou,fr FRA,MFFW,Bordeaux,fr Ligue 1,19,1999,2,9,6,1,7,1,4,0,4,2,11,1,0
254,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,69,48,42,19,8,24,10,14,41,110,98,0
255,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,23,1994,19.9,32,17,8,21,3,28,8,20,35,67,19,0
256,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,21,1997,22.3,53,34,22,29,2,20,8,12,43,96,42,1
257,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,27,1990,9,5,1,0,4,1,7,2,5,0,5,14,0
258,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,30,1987,32.8,24,11,2,11,11,16,1,15,8,32,25,0
259,Yassine Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1994,1.8,1,1,0,1,0,0,0,0,1,2,1,0
260,Domenico Berardi,it ITA,FWMF,Sassuolo,it Serie A,23,1994,31.9,38,21,16,9,13,31,2,29,27,65,24,0
261,Yuri Berchiche,es ESP,DFFW,Athletic Club,es La Liga,28,1990,34.7,46,31,26,11,9,34,9,25,42,88,82,0
262,Álex Berenguer,es ESP,MFDF,Torino,it Serie A,23,1995,16.5,31,20,12,17,2,20,1,19,8,39,14,0
263,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,26,1992,24.4,46,30,27,15,4,22,7,15,31,77,76,0
264,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,27,1990,19.5,27,11,14,10,3,25,4,21,33,60,34,0
265,Markel Bergara,es ESP,MF,Getafe,es La Liga,32,1986,0.6,2,2,0,1,1,3,0,3,1,3,2,0
266,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,27,1991,13.1,12,5,1,9,2,8,2,6,4,16,3,0
267,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,29,1989,18,0,0,0,0,0,0,0,0,0,0,5,3
268,Valon Berisha,xk KVX,MFFW,Lazio,it Serie A,25,1993,2.2,8,5,1,6,1,6,0,6,4,12,3,0
269,Bernard,br BRA,FWMF,Everton,eng Premier League,25,1992,23.5,49,30,19,22,8,37,2,35,27,76,14,1
270,Federico Bernardeschi,it ITA,MFFW,Juventus,it Serie A,24,1994,16.4,14,8,5,6,3,9,0,9,6,20,10,0
271,Bernardo,br BRA,DF,Brighton,eng Premier League,23,1995,19.5,62,43,43,13,6,32,13,19,34,96,82,0
272,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,21,1997,38,1,1,1,0,0,0,0,0,1,2,20,1
273,Juan Bernat,es ESP,DFMF,Paris S-G,fr Ligue 1,25,1993,20.4,47,32,22,19,6,19,5,14,20,67,41,1
274,Antoine Bernede,fr FRA,MF,Paris S-G,fr Ligue 1,19,1999,1.9,13,7,3,8,2,3,1,2,3,16,1,1
275,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,20,1998,1,0,0,0,0,0,0,0,0,0,0,0,0
276,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,28,1989,24,46,27,22,20,4,27,5,22,28,74,51,0
277,Daniel Bessa,it ITA,MF,Genoa,it Serie A,25,1993,27.1,60,35,28,23,9,30,4,26,19,79,16,1
278,Marcus Bettinelli,eng ENG,GK,Fulham,eng Premier League,26,1992,7,0,0,0,0,0,0,0,0,0,0,5,0
279,Louis Beyer,de GER,DF,M'Gladbach,de Bundesliga,18,2000,8,32,18,21,10,1,12,6,6,11,43,32,0
280,Jonathan Biabiany,fr FRA,FW,Parma,it Serie A,30,1988,11.9,30,22,18,10,2,8,1,7,11,41,11,1
281,Giulian Biancone,fr FRA,DF,Monaco,fr Ligue 1,18,2000,1,4,3,4,0,0,0,0,0,3,7,2,0
282,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,28,1990,19.9,32,19,18,11,3,36,15,21,56,88,79,1
283,Pedro Bigas,es ESP,DF,Eibar,es La Liga,27,1990,6.5,4,3,2,0,2,6,2,4,8,12,22,0
284,Lucas Biglia,ar ARG,MF,Milan,it Serie A,32,1986,12.4,60,33,31,25,4,19,3,16,22,82,21,1
285,Philip Billing,dk DEN,MF,Huddersfield,eng Premier League,22,1996,24.3,73,44,26,39,8,57,16,41,53,126,43,0
286,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,25,1992,35.5,52,33,31,17,4,40,17,23,44,96,113,0
287,Davide Biraschi,it ITA,DF,Genoa,it Serie A,24,1994,31.6,58,38,37,19,2,32,13,19,64,122,107,1
288,Valter Birsa,si SVN,MFFW,Cagliari,it Serie A,31,1986,3.9,5,3,1,3,1,5,0,5,4,9,3,0
289,Valter Birsa,si SVN,MFFW,Chievo,it Serie A,31,1986,12.2,14,9,4,7,3,9,1,8,6,20,13,0
290,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,21,1996,19.7,62,30,33,27,2,21,5,16,33,95,29,2
291,Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,24,1993,11.9,37,26,9,22,6,22,1,21,13,50,7,0
292,Alejandro Blanco,es ESP,FWMF,Alavés,es La Liga,19,1998,0.2,1,1,1,0,0,1,0,1,0,1,0,0
293,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,23,1995,25,1,0,1,0,0,1,0,1,2,3,13,2
294,Ludovic Blas,fr FRA,MFFW,Guingamp,fr Ligue 1,20,1997,26.4,62,38,22,32,8,44,7,37,26,88,14,0
295,Pablo de Blasis,ar ARG,DFMF,Eibar,es La Liga,30,1988,16.9,32,19,17,8,7,18,0,18,13,45,20,0
296,Pablo de Blasis,ar ARG,FW,Mainz 05,de Bundesliga,30,1988,1,2,0,0,1,1,0,0,0,1,3,0,0
297,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,21,1996,22.1,77,45,33,36,8,39,14,25,33,110,48,1
298,Danny Blum,de GER,MF,Eint Frankfurt,de Bundesliga,27,1991,0,0,0,0,0,0,0,0,0,0,0,5,0
299,Emmanuel Boateng,gh GHA,FW,Levante,es La Liga,22,1996,7.8,4,3,0,0,4,5,0,5,1,5,7,0
300,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,29,1988,18.8,21,15,12,9,0,8,3,5,25,46,49,0
301,Kevin-Prince Boateng,gh GHA,FW,Sassuolo,it Serie A,31,1987,10.4,5,4,0,4,1,7,3,4,3,8,13,0
302,Kevin-Prince Boateng,gh GHA,FW,Barcelona,es La Liga,31,1987,2.7,3,2,0,1,2,1,0,1,1,4,4,0
303,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,22,1995,23.9,34,16,17,12,5,15,3,12,15,49,13,0
304,Yann Bodiger,fr FRA,MF,Toulouse,fr Ligue 1,23,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0
305,Mathieu Bodmer,fr FRA,MFFW,Amiens,fr Ligue 1,35,1982,11.9,15,11,3,11,1,3,0,3,2,17,10,0
306,Adam Bodzek,de GER,MFDF,Düsseldorf,de Bundesliga,32,1985,17.7,44,27,27,16,1,15,6,9,26,70,39,0
307,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,24,1994,23.6,51,32,21,25,5,59,2,57,37,88,13,0
308,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,17,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0
309,Jeremie Boga,ci CIV,FWMF,Sassuolo,it Serie A,21,1997,16,7,4,5,1,1,19,0,19,2,9,4,0
310,Willy Boly,ci CIV,DF,Wolves,eng Premier League,27,1991,35.2,85,52,49,34,2,55,32,23,72,157,177,6
311,Léo Bonatini,br BRA,FW,Wolves,eng Premier League,24,1994,1.5,1,1,0,0,1,1,0,1,0,1,0,0
312,Giacomo Bonaventura,it ITA,MF,Milan,it Serie A,28,1989,7.2,6,2,2,4,0,3,0,3,7,13,8,0
313,Daniele Bonera,it ITA,DF,Villarreal,es La Liga,37,1981,2.6,2,2,2,0,0,5,5,0,4,6,10,0
314,Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,30,1988,20.1,16,10,7,6,3,16,6,10,25,41,57,2
315,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,22,1996,25.6,40,24,31,8,1,38,21,17,36,76,79,0
316,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,31,1987,27.5,18,9,11,6,1,32,21,11,38,56,88,3
317,Fabio Borini,it ITA,FWDF,Milan,it Serie A,27,1991,11.7,14,10,7,7,0,17,0,17,12,26,28,0
318,Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,22,1995,6.8,7,4,7,0,0,6,4,2,10,17,49,1
319,Artur Boruc,pl POL,GK,Bournemouth,eng Premier League,38,1980,12,1,0,1,0,0,0,0,0,0,1,1,0
320,Olivier Boscagli,fr FRA,DF,Nice,fr Ligue 1,20,1997,9.6,20,12,14,4,2,12,1,11,17,37,37,0
321,Gabriel Boschilia,br BRA,FWMF,Nantes,fr Ligue 1,22,1996,14.7,33,23,11,9,13,14,2,12,8,41,7,0
322,John Bostock,tt TRI,MF,Toulouse,fr Ligue 1,26,1992,10.9,24,14,14,10,0,12,2,10,17,41,11,0
323,Denis Bouanga,ga GAB,MFFW,Nîmes,fr Ligue 1,23,1994,29.3,52,32,21,22,9,24,3,21,20,72,16,0
324,Zacharie Boucher,fr FRA,GK,Angers,fr Ligue 1,26,1992,2,0,0,0,0,0,1,0,1,0,0,1,0
325,Ryad Boudebouz,dz ALG,MFFW,Celta Vigo,es La Liga,28,1990,8,14,4,4,6,4,9,1,8,3,17,9,0
326,Ryad Boudebouz,dz ALG,MFFW,Betis,es La Liga,28,1990,6,8,4,4,1,3,5,1,4,5,13,2,0
327,Sofiane Boufal,ma MAR,MFFW,Celta Vigo,es La Liga,24,1993,23.2,35,21,18,11,6,24,0,24,10,45,12,0
328,Nassim Boujellab,ma MAR,MF,Schalke 04,de Bundesliga,19,1999,4.2,10,4,3,6,1,6,0,6,2,12,3,0
329,Arnold Bouka Moutou,cg CGO,DFFW,Dijon,fr Ligue 1,29,1988,0.7,3,1,2,1,0,1,0,1,3,6,1,0
330,Yassine Bounou,ma MAR,GK,Girona,es La Liga,27,1991,31.8,0,0,0,0,0,0,0,0,1,1,7,2
331,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,26,1991,22.3,51,28,23,21,7,28,5,23,33,84,32,0
332,Benjamin Bourigeaud,fr FRA,MFFW,Rennes,fr Ligue 1,24,1994,26.9,55,35,23,21,11,44,5,39,32,87,34,1
333,Bilal Boutobba,fr FRA,FWMF,Montpellier,fr Ligue 1,19,1998,0.4,0,0,0,0,0,0,0,0,0,0,0,0
334,Umut Bozok,tr TUR,FW,Nîmes,fr Ligue 1,21,1996,13.7,9,6,0,3,6,3,0,3,5,14,1,0
335,Filip Bradarić,hr CRO,MF,Cagliari,it Serie A,26,1992,16.6,26,21,11,12,3,13,3,10,39,65,50,0
336,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,26,1992,8,15,7,5,5,5,7,1,6,7,22,18,1
337,Martin Braithwaite,dk DEN,FW,Leganés,es La Liga,27,1991,15.6,5,3,0,0,5,9,0,9,3,8,4,0
338,Julian Brandt,de GER,MFFW,Leverkusen,de Bundesliga,22,1996,29.6,27,16,13,10,4,27,1,26,17,44,12,1
339,Darko Brašanac,rs SRB,MF,Alavés,es La Liga,26,1992,17.6,32,16,15,13,4,17,4,13,13,45,19,0
340,Pedro Brazão,pt POR,MFFW,Nice,fr Ligue 1,15,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0
341,Fabian Bredlow,de GER,GK,Nürnberg,de Bundesliga,23,1995,12.5,1,1,1,0,0,0,0,0,1,2,3,4
342,Josip Brekalo,hr CRO,FWMF,Wolfsburg,de Bundesliga,20,1998,15.7,15,7,7,6,2,15,1,14,12,27,9,1
343,Gleison Bremer,br BRA,DF,Torino,it Serie A,21,1997,2,3,1,1,2,0,4,1,3,8,11,9,0
344,Joshua Brenet,nl NED,DF,Hoffenheim,de Bundesliga,24,1994,10.1,20,13,12,5,3,16,1,15,8,28,19,0
345,Rajko Brežančić,rs SRB,DF,Huesca,es La Liga,28,1989,0.7,1,0,0,0,1,0,0,0,0,1,0,0
346,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,23,1994,32.5,46,27,36,10,0,51,38,13,70,116,184,1
347,Jimmy Briand,fr FRA,FW,Bordeaux,fr Ligue 1,32,1985,27.7,14,8,2,10,2,14,6,8,4,18,29,0
348,Nicolò Brighenti,it ITA,DF,Frosinone,it Serie A,28,1989,11,27,17,9,15,3,17,8,9,31,58,37,0
349,Matteo Brighi,it ITA,MF,Empoli,it Serie A,37,1981,2.6,11,4,2,9,0,2,0,2,3,14,4,0
350,Enrico Brignola,it ITA,FWMF,Sassuolo,it Serie A,19,1999,1.9,2,2,2,0,0,0,0,0,1,3,1,0
351,Miguel Britos,uy URU,DF,Watford,eng Premier League,33,1985,2.1,4,2,4,0,0,1,1,0,3,7,11,1
352,David Brooks,wls WAL,MFFW,Bournemouth,eng Premier League,21,1997,25.1,37,26,12,19,6,36,7,29,24,61,28,0
353,John Brooks,us USA,DF,Wolfsburg,de Bundesliga,25,1993,29,29,15,18,9,2,28,13,15,37,66,135,3
354,Daniel Brosinski,de GER,DF,Mainz 05,de Bundesliga,30,1988,24.5,27,16,16,10,1,30,9,21,26,53,58,0
355,Marcelo Brozović,hr CRO,MF,Inter,it Serie A,25,1992,29.4,101,70,47,40,14,45,8,37,44,145,32,3
356,Bruma,pt POR,MF,RB Leipzig,de Bundesliga,23,1994,6.1,5,2,3,1,1,4,0,4,4,9,2,0
357,Jeffrey Bruma,nl NED,DF,Schalke 04,de Bundesliga,26,1991,6.9,12,11,8,4,0,8,2,6,4,16,35,0
358,Bruno,es ESP,DF,Brighton,eng Premier League,37,1980,12.6,25,16,20,3,2,7,2,5,11,36,30,1
359,Jacob Bruun Larsen,dk DEN,FW,Dortmund,de Bundesliga,19,1998,14.1,15,9,8,2,5,15,1,14,13,28,12,0
360,Bryan,es ESP,MFFW,Sevilla,es La Liga,17,2001,1.9,6,4,4,1,1,0,0,0,1,7,0,0
361,Joe Bryan,eng ENG,DFMF,Fulham,eng Premier League,24,1993,26.1,61,41,35,21,5,34,12,22,31,92,82,1
362,Gianluigi Buffon,it ITA,GK,Paris S-G,fr Ligue 1,40,1978,17,0,0,0,0,0,0,0,0,0,0,5,0
363,Niko Bungert,de GER,DF,Mainz 05,de Bundesliga,31,1986,3.2,7,5,5,2,0,7,6,1,4,11,16,0
364,Guido Burgstaller,at AUT,FW,Schalke 04,de Bundesliga,29,1989,17,11,9,2,5,4,5,0,5,2,13,10,0
365,Burgui,es ESP,MFFW,Alavés,es La Liga,24,1993,6.2,6,6,4,2,0,4,0,4,0,6,2,1
366,Jonathan Burkardt,de GER,FWMF,Mainz 05,de Bundesliga,18,2000,2.9,4,4,2,1,1,2,0,2,3,7,5,0
367,Roman Bürki,ch SUI,GK,Dortmund,de Bundesliga,27,1990,32,1,0,1,0,0,1,0,1,2,3,8,4
368,Patrick Burner,mq MTQ,DF,Nice,fr Ligue 1,22,1996,15,36,23,22,10,4,15,5,10,31,67,40,0
369,Sergio Busquets,es ESP,MF,Barcelona,es La Liga,30,1988,30.2,90,60,35,45,10,43,8,35,54,144,22,1
370,Gaëtan Bussmann,fr FRA,DF,Mainz 05,de Bundesliga,27,1991,1,2,1,2,0,0,0,0,0,1,3,2,0
371,Unai Bustinza,es ESP,DF,Leganés,es La Liga,26,1992,22.5,41,31,25,14,2,31,13,18,53,94,110,2
372,Ludovic Butelle,fr FRA,GK,Angers,fr Ligue 1,35,1983,36,1,0,1,0,0,0,0,0,1,2,31,1
373,David Button,eng ENG,GK,Brighton,eng Premier League,29,1989,4,0,0,0,0,0,0,0,0,0,0,2,0
374,Jakub Błaszczykowski,pl POL,MF,Wolfsburg,de Bundesliga,32,1985,0.1,0,0,0,0,0,0,0,0,0,0,0,0
375,Erick Cabaco,uy URU,DF,Levante,es La Liga,23,1995,18.1,22,13,19,3,0,29,14,15,29,51,69,0
376,Willy Caballero,ar ARG,GK,Chelsea,eng Premier League,36,1981,2,0,0,0,0,0,0,0,0,0,0,1,0
377,Rémy Cabella,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,28,1990,33.3,88,51,31,38,19,39,1,38,19,107,5,3
378,Gustavo Cabral,ar ARG,DF,Celta Vigo,es La Liga,32,1985,21.1,37,26,28,7,2,31,11,20,33,70,102,1
379,Rafael Cabral,br BRA,GK,Sampdoria,it Serie A,28,1990,2,0,0,0,0,0,0,0,0,0,0,0,0
380,Leandro Cabrera,uy URU,DF,Getafe,es La Liga,27,1991,31,47,26,28,17,2,29,16,13,52,99,216,2
381,Fabrizio Cacciatore,it ITA,DF,Cagliari,it Serie A,31,1986,6.4,9,7,7,0,2,6,4,2,7,16,17,0
382,Fabrizio Cacciatore,it ITA,DF,Chievo,it Serie A,31,1986,5.5,8,4,6,2,0,8,2,6,5,13,20,0
383,Martín Cáceres,uy URU,DF,Lazio,it Serie A,31,1987,3.4,4,2,3,1,0,4,0,4,0,4,12,1
384,Martín Cáceres,uy URU,DF,Juventus,it Serie A,31,1987,7,7,3,6,0,1,6,3,3,4,11,14,0
385,Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,21,1997,25.5,56,30,38,14,4,20,10,10,47,103,63,0
386,Mathieu Cafaro,fr FRA,FWMF,Reims,fr Ligue 1,21,1997,23.3,59,28,29,24,6,28,0,28,20,79,14,0
387,Gary Cahill,eng ENG,DF,Chelsea,eng Premier League,32,1985,0.3,0,0,0,0,0,0,0,0,0,0,1,0
388,Yannick Cahuzac,fr FRA,MFDF,Toulouse,fr Ligue 1,33,1985,15.9,33,19,15,15,3,16,4,12,24,57,55,0
389,Felipe Caicedo,ec ECU,FW,Lazio,it Serie A,29,1988,15.2,16,12,4,6,6,9,2,7,5,21,5,0
390,Marc-Aurèle Caillard,fr FRA,GK,Guingamp,fr Ligue 1,24,1994,21,0,0,0,0,0,0,0,0,2,2,8,3
391,Tom Cairney,sct SCO,MFFW,Fulham,eng Premier League,27,1991,24.4,37,21,9,22,6,21,5,16,10,47,13,1
392,Caiuby,br BRA,MFFW,Augsburg,de Bundesliga,30,1988,11.2,12,10,5,6,1,16,1,15,5,17,10,0
393,Arturo Calabresi,it ITA,DF,Bologna,it Serie A,22,1996,15.7,46,27,22,17,7,18,3,15,34,80,60,0
394,Davide Calabria,it ITA,DF,Milan,it Serie A,21,1996,21.7,79,51,58,16,5,33,1,32,32,111,78,1
395,Jordi Calavera,es ESP,DF,Eibar,es La Liga,22,1995,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Fernando Calero,es ESP,DF,Valladolid,es La Liga,22,1995,34.8,51,31,33,18,0,55,31,24,55,106,170,0
397,Duje Ćaleta-Car,hr CRO,DF,Marseille,fr Ligue 1,21,1996,17.2,22,16,14,8,0,15,9,6,20,42,86,2
398,Hakan Çalhanoğlu,tr TUR,MFFW,Milan,it Serie A,24,1994,32,52,31,27,16,9,27,5,22,28,80,19,0
399,Daniel Caligiuri,it ITA,DFFW,Schalke 04,de Bundesliga,30,1988,30.6,93,52,55,29,9,66,10,56,50,143,72,1
400,José Callejón,es ESP,MFFW,Napoli,it Serie A,31,1987,29.4,34,18,12,14,8,34,5,29,22,56,11,0
401,Jonathan Calleri,ar ARG,FW,Alavés,es La Liga,24,1993,31.9,20,13,3,11,6,34,7,27,7,27,53,0
402,Jan-Ingwer Callsen-Bracker,de GER,DF,Augsburg,de Bundesliga,33,1984,0.1,0,0,0,0,0,0,0,0,0,0,0,0
403,Dominic Calvert-Lewin,eng ENG,FW,Everton,eng Premier League,21,1997,19.8,13,7,3,3,7,16,3,13,7,20,19,0
404,Ignacio Camacho,es ESP,MF,Wolfsburg,de Bundesliga,28,1990,6,15,9,9,6,0,7,2,5,18,33,12,0
405,Juanjo Camacho,es ESP,MFDF,Huesca,es La Liga,37,1980,0.4,1,1,1,0,0,0,0,0,0,1,1,0
406,Rafael Camacho,pt POR,DF,Liverpool,eng Premier League,18,2000,0,1,0,1,0,0,0,0,0,0,1,0,0
407,Mahdi Camara,fr FRA,FW,Saint-Étienne,fr Ligue 1,20,1998,0.1,0,0,0,0,0,0,0,0,0,0,2,0
408,Souleymane Camara,sn SEN,FWMF,Montpellier,fr Ligue 1,35,1982,1.5,0,0,0,0,0,0,0,0,0,0,3,0
409,Víctor Camarasa,es ESP,MF,Cardiff City,eng Premier League,24,1994,28.5,28,15,8,15,5,17,2,15,33,61,28,1
410,Eduardo Camavinga,fr FRA,MF,Rennes,fr Ligue 1,15,2002,4,23,15,8,12,3,13,2,11,4,27,4,0
411,Sergio Camello,es ESP,FW,Atlético Madrid,es La Liga,17,2001,0.5,1,0,1,0,0,0,0,0,0,1,0,0
412,José Campaña,es ESP,MF,Levante,es La Liga,25,1993,35.7,65,45,31,29,5,51,7,44,48,113,46,1
413,Joel Campbell,cr CRC,FWMF,Frosinone,it Serie A,26,1992,9.9,15,10,5,8,2,2,0,2,3,18,2,1
414,Emre Can,de GER,MF,Juventus,it Serie A,24,1994,20.1,64,38,28,27,9,43,13,30,28,92,36,2
415,Sergio Canales,es ESP,MF,Betis,es La Liga,27,1991,29.5,44,30,19,18,7,34,3,31,9,53,8,1
416,João Cancelo,pt POR,DF,Juventus,it Serie A,24,1994,21.9,43,28,18,18,7,14,4,10,15,58,48,0
417,Antonio Candreva,it ITA,FWMF,Inter,it Serie A,31,1987,5.6,1,1,0,1,0,0,0,0,4,5,9,0
418,Ander Capa,es ESP,DFFW,Athletic Club,es La Liga,26,1992,18.2,43,27,32,8,3,20,2,18,30,73,47,0
419,Luan Capanni,br BRA,FW,Lazio,it Serie A,18,2000,0.1,1,1,0,0,1,0,0,0,0,1,0,0
