Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s
285,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,1990,22,16,1363,15.1
286,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22,1998,15,13,1120,12.4
287,Steven Bergwijn,nl NED,FWMF,Tottenham,eng Premier League,22,1997,21,13,1208,13.4
288,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,1993,24,17,1645,18.3
289,Bernard,br BRA,MFFW,Everton,eng Premier League,27,1992,12,3,455,5.1
290,Federico Bernardeschi,it ITA,MFDF,Juventus,it Serie A,26,1994,27,8,972,10.8
291,Bernardo,br BRA,DFMF,Brighton,eng Premier League,25,1995,3,2,206,2.3
292,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,1997,38,38,3420,38
293,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,1993,3,2,194,2.2
294,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,22,1998,9,7,745,8.3
295,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,2002,1,0,5,0.1
296,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,1989,29,29,2598,28.9
297,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,1993,18,4,615,6.8
298,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1,1,90,1
299,Louis Beyer,de GER,DF,M'Gladbach,de Bundesliga,20,2000,4,2,188,2.1
300,Bartosz Bialek,pl POL,FWMF,Wolfsburg,de Bundesliga,18,2001,19,1,270,3
301,Giulian Biancone,fr FRA,DFMF,Monaco,fr Ligue 1,20,2000,2,1,92,1
302,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1990,2,2,128,1.4
303,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,1990,21,19,1529,17
304,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18,2001,33,11,1245,13.8
305,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,27,1992,35,31,2803,31.1
306,Davide Biraschi,it ITA,DF,Genoa,it Serie A,26,1994,13,11,915,10.2
307,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,23,1996,36,35,3111,34.6
308,Leonardo Bittencourt,de GER,MFFW,Werder Bremen,de Bundesliga,26,1993,27,19,1514,16.8
309,Blanco,es ESP,MFFW,Real Madrid,es La Liga,20,2000,4,2,220,2.4
310,Alejandro Blanco,es ESP,MF,Valencia,es La Liga,21,1998,13,6,580,6.4
311,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,25,1995,19,19,1637,18.2
312,Ludovic Blas,fr FRA,MFFW,Nantes,fr Ligue 1,22,1997,36,32,2787,31
313,Alejandro Blesa,es ESP,MF,Levante,es La Liga,18,2002,1,0,11,0.1
314,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,31,1988,29,29,2368,26.3
315,Antonin Bobichon,fr FRA,MFFW,Angers,fr Ligue 1,24,1995,23,10,911,10.1
316,Yann Bodiger,fr FRA,MF,Cádiz,es La Liga,25,1995,9,2,251,2.8
317,Jean-Paul Boëtius,nl NED,MFFW,Mainz 05,de Bundesliga,26,1994,31,23,2065,22.9
318,Sacha Boey,fr FRA,DF,Dijon,fr Ligue 1,19,2000,24,21,1863,20.7
319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,19,2000,2,2,124,1.4
320,Jeremie Boga,ci CIV,FWMF,Sassuolo,it Serie A,23,1997,27,20,1785,19.8
321,Melayro Bogarde,nl NED,DFMF,Hoffenheim,de Bundesliga,18,2002,9,2,277,3.1
322,Jayden Bogle,eng ENG,DFMF,Sheffield Utd,eng Premier League,20,2000,16,12,1110,12.3
323,Quentin Boisgard,fr FRA,MFFW,Lorient,fr Ligue 1,23,1997,24,17,1314,14.6
324,Willy Boly,ci CIV,DF,Wolves,eng Premier League,29,1991,21,21,1879,20.9
325,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,30,1989,34,27,2256,25.1
326,Federico Bonazzoli,it ITA,FW,Torino,it Serie A,23,1997,20,4,564,6.3
327,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,23,1997,2,2,131,1.5
328,Kevin Bonifazi,it ITA,DF,Udinese,it Serie A,24,1996,30,28,2469,27.4
329,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,33,1987,26,23,2028,22.5
330,Elias Bördner,de GER,GK,Eint Frankfurt,de Bundesliga,18,2002,1,1,90,1
331,Dennis Borkowski,de GER,MFFW,RB Leipzig,de Bundesliga,18,2002,2,0,11,0.1
332,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,21,1999,24,23,2083,23.1
333,Sven Botman,nl NED,DF,Lille,fr Ligue 1,20,2000,37,37,3309,36.8
334,Denis Bouanga,ga GAB,MFFW,Saint-Étienne,fr Ligue 1,25,1994,36,30,2720,30.2
335,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,20,1999,25,22,1736,19.3
336,Ryad Boudebouz,dz ALG,MFFW,Saint-Étienne,fr Ligue 1,30,1990,14,7,651,7.2
337,Sofiane Boufal,ma MAR,FWMF,Angers,fr Ligue 1,26,1993,14,9,732,8.1
338,Nassim Boujellab,ma MAR,MFFW,Schalke 04,de Bundesliga,21,1999,12,6,605,6.7
339,Farid Boulaya,dz ALG,MFFW,Metz,fr Ligue 1,27,1993,33,32,2815,31.3
340,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,29,1991,33,33,2970,33
341,Ismaëlben Boura,fr FRA,DF,Lens,fr Ligue 1,19,2000,19,8,816,9.1
342,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,28,1991,15,4,528,5.9
343,Benjamin Bourigeaud,fr FRA,MFFW,Rennes,fr Ligue 1,26,1994,37,29,2552,28.4
344,Edoardo Bove,it ITA,MF,Roma,it Serie A,18,2002,1,0,11,0.1
345,Jarrod Bowen,eng ENG,FWMF,West Ham,eng Premier League,23,1996,38,30,2562,28.5
346,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,29,1990,19,17,1545,17.2
347,John Boye,gh GHA,DF,Metz,fr Ligue 1,33,1987,35,35,3041,33.8
348,Lucas Boyé,ar ARG,FW,Elche,es La Liga,24,1996,34,32,2694,29.9
349,Can Bozdogan,de GER,MFFW,Schalke 04,de Bundesliga,19,2001,14,5,651,7.2
350,Umut Bozok,tr TUR,MFFW,Lorient,fr Ligue 1,23,1996,5,0,61,0.7
351,Jayden Braaf,nl NED,FW,Udinese,it Serie A,17,2002,4,1,116,1.3
352,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,20,1999,26,14,1263,14
353,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,28,1992,19,12,1052,11.7
354,Martin Braithwaite,dk DEN,FW,Barcelona,es La Liga,29,1991,29,11,1175,13.1
355,Julian Brandt,de GER,FWMF,Dortmund,de Bundesliga,24,1996,31,17,1495,16.6
356,Darko Brašanac,rs SRB,MF,Osasuna,es La Liga,28,1992,16,9,909,10.1
357,Lilian Brassier,fr FRA,DF,Brest,fr Ligue 1,20,1999,11,11,962,10.7
358,Álvaro Bravo,es ESP,MF,Granada,es La Liga,22,1998,1,0,15,0.2
359,Claudio Bravo,cl CHI,GK,Betis,es La Liga,37,1983,20,20,1800,20
360,Fabian Bredlow,de GER,GK,Stuttgart,de Bundesliga,25,1995,1,1,90,1
361,Josip Brekalo,hr CRO,FW,Wolfsburg,de Bundesliga,22,1998,29,22,1814,20.2
362,Gleison Bremer,br BRA,DF,Torino,it Serie A,23,1997,33,33,2935,32.6
363,Joshua Brenet,nl NED,DF,Hoffenheim,de Bundesliga,26,1994,1,0,1,0
364,Rhian Brewster,eng ENG,FWMF,Sheffield Utd,eng Premier League,20,2000,27,12,1128,12.5
365,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,25,1994,16,14,1225,13.6
366,Jimmy Briand,fr FRA,FW,Bordeaux,fr Ligue 1,34,1985,24,1,571,6.3
367,Yan Brice Eteki,cm CMR,MF,Granada,es La Liga,22,1997,25,16,1321,14.7
368,Nathan Broadhead,wls WAL,FW,Everton,eng Premier League,22,1998,1,0,3,0
369,Dylan Bronn,tn TUN,DF,Metz,fr Ligue 1,25,1995,38,38,3412,37.9
370,John Brooks,us USA,DF,Wolfsburg,de Bundesliga,27,1993,32,31,2774,30.8
371,Daniel Brosinski,de GER,DFFW,Mainz 05,de Bundesliga,32,1988,21,16,1430,15.9
372,Josh Brownhill,eng ENG,MF,Burnley,eng Premier League,24,1995,33,32,2813,31.3
373,Marcelo Brozović,hr CRO,MF,Inter,it Serie A,27,1992,33,29,2581,28.7
374,Gastón Brugman,uy URU,MF,Parma,it Serie A,27,1992,26,21,1616,18
375,Juan Brunet,ar ARG,MF,Granada,es La Liga,22,1998,2,0,24,0.3
376,Juan Brunetta,ar ARG,FWMF,Parma,it Serie A,23,1997,12,4,475,5.3
377,Cédric Brunner,ch SUI,DF,Arminia,de Bundesliga,26,1994,31,30,2655,29.5
378,Jacob Bruun Larsen,dk DEN,MFFW,Hoffenheim,de Bundesliga,21,1998,2,1,89,1
379,Bryan,es ESP,FW,Sevilla,es La Liga,19,2001,1,0,13,0.1
380,Bryan,es ESP,MFFW,Eibar,es La Liga,19,2001,28,26,2265,25.2
381,Joe Bryan,eng ENG,DFMF,Fulham,eng Premier League,26,1993,16,7,669,7.4
382,Kean Bryan,eng ENG,DF,Sheffield Utd,eng Premier League,23,1996,13,12,1004,11.2
383,Lucas Buadés,fr FRA,MF,Nîmes,fr Ligue 1,22,1997,2,0,21,0.2
384,Ante Budimir,hr CRO,FW,Osasuna,es La Liga,29,1991,30,18,1625,18.1
385,Gianluigi Buffon,it ITA,GK,Juventus,it Serie A,42,1978,8,8,720,8
386,Marius Bülter,de GER,FWMF,Union Berlin,de Bundesliga,27,1993,26,8,977,10.9
387,Alessandro Buongiorno,it ITA,DF,Torino,it Serie A,21,1999,12,9,858,9.5
388,Esteban Burgos,ar ARG,DF,Eibar,es La Liga,28,1992,14,12,1111,12.3
389,Burgui,es ESP,MF,Alavés,es La Liga,26,1993,1,0,21,0.2
390,Jonathan Burkardt,de GER,FWMF,Mainz 05,de Bundesliga,20,2000,29,16,1373,15.3
391,Nishan Burkart,ch SUI,MF,Freiburg,de Bundesliga,20,2000,1,0,15,0.2
392,Oliver Burke,sct SCO,FW,Sheffield Utd,eng Premier League,23,1997,25,14,1269,14.1
393,Roman Bürki,ch SUI,GK,Dortmund,de Bundesliga,29,1990,19,18,1665,18.5
394,Dan Burn,eng ENG,DF,Brighton,eng Premier League,28,1992,27,23,2061,22.9
395,Patrick Burner,mq MTQ,DF,Nice,fr Ligue 1,24,1996,1,0,1,0
396,Patrick Burner,mq MTQ,DF,Nîmes,fr Ligue 1,24,1996,22,14,1317,14.6
397,Maxime Busi,be BEL,DF,Parma,it Serie A,20,1999,24,11,1195,13.3
398,Sergio Busquets,es ESP,MF,Barcelona,es La Liga,32,1988,36,32,2517,28
399,Jack Butland,eng ENG,GK,Crystal Palace,eng Premier League,27,1993,1,1,90,1
400,David Button,eng ENG,GK,West Brom,eng Premier League,31,1989,1,1,90,1
401,Oskar Buur,dk DEN,DF,Wolves,eng Premier League,22,1998,1,0,22,0.2
402,Marcin Bułka,pl POL,GK,Paris S-G,fr Ligue 1,20,1999,1,1,90,1
403,Erick Cabaco,uy URU,DF,Getafe,es La Liga,25,1995,20,15,1326,14.7
404,Willy Caballero,ar ARG,GK,Chelsea,eng Premier League,38,1981,1,1,90,1
405,Jimmy Cabot,fr FRA,FWMF,Angers,fr Ligue 1,26,1994,22,8,942,10.5
406,Martín Cáceres,uy URU,DF,Fiorentina,it Serie A,33,1987,29,26,2238,24.9
407,Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,23,1997,33,32,2797,31.1
408,Mathieu Cafaro,fr FRA,MFFW,Reims,fr Ligue 1,23,1997,31,27,2074,23
409,Gary Cahill,eng ENG,DF,Crystal Palace,eng Premier League,34,1985,20,20,1800,20
410,Yannick Cahuzac,fr FRA,MF,Lens,fr Ligue 1,35,1985,30,26,2252,25
411,Felipe Caicedo,ec ECU,FW,Lazio,it Serie A,31,1988,25,9,929,10.3
412,Marc-Aurèle Caillard,fr FRA,GK,Metz,fr Ligue 1,26,1994,5,4,361,4
413,Tom Cairney,sct SCO,MF,Fulham,eng Premier League,29,1991,10,9,759,8.4
414,Cala,es ESP,DF,Cádiz,es La Liga,30,1989,28,26,2272,25.2
415,Arturo Calabresi,it ITA,DFFW,Bologna,it Serie A,24,1996,1,0,20,0.2
416,Arturo Calabresi,it ITA,DF,Cagliari,it Serie A,24,1996,2,0,14,0.2
417,Davide Calabria,it ITA,DF,Milan,it Serie A,23,1996,32,30,2647,29.4
418,Riccardo Calafiori,it ITA,DF,Roma,it Serie A,18,2002,3,1,66,0.7
419,Mattia Caldara,it ITA,DF,Atalanta,it Serie A,26,1994,6,1,111,1.2
420,Luca Caldirola,it ITA,DF,Benevento,it Serie A,29,1991,25,17,1572,17.5
421,Duje Ćaleta-Car,hr CRO,DF,Marseille,fr Ligue 1,23,1996,33,32,2813,31.3
422,Hakan Çalhanoğlu,tr TUR,MFFW,Milan,it Serie A,26,1994,33,30,2614,29
423,Kerim Calhanoglu,de GER,DF,Schalke 04,de Bundesliga,17,2002,4,4,296,3.3
424,Fabrizio Caligara,it ITA,MFFW,Cagliari,it Serie A,20,2000,10,2,183,2
425,Daniel Caligiuri,it ITA,MFFW,Augsburg,de Bundesliga,32,1988,33,31,2665,29.6
426,José Callejón,es ESP,FWMF,Fiorentina,it Serie A,33,1987,20,6,664,7.4
427,Jonathan Calleri,ar ARG,FW,Osasuna,es La Liga,26,1993,25,20,1544,17.2
428,Dominic Calvert-Lewin,eng ENG,FW,Everton,eng Premier League,23,1997,33,32,2871,31.9
429,Dani Calvo,es ESP,DF,Elche,es La Liga,26,1994,23,19,1779,19.8
430,Drissa Camara,ci CIV,MF,Parma,it Serie A,18,2002,1,0,15,0.2
431,Mahdi Camara,fr FRA,MFDF,Saint-Étienne,fr Ligue 1,22,1998,37,37,3290,36.6
432,Eduardo Camavinga,fr FRA,MF,Rennes,fr Ligue 1,17,2002,35,28,2402,26.7
433,José Campaña,es ESP,MF,Levante,es La Liga,27,1993,9,8,748,8.3
434,Emre Can,de GER,DFMF,Dortmund,de Bundesliga,26,1994,28,23,2133,23.7
435,Sergio Canales,es ESP,MFFW,Betis,es La Liga,29,1991,31,28,2498,27.8
436,João Cancelo,pt POR,DFMF,Manchester City,eng Premier League,26,1994,28,27,2299,25.5
437,Antonio Candreva,it ITA,MF,Sampdoria,it Serie A,33,1987,35,28,2505,27.8
438,Álex Cantero,es ESP,FW,Levante,es La Liga,20,2000,4,3,237,2.6
439,Ander Capa,es ESP,DF,Athletic Club,es La Liga,28,1992,28,25,2131,23.7
440,Pierrick Capelle,fr FRA,MFDF,Angers,fr Ligue 1,33,1987,35,24,2053,22.8
441,Étienne Capoue,fr FRA,MF,Villarreal,es La Liga,32,1988,16,15,1185,13.2
442,Elio Capradossi,it ITA,DF,Spezia,it Serie A,24,1996,1,1,90,1
443,Gianluca Caprari,it ITA,MFFW,Benevento,it Serie A,27,1993,30,23,1865,20.7
444,Francesco Caputo,it ITA,FW,Sassuolo,it Serie A,32,1987,25,19,1697,18.9
445,Maxence Caqueret,fr FRA,MF,Lyon,fr Ligue 1,20,2000,29,19,1761,19.6
446,Andrea Carboni,it ITA,DF,Cagliari,it Serie A,19,2001,15,12,1085,12.1
447,Isaac Carcelen,es ESP,DF,Cádiz,es La Liga,27,1993,32,31,2581,28.7
448,Cárdenas,es ESP,GK,Levante,es La Liga,23,1997,8,8,720,8
449,Irvin Cardona,fr FRA,FW,Brest,fr Ligue 1,22,1997,36,22,2029,22.5
450,Marc Cardona,es ESP,FWDF,Osasuna,es La Liga,25,1995,3,0,53,0.6
451,Ian Carlo Poveda,eng ENG,MF,Leeds United,eng Premier League,20,2000,14,0,355,3.9
452,Diego Carlos,br BRA,DF,Sevilla,es La Liga,27,1993,33,32,2788,31
453,Juan Carlos,es ESP,MFFW,Huesca,es La Liga,29,1991,15,3,291,3.2
454,Lionel Carole,fr FRA,DF,Strasbourg,fr Ligue 1,29,1991,27,14,1342,14.9
455,Yannick Carrasco,be BEL,DFMF,Atlético Madrid,es La Liga,26,1993,30,25,2179,24.2
456,Sergio Carreira,es ESP,DF,Celta Vigo,es La Liga,19,2000,3,3,259,2.9
457,Guido Carrillo,ar ARG,FW,Elche,es La Liga,29,1991,21,11,1002,11.1
458,Andy Carroll,eng ENG,FW,Newcastle Utd,eng Premier League,31,1989,18,4,392,4.4
459,Scott Carson,eng ENG,GK,Manchester City,eng Premier League,34,1985,1,1,90,1
460,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,28,1992,13,11,950,10.6
461,Fabio Carvalho,pt POR,MFFW,Fulham,eng Premier League,17,2002,4,3,255,2.8
462,William Carvalho,pt POR,MF,Betis,es La Liga,28,1992,27,12,1223,13.6
463,Casemiro,br BRA,MF,Real Madrid,es La Liga,28,1992,34,32,2901,32.2
464,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,22,1997,28,28,2372,26.4
465,Kiko Casilla,es ESP,GK,Leeds United,eng Premier League,33,1986,3,3,270,3
466,Giuseppe Caso,it ITA,DFFW,Genoa,it Serie A,21,1998,2,0,54,0.6
467,Moreto Cassamã,gw GNB,MF,Reims,fr Ligue 1,22,1998,29,26,2031,22.6
468,Francesco Cassata,it ITA,DFFW,Genoa,it Serie A,23,1997,8,2,227,2.5
469,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,24,1995,27,27,2345,26.1
470,Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,28,1992,32,32,2880,32
471,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,25,1995,24,22,1947,21.6
472,Samu Castillejo,es ESP,FW,Milan,it Serie A,25,1995,28,12,1181,13.1
473,Gonzalo Castro,de GER,MF,Stuttgart,de Bundesliga,33,1987,26,23,1729,19.2
474,Jonny Castro,es ESP,MFDF,Wolves,eng Premier League,26,1994,7,7,495,5.5
475,Gaetano Castrovilli,it ITA,MF,Fiorentina,it Serie A,23,1997,34,29,2332,25.9
476,Danilo Cataldi,it ITA,MF,Lazio,it Serie A,25,1994,19,4,568,6.3
477,Ivan Cavaleiro,pt POR,FW,Fulham,eng Premier League,26,1993,36,27,2472,27.5
478,Edinson Cavani,uy URU,FW,Manchester Utd,eng Premier League,33,1987,26,13,1375,15.3
479,Dani Ceballos,es ESP,MF,Arsenal,eng Premier League,23,1996,25,17,1615,17.9
480,Federico Ceccherini,it ITA,DF,Hellas Verona,it Serie A,28,1992,25,23,1738,19.3
481,Federico Ceccherini,it ITA,DF,Fiorentina,it Serie A,28,1992,3,3,270,3
482,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,23,1997,29,28,2381,26.5
483,Bersant Celina,xk KVX,MFFW,Dijon,fr Ligue 1,23,1996,32,25,2298,25.5
484,Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,24,1996,36,36,3221,35.8
485,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,30,1989,19,16,1465,16.3
486,Alberto Cerri,it ITA,FW,Cagliari,it Serie A,24,1996,23,3,369,4.1
487,Sava Cestic,rs SRB,DF,Köln,de Bundesliga,19,2001,11,11,899,10
488,Julian Chabot,de GER,DF,Spezia,it Serie A,22,1998,25,19,1655,18.4
489,Nassim Chadli,fr FRA,FWMF,Nîmes,fr Ligue 1,19,2001,3,0,31,0.3
490,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,33,1986,23,18,1622,18
491,Mehdi Chahiri,ma MAR,FWMF,Strasbourg,fr Ligue 1,24,1996,23,8,801,8.9
492,Sofian Chakla,ma MAR,DF,Villarreal,es La Liga,26,1993,1,0,13,0.1
493,Sofian Chakla,ma MAR,DF,Getafe,es La Liga,26,1993,11,9,897,10
494,Aníbal Chalá,ec ECU,DF,Dijon,fr Ligue 1,24,1996,13,9,744,8.3
495,Trevoh Chalobah,eng ENG,DFMF,Lorient,fr Ligue 1,21,1999,29,24,2237,24.9
496,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,25,1995,10,8,753,8.4
497,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,30,1990,15,3,432,4.8
498,Kwon Chang-hoon,kr KOR,MFFW,Freiburg,de Bundesliga,26,1994,12,1,216,2.4
499,Gaëtan Charbonnier,fr FRA,MFFW,Brest,fr Ligue 1,31,1988,36,17,1570,17.4
500,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,25,1994,33,30,2716,30.2
501,Xavier Chavalerin,fr FRA,MF,Reims,fr Ligue 1,29,1991,30,29,2547,28.3
502,Pape Cheikh Diop,sn SEN,MF,Dijon,fr Ligue 1,22,1997,21,13,1089,12.1
503,Chema,es ESP,DFMF,Getafe,es La Liga,28,1992,10,7,557,6.2
504,Rayan Cherki,fr FRA,FWMF,Lyon,fr Ligue 1,16,2003,27,5,698,7.8
505,Denis Cheryshev,ru RUS,MF,Valencia,es La Liga,29,1990,21,13,1101,12.2
506,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,35,1984,17,16,1386,15.4
507,Federico Chiesa,it ITA,DF,Fiorentina,it Serie A,22,1997,3,3,240,2.7
508,Federico Chiesa,it ITA,MFDF,Juventus,it Serie A,22,1997,30,28,2210,24.6
509,Ben Chilwell,eng ENG,DF,Chelsea,eng Premier League,23,1996,27,27,2286,25.4
510,Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,30,1989,24,22,1837,20.4
511,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,23,1997,32,26,2280,25.3
512,Tahith Chong,nl NED,MFFW,Werder Bremen,de Bundesliga,20,1999,13,4,386,4.3
513,Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,18,2001,29,11,1165,12.9
514,Hamza Choudhury,eng ENG,MF,Leicester City,eng Premier League,22,1997,10,4,316,3.5
515,Mounir Chouiar,fr FRA,FWMF,Dijon,fr Ligue 1,21,1999,23,14,1288,14.3
516,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,24,1996,17,15,1371,15.2
517,Carney Chukwuemeka,eng ENG,MFFW,Aston Villa,eng Premier League,16,2003,2,0,20,0.2
518,Samuel Chukwueze,ng NGA,MFFW,Villarreal,es La Liga,21,1999,28,13,1365,15.2
519,Darko Churlinov,mk MKD,DFMF,Stuttgart,de Bundesliga,20,2000,14,0,216,2.4
520,Víctor Chust,es ESP,DF,Real Madrid,es La Liga,20,2000,2,1,95,1.1
521,Sébastien Cibois,fr FRA,GK,Brest,fr Ligue 1,22,1998,3,3,270,3
522,Cifu,es ESP,DF,Elche,es La Liga,29,1990,11,4,451,5
523,Alberto Cifuentes,es ESP,GK,Cádiz,es La Liga,41,1979,2,2,180,2
524,Luca Cigarini,it ITA,MF,Crotone,it Serie A,34,1986,14,13,929,10.3
525,Jasper Cillessen,nl NED,GK,Valencia,es La Liga,31,1989,10,10,900,10
526,Antonio Cioffi,it ITA,FW,Napoli,it Serie A,17,2002,1,0,12,0.1
527,Tim Civeja,de GER,MF,Augsburg,de Bundesliga,18,2002,3,0,34,0.4
528,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,30,1989,22,21,1891,21
529,Alexis Claude-Maurice,fr FRA,MFFW,Nice,fr Ligue 1,22,1998,30,21,1910,21.2
530,Jonathan Clauss,fr FRA,DF,Lens,fr Ligue 1,27,1992,33,30,2521,28
531,Carlos Clerc,es ESP,DF,Levante,es La Liga,28,1992,35,30,2781,30.9
532,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,29,1991,13,13,1145,12.7
533,Conor Coady,eng ENG,DF,Wolves,eng Premier League,27,1993,37,37,3303,36.7
534,Marcus Coco,fr FRA,MFFW,Nantes,fr Ligue 1,24,1996,32,16,1474,16.4
535,Coke,es ESP,DF,Levante,es La Liga,33,1987,17,11,835,9.3
536,Séamus Coleman,ie IRL,DFMF,Everton,eng Premier League,31,1988,25,18,1613,17.9
537,Ebrima Colley,gm GAM,MFFW,Hellas Verona,it Serie A,20,2000,23,4,734,8.2
538,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,27,1992,29,28,2591,28.8
539,Simone Colombi,it ITA,GK,Parma,it Serie A,29,1991,2,2,180,2
540,Lorenzo Colombo,it ITA,FW,Milan,it Serie A,18,2002,4,1,94,1
541,Racine Coly,sn SEN,MF,Nice,fr Ligue 1,24,1995,1,0,17,0.2
542,Kingsley Coman,fr FRA,FWMF,Bayern Munich,de Bundesliga,24,1996,29,23,1752,19.5
543,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,35,1985,38,38,3292,36.6
544,Aaron Connolly,ie IRL,FW,Brighton,eng Premier League,20,2000,17,9,791,8.8
545,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,33,1987,37,37,3330,37
546,Andrea Conti,it ITA,DF,Milan,it Serie A,26,1994,3,0,28,0.3
547,Andrea Conti,it ITA,DF,Parma,it Serie A,26,1994,11,9,809,9
548,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,28,1991,25,25,2185,24.3
549,Francis Coquelin,fr FRA,MF,Villarreal,es La Liga,29,1991,22,7,736,8.2
550,Theo Corbeanu,ca CAN,FW,Wolves,eng Premier League,18,2002,1,0,9,0.1
551,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,29,1990,25,23,2066,23
552,Alex Cordaz,it ITA,GK,Crotone,it Serie A,37,1983,36,36,3240,36
553,Iñigo Córdoba,es ESP,FWMF,Athletic Club,es La Liga,23,1997,3,1,95,1.1
554,Iñigo Córdoba,es ESP,MF,Alavés,es La Liga,23,1997,7,3,216,2.4
555,Jhon Córdoba,co COL,FW,Hertha BSC,de Bundesliga,27,1993,21,17,1537,17.1
556,Sergio Córdova,ve VEN,FWMF,Arminia,de Bundesliga,22,1997,23,13,1090,12.1
557,Jack Cork,eng ENG,MF,Burnley,eng Premier League,31,1989,16,15,1350,15
558,Andreas Cornelius,dk DEN,FW,Parma,it Serie A,27,1993,29,21,1898,21.1
559,Maxwel Cornet,ci CIV,DFFW,Lyon,fr Ligue 1,23,1996,36,29,2446,27.2
560,Ángel Correa,ar ARG,FWMF,Atlético Madrid,es La Liga,25,1995,38,29,2393,26.6
561,Joaquín Correa,ar ARG,FW,Lazio,it Serie A,25,1994,28,25,1933,21.5
562,Rober Correa,es ESP,DF,Eibar,es La Liga,27,1992,15,13,1136,12.6
563,Félix Correia,pt POR,MF,Juventus,it Serie A,19,2001,1,0,7,0.1
564,Thierry Correia,pt POR,DF,Valencia,es La Liga,21,1999,29,25,2137,23.7
565,Danny da Costa,de GER,DFFW,Mainz 05,de Bundesliga,27,1993,16,15,1208,13.4
566,Danny da Costa,de GER,DF,Eint Frankfurt,de Bundesliga,27,1993,6,1,110,1.2
567,David Pereira da Costa,pt POR,MFFW,Lens,fr Ligue 1,19,2001,8,1,158,1.8
568,Diego Costa,es ESP,FW,Atlético Madrid,es La Liga,31,1988,7,2,208,2.3
569,Douglas Costa,br BRA,MFFW,Juventus,it Serie A,29,1990,2,0,42,0.5
570,Douglas Costa,br BRA,FWMF,Bayern Munich,de Bundesliga,29,1990,11,3,320,3.6
571,Hélder Costa,ao ANG,MFFW,Leeds United,eng Premier League,26,1994,22,13,1156,12.8
572,Jaume Costa,es ESP,DFMF,Villarreal,es La Liga,32,1988,14,3,351,3.9
573,Angelo da Costa Júnior,br BRA,GK,Bologna,it Serie A,36,1983,6,6,540,6
