Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
2564,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,27,1994,9,19,12,13,5,1,12,7,5,19,38,42,0
2565,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,26,1994,23.6,23,10,3,11,9,12,0,12,12,35,3,0
2566,Finley Stevens,wls WAL,DF,Brentford,eng Premier League,18,2003,0.2,3,1,0,3,0,0,0,0,0,3,0,0
2567,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,20,2001,18.8,30,17,11,15,4,32,6,26,9,39,16,2
2568,Lars Stindl,de GER,MFFW,M'Gladbach,de Bundesliga,32,1988,18.1,23,15,6,14,3,28,2,26,10,33,14,0
2569,Riccardo Stivanello,it ITA,DF,Bologna,it Serie A,17,2004,0.5,1,1,1,0,0,2,2,0,0,1,6,0
2570,Kevin Stöger,at AUT,MF,Mainz 05,de Bundesliga,27,1993,4.7,10,5,5,5,0,6,0,6,5,15,1,1
2571,Petar Stojanović,si SVN,DF,Empoli,it Serie A,25,1995,30.4,96,63,55,32,9,39,13,26,27,123,65,1
2572,John Stones,eng ENG,DF,Manchester City,eng Premier League,27,1994,12.4,5,3,3,2,0,3,3,0,11,16,27,1
2573,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,26,1995,23,0,0,0,0,0,0,0,0,0,0,7,2
2574,Stefan Strandberg,no NOR,DF,Salernitana,it Serie A,31,1990,10.4,13,8,10,3,0,15,13,2,9,22,49,0
2575,Dávid Strelec,sk SVK,FWMF,Spezia,it Serie A,20,2001,5.6,4,4,1,2,1,8,1,7,2,6,1,0
2576,Tobias Strobl,de GER,MFDF,Augsburg,de Bundesliga,31,1990,3.6,8,3,3,5,0,7,2,5,7,15,3,0
2577,Kevin Strootman,nl NED,MF,Cagliari,it Serie A,31,1990,7.1,8,4,2,4,2,11,2,9,10,18,15,0
2578,Pascal Struijk,nl NED,DFMF,Leeds United,eng Premier League,21,1999,22.8,61,39,34,23,4,35,23,12,33,94,60,2
2579,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,30,1991,7.6,5,2,3,1,1,2,0,2,4,9,17,0
2580,Leo Štulac,si SVN,MF,Empoli,it Serie A,26,1994,9.3,13,6,5,6,2,6,2,4,8,21,15,0
2581,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,28,1993,19.6,43,26,16,16,11,25,1,24,15,58,29,2
2582,Damián Suárez,uy URU,DF,Getafe,es La Liga,33,1988,30.1,74,47,34,30,10,46,5,41,31,105,30,0
2583,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,27,1994,31.3,61,29,20,33,8,32,4,28,16,77,11,0
2584,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,34,1987,20.4,8,5,2,4,2,8,1,7,1,9,14,0
2585,Mario Suárez,es ESP,DF,Rayo Vallecano,es La Liga,34,1987,7.9,9,4,7,2,0,6,4,2,7,16,37,1
2586,Isaac Success,ng NGA,FWMF,Udinese,it Serie A,25,1996,10.1,5,2,0,3,2,2,0,2,2,7,6,0
2587,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,25,1995,20.4,29,23,21,7,1,16,12,4,28,57,49,0
2588,Kamaldeen Sulemana,gh GHA,MFFW,Rennes,fr Ligue 1,19,2002,11.3,23,12,7,9,7,10,1,9,4,27,5,0
2589,Crysencio Summerville,nl NED,MFFW,Leeds United,eng Premier League,19,2001,1.4,5,3,1,1,3,2,0,2,2,7,0,0
2590,Vladyslav Supriaha,ua UKR,FW,Sampdoria,it Serie A,21,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2591,Suso,es ESP,FW,Sevilla,es La Liga,27,1993,4.3,4,3,1,3,0,4,0,4,0,4,0,0
2592,Bosko Sutalo,hr CRO,DF,Hellas Verona,it Serie A,21,2000,10.2,20,13,11,6,3,10,5,5,17,37,39,0
2593,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,22,1999,28.5,39,15,15,16,8,31,9,22,28,67,34,0
2594,Michael Svoboda,at AUT,DF,Venezia,it Serie A,22,1998,13.7,33,17,26,6,1,27,15,12,10,43,61,5
2595,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,21,2000,1.7,4,4,2,1,1,5,3,2,1,5,3,0
2596,Mamadou Sylla,sn SEN,FWMF,Alavés,es La Liga,27,1994,4.4,2,2,0,1,1,0,0,0,1,3,5,0
2597,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,es La Liga,27,1994,2.8,1,1,1,0,0,2,0,2,4,5,3,0
2598,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,33,1987,2.9,3,2,0,2,1,2,0,2,0,3,0,0
2599,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,31,1990,33,1,1,1,0,0,0,0,0,0,1,8,1
2600,Dominik Szoboszlai,hu HUN,MFFW,RB Leipzig,de Bundesliga,20,2000,17.1,17,12,5,9,3,30,3,27,10,27,15,0
2601,Jakob Sørensen,dk DEN,MFDF,Norwich City,eng Premier League,23,1998,6.7,22,11,6,14,2,7,3,4,10,32,19,0
2602,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,25,1995,19.6,20,7,4,10,6,14,1,13,4,24,15,0
2603,Tachi,es ESP,DF,Alavés,es La Liga,23,1997,2.7,6,3,3,3,0,4,3,1,1,7,9,0
2604,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,25,1996,32,25,18,19,5,1,31,20,11,43,68,156,0
2605,Waniss Taibi,fr FRA,MFFW,Angers,fr Ligue 1,19,2002,1.5,8,7,4,4,0,0,0,0,1,9,1,0
2606,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,28,1993,23.6,28,19,13,9,6,15,4,11,19,47,13,1
2607,Adrien Tameze,cm CMR,MFDF,Hellas Verona,it Serie A,27,1994,28.6,52,29,24,21,7,40,5,35,52,104,41,0
2608,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,22,1999,8.2,14,8,7,6,1,13,5,8,9,23,31,0
2609,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,26,1995,15.7,50,31,15,31,4,21,5,16,28,78,43,0
2610,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,22,1999,20.2,35,17,24,10,1,27,15,12,29,64,72,1
2611,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,29,1992,29.2,58,25,31,21,6,31,9,22,42,100,38,0
2612,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,25,1995,15.9,34,18,28,5,1,16,9,7,23,57,35,0
2613,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,25,1995,16,41,26,26,14,1,15,4,11,25,66,39,1
2614,Oussama Targhalline,ma MAR,FW,Marseille,fr Ligue 1,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2615,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,28,1992,34.5,65,45,47,17,1,75,61,14,48,113,186,4
2616,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,35,1986,6,0,0,0,0,0,0,0,0,0,0,2,1
2617,Niklas Tauer,de GER,DFMF,Mainz 05,de Bundesliga,20,2001,5.4,16,9,9,7,0,6,2,4,9,25,14,0
2618,Nuno Tavares,pt POR,DF,Arsenal,eng Premier League,21,2000,13.1,21,14,10,7,4,15,5,10,9,30,33,1
2619,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,27,1993,30.3,45,26,31,11,3,42,20,22,58,103,95,2
2620,Loum Tchaouna,fr FRA,FWMF,Rennes,fr Ligue 1,17,2003,1,3,1,1,2,0,0,0,0,2,5,0,0
2621,Warren Tchimbembé,cg CGO,MF,Metz,fr Ligue 1,23,1998,2.3,1,1,0,1,0,2,1,1,2,3,2,0
2622,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,21,2000,32.5,86,45,33,49,4,39,7,32,101,187,34,0
2623,Mathys Tel,fr FRA,FWMF,Rennes,fr Ligue 1,16,2005,0.6,2,1,1,1,0,0,0,0,1,3,2,0
2624,Jordan Tell,fr FRA,FW,Clermont Foot,fr Ligue 1,24,1997,3.2,5,5,0,3,2,3,0,3,0,5,1,0
2625,Nathan Tella,eng ENG,MFFW,Southampton,eng Premier League,22,1999,8.9,13,9,5,7,1,13,0,13,6,19,9,0
2626,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,28,1992,18.4,48,27,35,9,4,17,4,13,26,74,45,0
2627,Cristian Tello,es ESP,FW,Betis,es La Liga,29,1991,9.1,17,11,6,7,4,9,0,9,10,27,6,0
2628,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,25,1996,11.9,42,27,30,9,3,10,2,8,26,68,42,0
2629,Marc Tenas,es ESP,FWMF,Alavés,es La Liga,20,2001,0.6,1,1,1,0,0,1,0,1,0,1,0,1
2630,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,29,1992,35,0,0,0,0,0,0,0,0,1,1,13,5
2631,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,1,0
2632,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,31,1990,31.8,0,0,0,0,0,0,0,0,2,2,20,1
2633,Martin Terrier,fr FRA,FWMF,Rennes,fr Ligue 1,24,1997,30.9,55,33,22,16,17,29,3,26,18,73,17,0
2634,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,21,1999,3,8,5,3,3,2,7,0,7,4,12,5,0
2635,Robert Tesche,de GER,MF,Bochum,de Bundesliga,34,1987,3.9,6,4,4,1,1,6,2,4,5,11,5,1
2636,Tanner Tessmann,us USA,MF,Venezia,it Serie A,19,2001,7.6,11,5,4,6,1,19,9,10,5,16,22,0
2637,Tetê,br BRA,FWMF,Lyon,fr Ligue 1,21,2000,6.5,10,5,4,5,1,4,0,4,3,13,1,0
2638,Cedric Teuchert,de GER,MFFW,Union Berlin,de Bundesliga,24,1997,1.2,3,2,3,0,0,1,0,1,0,3,0,0
2639,Arthur Theate,be BEL,DF,Bologna,it Serie A,21,2000,26.9,33,19,26,3,4,29,16,13,43,76,69,0
2640,Jan Thielmann,de GER,MFFW,Köln,de Bundesliga,19,2002,13.2,24,16,6,12,6,23,2,21,10,34,11,0
2641,Sada Thioub,sn SEN,FW,Angers,fr Ligue 1,26,1995,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,Sada Thioub,sn SEN,DFMF,Saint-Étienne,fr Ligue 1,26,1995,10.6,13,8,5,8,0,9,0,9,10,23,8,0
2643,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,20,2001,21.2,50,31,33,13,4,35,14,21,40,90,55,0
2644,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,33,1988,28.5,49,37,28,21,0,35,19,16,44,93,126,0
2645,Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,27,1993,26.5,64,31,18,27,19,56,4,52,29,93,16,1
2646,Erik Thommy,de GER,FWMF,Stuttgart,de Bundesliga,26,1994,3,2,0,0,2,0,3,0,3,4,6,0,0
2647,Dominic Thompson,eng ENG,DF,Brentford,eng Premier League,21,2000,1.6,1,0,1,0,0,2,2,0,2,3,3,0
2648,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,25,1996,32.7,46,26,15,23,8,37,12,25,25,71,39,0
2649,Thuler,br BRA,DF,Montpellier,fr Ligue 1,22,1999,9.5,21,12,17,4,0,9,7,2,9,30,30,0
2650,Marcus Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,23,1997,10.9,6,5,0,5,1,5,0,5,5,11,7,0
2651,Khéphren Thuram-Ulie,fr FRA,MF,Nice,fr Ligue 1,20,2001,21.1,33,19,11,18,4,31,11,20,28,61,19,0
2652,Alexis Tibidi,fr FRA,MFFW,Stuttgart,de Bundesliga,17,2003,4.3,7,3,1,3,3,4,0,4,3,10,2,0
2653,Cheikh Tidiane Sabaly,sn SEN,FWMF,Metz,fr Ligue 1,22,1999,1.7,6,3,1,4,1,1,0,1,0,6,1,0
2654,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,24,1997,29.2,74,38,23,45,6,47,13,34,21,95,41,3
2655,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,24,1997,21.3,18,14,11,7,0,23,5,18,15,33,54,0
2656,Steffen Tigges,de GER,FWMF,Dortmund,de Bundesliga,23,1998,1.2,4,3,1,2,1,3,1,2,0,4,3,0
2657,Malik Tillman,us USA,FWMF,Bayern Munich,de Bundesliga,19,2002,1.2,2,1,0,1,1,5,1,4,2,4,1,0
2658,Timothy Tillman,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,22.3,43,26,17,18,8,33,4,29,12,55,26,0
2659,David Timor,es ESP,MF,Getafe,es La Liga,31,1989,3.8,1,1,1,0,0,3,2,1,1,2,4,1
2660,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,21,1999,34.6,59,37,43,15,1,45,21,24,51,110,130,2
2661,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,16,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2662,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,28,1992,25.5,13,7,4,6,3,26,0,26,20,33,5,0
2663,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,26,1994,7.8,11,5,1,9,1,5,1,4,9,20,10,0
2664,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,26,1994,15.5,18,10,12,4,2,12,5,7,12,30,41,0
2665,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,30,1990,16,38,15,12,15,11,23,11,12,26,64,35,0
2666,Raúl de Tomás,es ESP,FW,Espanyol,es La Liga,26,1994,32.4,15,11,6,7,2,12,3,9,6,21,42,1
2667,Tiago Tomás,pt POR,FW,Stuttgart,de Bundesliga,19,2002,11.9,8,4,0,7,1,3,0,3,4,12,1,0
2668,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,22,1998,18.7,35,17,19,13,3,22,3,19,24,59,64,2
2669,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,22,1998,0.1,0,0,0,0,0,1,0,1,1,1,0,0
2670,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,32,1989,6.1,8,3,6,2,0,8,8,0,4,12,18,0
2671,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,23,1997,30.2,73,44,36,34,3,37,23,14,45,118,84,1
2672,Sandro Tonali,it ITA,MF,Milan,it Serie A,21,2000,28.9,54,37,23,25,6,26,8,18,34,88,19,0
2673,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,31,1990,9.7,17,9,11,4,2,14,8,6,19,36,28,2
2674,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,25,1996,32.3,33,21,5,20,8,16,2,14,14,47,44,1
2675,Ernesto Torregrossa,ve VEN,FW,Sampdoria,it Serie A,29,1992,1.3,2,1,1,0,1,0,0,0,0,2,1,0
2676,Lucas Torreira,uy URU,MF,Fiorentina,it Serie A,25,1996,24.4,37,29,13,21,3,18,1,17,26,63,18,0
2677,Raúl Torrente,es ESP,DF,Granada,es La Liga,19,2001,14.2,31,21,18,11,2,14,9,5,12,43,69,0
2678,Ferrán Torres,es ESP,FW,Manchester City,eng Premier League,21,2000,3.4,2,2,0,1,1,2,0,2,0,2,1,0
2679,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,21,2000,15.7,10,5,3,4,3,12,3,9,6,16,7,0
2680,Óliver Torres,es ESP,MFFW,Sevilla,es La Liga,26,1994,11.2,22,12,8,7,7,10,1,9,6,28,4,0
2681,Pau Torres,es ESP,DF,Villarreal,es La Liga,24,1997,31.7,32,19,23,7,2,32,23,9,19,51,105,2
2682,Roberto Torres,es ESP,MFFW,Osasuna,es La Liga,32,1989,9,7,4,3,1,3,8,0,8,8,15,4,0
2683,Lucas Torró,es ESP,MF,Osasuna,es La Liga,27,1994,30.3,71,40,25,38,8,32,11,21,47,118,55,0
2684,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,23,1997,5.4,4,1,1,3,0,4,2,2,17,21,30,0
2685,Cenk Tosun,tr TUR,MF,Everton,eng Premier League,30,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2686,Abdoulaye Touré,fr FRA,MF,Genoa,it Serie A,27,1994,4.8,12,4,3,8,1,6,1,5,4,16,6,0
2687,Almamy Touré,ml MLI,DFMF,Eint Frankfurt,de Bundesliga,25,1996,5.6,12,9,8,3,1,10,3,7,5,17,19,0
2688,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,24,1997,21.8,42,25,15,22,5,30,6,24,35,77,55,0
2689,Yoann Touzghar,tn TUN,FW,Troyes,fr Ligue 1,34,1986,16.2,5,2,1,3,1,3,1,2,3,8,8,0
2690,Andros Townsend,eng ENG,MFFW,Everton,eng Premier League,30,1991,16.2,31,17,15,6,10,28,2,26,14,45,6,1
2691,Adama Traoré,es ESP,FWMF,Wolves,eng Premier League,25,1996,11.9,8,3,6,0,2,4,1,3,2,10,1,0
2692,Adama Traoré,es ESP,FW,Barcelona,es La Liga,25,1996,4.2,4,2,0,3,1,2,0,2,4,8,3,1
2693,Amadou Traore,fr FRA,FW,Bordeaux,fr Ligue 1,19,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2694,Bertrand Traoré,bf BFA,MFFW,Aston Villa,eng Premier League,25,1995,2.4,3,3,0,1,2,0,0,0,0,3,1,0
2695,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,19,2001,19.2,43,26,18,23,2,29,5,24,25,68,11,1
2696,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,29,1992,8,16,12,10,4,2,11,4,7,15,31,30,0
2697,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,29,1992,32.1,63,36,25,26,12,29,8,21,37,100,81,1
2698,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,34,1986,35.7,28,17,16,11,1,25,17,8,44,72,122,1
2699,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,31,1990,32,0,0,0,0,0,0,0,0,1,1,13,2
2700,Miguel Trauco,pe PER,DFMF,Saint-Étienne,fr Ligue 1,28,1992,12.4,25,18,16,8,1,13,4,9,23,48,17,0
2701,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,33,1988,22.3,42,24,14,18,10,26,1,25,13,55,11,0
2702,Trézéguet,eg EGY,FW,Aston Villa,eng Premier League,26,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2703,Manu Trigueros,es ESP,MFFW,Villarreal,es La Liga,29,1991,24.2,45,25,16,18,11,19,3,16,13,58,17,0
2704,Simone Trimboli,it ITA,MF,Sampdoria,it Serie A,19,2002,0.7,2,1,2,0,0,0,0,0,2,4,0,0
2705,Christopher Trimmel,at AUT,DFFW,Union Berlin,de Bundesliga,34,1987,22.1,49,30,25,19,5,20,3,17,34,83,75,0
2706,Francisco Trincão,pt POR,FWMF,Wolves,eng Premier League,21,1999,14.8,28,15,9,13,6,17,1,16,12,40,1,1
2707,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,30,1990,4.8,17,10,8,8,1,10,3,7,10,27,10,0
2708,Kieran Trippier,eng ENG,DFFW,Atlético Madrid,es La Liga,30,1990,10.8,22,12,12,5,5,12,1,11,10,32,11,0
2709,William Troost-Ekong,ng NGA,DF,Watford,eng Premier League,27,1993,15.4,18,9,11,6,1,24,14,10,7,25,82,1
2710,Leandro Trossard,be BEL,FWMF,Brighton,eng Premier League,26,1994,31.2,34,20,12,9,13,33,4,29,15,49,10,0
2711,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,19,2001,18.2,29,21,17,9,3,25,5,20,19,48,30,0
2712,Philipp Tschauner,de GER,GK,RB Leipzig,de Bundesliga,35,1985,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,25,1996,9.7,27,12,12,8,7,6,2,4,10,37,22,2
2714,Axel Tuanzebe,eng ENG,DF,Aston Villa,eng Premier League,23,1997,5.6,5,3,3,2,0,5,4,1,5,10,12,1
2715,Axel Tuanzebe,eng ENG,DF,Napoli,it Serie A,23,1997,0.1,0,0,0,0,0,1,1,0,0,0,0,0
2716,Ozan Tufan,tr TUR,MF,Watford,eng Premier League,26,1995,3.7,3,2,1,1,1,2,0,2,2,5,4,0
2717,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,19,2002,2.3,0,0,0,0,0,1,0,1,2,2,2,0
2718,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,22,1999,24.3,46,28,20,22,4,43,15,28,41,87,76,1
2719,Christos Tzolis,gr GRE,FWMF,Norwich City,eng Premier League,19,2002,3.7,5,3,3,1,1,3,0,3,1,6,1,0
2720,Iyenoma Udogie,it ITA,DF,Udinese,it Serie A,18,2002,27.5,64,40,30,27,7,39,6,33,27,91,42,0
2721,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,25,1996,11.2,23,14,11,10,2,20,7,13,31,54,29,1
2722,Ike Ugbo,ca CAN,FW,Troyes,fr Ligue 1,22,1998,9,3,1,0,1,2,4,1,3,2,5,1,0
2723,Chimuanya Ugochukwu,fr FRA,MF,Rennes,fr Ligue 1,17,2004,4.5,13,9,5,5,3,7,2,5,4,17,2,0
2724,Hwang Ui-jo,kr KOR,FW,Bordeaux,fr Ligue 1,28,1992,27.9,10,4,4,4,2,9,1,8,5,15,18,0
2725,Anthony Ujah,ng NGA,FWMF,Union Berlin,de Bundesliga,30,1990,0.4,0,0,0,0,0,0,0,0,0,0,0,0
2726,Maximilian Ullmann,at AUT,DF,Venezia,it Serie A,25,1996,2.7,0,0,0,0,0,4,0,4,2,2,7,0
2727,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,32,1988,6,0,0,0,0,0,0,0,0,0,0,1,0
2728,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,27,1993,1,2,2,2,0,0,1,1,0,0,2,4,0
2729,Enes Ünal,tr TUR,FW,Getafe,es La Liga,24,1997,31.1,37,22,2,18,17,25,5,20,5,42,36,0
2730,Cengiz Ünder,tr TUR,FWMF,Marseille,fr Ligue 1,24,1997,24.4,18,13,5,6,7,13,2,11,14,32,9,0
2731,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,22,1998,24.6,66,42,42,21,3,20,10,10,32,98,71,6
2732,Benjamin Uphoff,de GER,GK,Freiburg,de Bundesliga,27,1993,2,0,0,0,0,0,0,0,0,0,0,2,2
2733,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,16,2004,0.5,3,2,1,2,0,2,0,2,0,3,0,0
2734,Jere Uronen,fi FIN,DF,Brest,fr Ligue 1,27,1994,9.8,28,15,15,10,3,12,3,9,16,44,21,0
2735,Mark Uth,de GER,MFFW,Köln,de Bundesliga,29,1991,22.5,32,20,9,14,9,27,1,26,14,46,13,0
2736,Myrto Uzuni,al ALB,FWMF,Granada,es La Liga,26,1995,9.5,7,4,6,1,0,13,1,12,10,17,7,0
2737,Antonio Vacca,it ITA,MF,Venezia,it Serie A,31,1990,11.8,36,20,24,10,2,16,8,8,20,56,16,0
2738,Álvaro Vadillo,es ESP,DFMF,Espanyol,es La Liga,26,1994,0.1,1,1,1,0,0,0,0,0,0,1,1,0
2739,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,26,1994,28.5,102,53,46,51,5,56,10,46,39,141,43,0
2740,Germán Valera,es ESP,FW,Real Sociedad,es La Liga,19,2002,0.6,3,2,3,0,0,0,0,0,0,3,1,0
2741,Yan Valery,tn TUN,DF,Southampton,eng Premier League,22,1999,4.1,8,6,4,3,1,6,3,3,6,14,19,1
2742,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,25,1995,35.3,31,19,18,12,1,34,26,8,31,62,173,1
2743,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,24,1997,3.8,7,5,7,0,0,9,8,1,6,13,16,0
2744,Manu Vallejo,es ESP,MFFW,Alavés,es La Liga,24,1997,4.1,8,2,1,4,3,7,0,7,0,8,4,0
2745,Manu Vallejo,es ESP,FWMF,Valencia,es La Liga,24,1997,1.1,2,1,1,1,0,0,0,0,0,2,1,0
2746,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,23,1998,20.4,36,16,11,16,9,23,5,18,24,60,12,0
2747,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,30,1991,34,16,10,11,5,0,21,14,7,31,47,109,0
2748,Vanderson,br BRA,FWDF,Monaco,fr Ligue 1,20,2001,12.4,35,19,10,19,6,17,4,13,13,48,12,0
2749,Zinho Vanheusden,be BEL,DF,Genoa,it Serie A,22,1999,11,18,6,12,5,1,19,14,5,23,41,42,0
2750,Jonathan Varane,fr FRA,MF,Lens,fr Ligue 1,19,2001,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,28,1993,20.3,28,19,21,6,1,18,9,9,18,46,82,1
2752,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,34,1987,20.1,6,5,0,4,2,9,0,9,1,7,17,0
2753,Ruben Vargas,ch SUI,MFFW,Augsburg,de Bundesliga,22,1998,22,28,21,7,14,7,9,1,8,16,44,13,0
2754,Sebastian Vasiliadis,gr GRE,MF,Arminia,de Bundesliga,23,1997,13.3,31,17,12,15,4,15,2,13,25,56,31,1
2755,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,22,1998,25.3,79,46,44,32,3,32,10,22,42,121,85,0
2756,Denis Vavro,sk SVK,DF,Lazio,it Serie A,25,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2757,José Luis García Vayá,es ESP,MF,Levante,es La Liga,22,1998,22.4,46,27,10,31,5,24,5,19,38,84,30,0
2758,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,18,2003,9,24,13,10,8,6,16,3,13,9,33,19,0
2759,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,28,1993,14.8,34,24,12,13,9,20,7,13,36,70,34,0
2760,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,30,1991,20.4,43,22,24,9,10,25,7,18,20,63,41,1
2761,Matías Vecino,uy URU,MF,Inter,it Serie A,29,1991,4.2,7,5,2,3,2,10,1,9,4,11,7,0
2762,Gabriel Veiga,es ESP,MF,Celta Vigo,es La Liga,19,2002,1.2,5,4,0,4,1,2,0,2,4,9,1,0
2763,Miguel Veloso,pt POR,MF,Hellas Verona,it Serie A,35,1986,14.9,23,15,4,17,2,18,5,13,11,34,18,1
2764,Joël Veltman,nl NED,DF,Brighton,eng Premier League,29,1992,31.9,74,48,47,21,6,46,16,30,45,119,89,0
2765,Mickey van de Ven,nl NED,DF,Wolfsburg,de Bundesliga,20,2001,2.1,4,4,3,1,0,4,1,3,2,6,8,0
2766,Unai Vencedor Paris,es ESP,MF,Athletic Club,es La Liga,20,2000,26.5,26,11,11,9,6,31,13,18,19,45,22,0
2767,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,26,1995,17.5,25,10,13,10,2,13,4,9,5,30,27,0
2768,Daniele Verde,it ITA,FWMF,Spezia,it Serie A,25,1996,21.7,11,4,8,2,1,17,2,15,18,29,8,0
2769,Simone Verdi,it ITA,MFFW,Torino,it Serie A,29,1992,0.5,1,1,0,1,0,0,0,0,0,1,0,0
2770,Simone Verdi,it ITA,FWMF,Salernitana,it Serie A,29,1992,9.2,12,8,5,2,5,4,0,4,3,15,1,0
