Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2164,José Pozo,es ESP,MFDF,Rayo Vallecano,es La Liga,25,1996,0.8,53,51,0,0,2,0,2,0,0,0,0,0,46,2,0
2165,Dennis Praet,be BEL,MF,Torino,it Serie A,27,1994,17.1,588,562,21,4,4,5,45,13,3,0,0,0,430,5,19
2166,Mateusz Praszelik,pl POL,MF,Hellas Verona,it Serie A,20,2000,0.3,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0
2167,Abdón Prats,es ESP,FW,Mallorca,es La Liga,28,1992,7.1,156,139,17,1,0,2,2,0,0,0,0,0,104,0,5
2168,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,27,1993,24.3,1401,1327,68,42,5,25,49,2,24,14,10,0,1176,6,16
2169,Nicolas de Préville,fr FRA,FWMF,Metz,fr Ligue 1,30,1991,21.9,600,522,75,18,2,6,76,1,37,10,24,0,398,3,16
2170,Isaac Price,nir NIR,MF,Everton,eng Premier League,17,2003,0.2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2171,Manuel Prietl,at AUT,MF,Arminia,de Bundesliga,29,1991,23.6,665,661,3,2,1,2,7,1,0,0,0,0,518,1,11
2172,Alejandro Primo,es ESP,GK,Levante,es La Liga,17,2004,1,25,16,9,1,0,0,0,0,0,0,0,0,20,0,0
2173,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,26,1995,26.9,949,895,50,14,1,4,6,5,0,0,0,0,713,4,31
2174,Nick Proschwitz,de GER,FW,Hoffenheim,de Bundesliga,34,1986,0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
2175,Ivan Provedel,it ITA,GK,Spezia,it Serie A,27,1994,30.7,1199,837,349,120,1,5,0,0,0,0,0,0,736,13,0
2176,Javi Puado,es ESP,MFFW,Espanyol,es La Liga,23,1998,24.9,638,619,17,1,4,5,18,9,0,0,0,0,520,2,15
2177,Pubill,es ESP,DFMF,Levante,es La Liga,18,2003,5.7,269,212,56,5,0,0,15,51,0,0,0,0,209,1,9
2178,Antonio Puertas,es ESP,MFFW,Granada,es La Liga,29,1992,25.1,690,651,36,2,3,5,42,31,2,0,0,0,482,3,29
2179,Riqui Puig,es ESP,MF,Barcelona,es La Liga,21,1999,5.4,453,443,9,6,0,2,1,1,1,0,0,0,418,1,5
2180,Teemu Pukki,fi FIN,FW,Norwich City,eng Premier League,31,1990,36.1,540,444,95,0,2,2,13,2,0,0,0,0,399,1,22
2181,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,27,1994,3.8,239,214,24,24,0,2,5,0,0,0,0,0,208,1,3
2182,Christian Pulisic,us USA,MFFW,Chelsea,eng Premier League,22,1998,14.3,464,445,17,0,2,0,14,11,0,0,0,0,362,2,20
2183,Afimico Pululu,fr FRA,FWMF,Greuther Fürth,de Bundesliga,22,1999,0.8,22,17,5,1,0,0,1,1,0,0,0,0,15,0,1
2184,Ignacio Pussetto,ar ARG,FWMF,Udinese,it Serie A,25,1995,13.4,292,264,25,3,0,2,21,6,0,0,0,0,195,3,13
2185,Niklas Pyyhtiä,fi FIN,MF,Bologna,it Serie A,17,2003,0.2,24,23,1,1,1,0,0,0,0,0,0,0,20,0,0
2186,Przemysław Płacheta,pl POL,FWMF,Norwich City,eng Premier League,23,1998,5.6,163,142,19,1,1,3,23,6,12,8,3,0,109,2,11
2187,Yacine Qasmi,ma MAR,FW,Rayo Vallecano,es La Liga,30,1991,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2188,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,38,1983,18.5,466,426,36,0,3,16,21,1,0,0,0,0,320,4,15
2189,Quini,es ESP,DF,Granada,es La Liga,31,1989,25.6,972,739,228,5,1,6,72,223,0,0,0,0,663,5,27
2190,Dani Raba,es ESP,MFFW,Villarreal,es La Liga,25,1995,1,48,35,13,5,2,0,10,1,4,2,2,0,29,0,0
2191,Dani Raba,es ESP,MFFW,Granada,es La Liga,25,1995,0.3,3,3,0,0,1,0,0,0,0,0,0,0,2,0,0
2192,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,26,1995,25.4,1053,1025,27,18,0,3,25,9,0,0,0,0,862,1,23
2193,Uroš Račić,rs SRB,MF,Valencia,es La Liga,23,1998,13.4,506,494,11,8,0,15,5,1,0,0,0,0,370,1,7
2194,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,28,1993,13.5,460,451,9,5,0,4,5,1,0,0,0,0,384,0,14
2195,Nemanja Radonjić,rs SRB,FW,Marseille,fr Ligue 1,25,1996,0.2,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
2196,Ivan Radovanović,rs SRB,DFMF,Salernitana,it Serie A,32,1988,11.7,520,492,28,26,0,4,4,0,0,0,0,0,428,0,7
2197,Ionuț Radu,ro ROU,GK,Inter,it Serie A,24,1997,1,23,19,4,0,0,1,0,0,0,0,0,0,19,0,0
2198,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,34,1986,6.2,330,291,39,3,0,0,7,35,0,0,0,0,268,0,4
2199,Boris Radunović,rs SRB,GK,Cagliari,it Serie A,25,1996,3,100,64,36,8,0,0,0,0,0,0,0,0,55,0,0
2200,Sidney Raebiger,de GER,MF,RB Leipzig,de Bundesliga,16,2005,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2201,Rafinha,br BRA,MF,Real Sociedad,es La Liga,28,1993,11.7,677,645,29,16,2,2,21,1,11,5,5,0,582,3,9
2202,Rafinha,br BRA,FWMF,Paris S-G,fr Ligue 1,28,1993,2.4,188,184,4,1,0,1,1,2,1,1,0,0,169,0,2
2203,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,29,1991,17,624,591,31,30,0,7,1,1,0,0,0,0,532,2,5
2204,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,17,2004,0.8,10,9,1,0,0,0,0,0,0,0,0,0,6,0,1
2205,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,25,1995,38,1266,860,400,115,1,0,0,0,0,0,0,0,898,6,2
2206,Jesuran Rak Sakyi,eng ENG,FWMF,Crystal Palace,eng Premier League,18,2002,0.9,26,24,2,2,0,0,2,0,0,0,0,0,22,0,2
2207,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,33,1988,24.2,1660,1501,155,85,5,50,83,17,52,3,39,1,1380,4,34
2208,Diant Ramaj,de GER,GK,Eint Frankfurt,de Bundesliga,19,2001,1,41,31,10,6,0,0,0,0,0,0,0,0,30,0,0
2209,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,28,1993,2.7,134,113,21,0,0,0,5,21,0,0,0,0,97,0,4
2210,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,35,1985,13,525,504,19,15,0,13,1,4,0,0,0,0,443,2,3
2211,Sandro Ramírez,es ESP,FW,Getafe,es La Liga,26,1995,16.2,389,357,31,3,1,2,39,7,5,4,0,0,280,1,13
2212,Guilherme Ramos,pt POR,DF,Arminia,de Bundesliga,23,1997,10.1,458,417,39,9,1,2,5,30,0,0,0,0,305,2,6
2213,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,35,1986,8.9,829,808,20,17,0,19,0,2,0,0,0,0,776,1,2
2214,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,23,1998,34,1178,913,261,78,0,4,0,2,0,0,0,0,795,4,4
2215,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,30,1990,1.1,66,64,2,2,0,0,0,0,0,0,0,0,59,0,0
2216,Jacob Ramsey,eng ENG,MF,Aston Villa,eng Premier League,20,2001,27.4,1045,1030,13,7,3,1,26,3,0,0,0,0,889,2,22
2217,Luca Ranieri,it ITA,DF,Salernitana,it Serie A,22,1999,23.4,993,789,199,27,0,1,66,171,1,0,1,0,698,5,32
2218,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,33,1988,3.8,198,188,10,9,0,1,0,0,0,0,0,0,182,0,0
2219,Raphinha,br BRA,FWMF,Leeds United,eng Premier League,24,1996,32.4,1301,1111,188,46,16,20,162,63,76,52,14,0,824,2,38
2220,Tobias Raschl,de GER,MF,Greuther Fürth,de Bundesliga,21,2000,6.6,265,259,6,5,2,0,1,1,0,0,0,0,215,0,7
2221,Elba Rashani,xk KVX,FWMF,Clermont Foot,fr Ligue 1,28,1993,19.5,583,568,14,2,0,3,38,7,4,0,2,0,428,1,26
2222,Marcus Rashford,eng ENG,FWMF,Manchester Utd,eng Premier League,23,1997,13.7,424,406,14,2,0,1,22,5,0,0,0,0,304,4,10
2223,Milot Rashica,xk KVX,FWMF,Norwich City,eng Premier League,25,1996,24.8,602,521,78,23,3,6,128,12,43,22,15,0,363,3,15
2224,Giacomo Raspadori,it ITA,MFFW,Sassuolo,it Serie A,21,2000,30.4,1045,958,81,19,10,15,63,5,38,17,14,0,814,6,30
2225,Raúl,es ESP,FWDF,Betis,es La Liga,20,2000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,David Raum,de GER,DFFW,Hoffenheim,de Bundesliga,23,1998,30.6,2003,1550,448,45,1,9,311,294,109,50,40,0,1463,5,50
2227,Nicola Ravaglia,it ITA,GK,Sampdoria,it Serie A,32,1988,0.1,4,2,2,0,0,0,0,0,0,0,0,0,2,0,0
2228,David Raya,es ESP,GK,Brentford,eng Premier League,25,1995,24,1085,798,280,78,0,3,0,0,0,0,0,0,737,7,3
2229,Ante Rebić,hr CRO,FW,Milan,it Serie A,27,1993,9.9,299,291,6,0,1,4,28,4,0,0,0,0,182,2,12
2230,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,26,1995,19.7,879,688,185,7,0,3,37,178,0,0,0,0,622,6,28
2231,Lluís Recasens,es ESP,DF,Espanyol,es La Liga,19,2002,0.5,11,11,0,0,0,0,0,0,0,0,0,0,6,0,0
2232,Nathan Redmond,eng ENG,MFFW,Southampton,eng Premier League,27,1994,20.4,735,699,34,1,7,4,60,3,13,5,7,0,510,2,18
2233,Sergio Reguilón,es ESP,DFMF,Tottenham,eng Premier League,24,1996,21.3,994,831,159,14,1,10,84,135,10,6,1,0,750,4,22
2234,Manolo Reina,es ESP,GK,Mallorca,es La Liga,36,1985,21,646,362,279,91,0,2,0,0,0,0,0,0,412,5,0
2235,Pepe Reina,es ESP,GK,Lazio,it Serie A,38,1982,15,528,398,130,30,0,1,0,1,0,0,0,0,433,0,0
2236,Jeff Reine-Adélaïde,fr FRA,MFDF,Lyon,fr Ligue 1,23,1998,2.2,167,155,10,4,3,1,1,3,2,1,0,0,139,2,4
2237,Reinier,br BRA,FWMF,Dortmund,de Bundesliga,19,2002,1.8,83,81,1,0,0,0,0,1,0,0,0,0,62,1,3
2238,Karim Rekik,nl NED,DF,Sevilla,es La Liga,26,1994,12.2,777,732,43,6,1,1,6,37,0,0,0,0,693,2,4
2239,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,26,1995,35,1259,904,352,111,0,2,0,0,0,0,0,0,949,3,0
2240,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,22,1998,0.6,22,19,3,1,0,0,1,2,0,0,0,0,14,0,0
2241,Panagiotis Retsos,gr GRE,DFFW,Leverkusen,de Bundesliga,22,1998,0.4,12,11,1,1,0,0,0,0,0,0,0,0,10,0,0
2242,Marco Reus,de GER,MFFW,Dortmund,de Bundesliga,32,1989,27.8,1242,1172,62,39,12,4,40,4,8,4,1,0,1003,8,28
2243,Elvis Rexhbeçaj,de GER,MF,Bochum,de Bundesliga,23,1997,28.2,821,760,54,24,4,6,41,5,15,7,2,0,537,7,25
2244,Gio Reyna,us USA,MF,Dortmund,de Bundesliga,18,2002,4.9,248,215,32,15,0,1,20,3,14,9,3,0,197,1,6
2245,Bryan Reynolds,us USA,DF,Roma,it Serie A,20,2001,0,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0
2246,Nico Ribaudo,es ESP,MFFW,Espanyol,es La Liga,20,2001,12.4,432,417,14,4,1,5,16,3,7,5,0,0,368,1,2
2247,Tiago Ribeiro,pt POR,FW,Monaco,fr Ligue 1,19,2002,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2248,Franck Ribéry,fr FRA,MFFW,Salernitana,it Serie A,38,1983,15.8,657,588,67,20,0,8,43,10,22,10,7,1,510,2,22
2249,Samuele Ricci,it ITA,MF,Torino,it Serie A,19,2001,8,395,374,21,17,1,0,0,1,0,0,0,0,367,0,5
2250,Samuele Ricci,it ITA,MF,Empoli,it Serie A,19,2001,17,932,888,42,40,1,7,6,2,0,0,0,0,832,2,10
2251,Declan Rice,eng ENG,MF,West Ham,eng Premier League,22,1999,35.3,2197,2169,21,14,1,31,30,7,0,0,0,0,1986,7,25
2252,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,21,2000,14.5,984,956,28,22,1,2,0,4,0,0,0,0,829,0,7
2253,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,21,2000,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2254,Omar Richards,eng ENG,DF,Bayern Munich,de Bundesliga,23,1998,4.9,361,300,61,12,0,1,8,49,0,0,0,0,312,0,9
2255,Taylor Richards,eng ENG,MF,Brighton,eng Premier League,20,2000,0.3,27,27,0,0,0,0,0,0,0,0,0,0,21,0,1
2256,Richarlison,br BRA,FW,Everton,eng Premier League,24,1997,28,568,556,8,1,3,3,38,2,0,0,0,0,339,4,29
2257,Marco Richter,de GER,FWMF,Hertha BSC,de Bundesliga,23,1997,18.9,527,485,40,13,4,6,57,14,12,3,8,0,345,2,22
2258,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,28,1993,18.3,1133,889,237,25,0,3,57,211,1,0,1,0,849,7,32
2259,Sergio Rico,es ESP,GK,Mallorca,es La Liga,27,1993,14,360,221,139,49,0,1,0,0,0,0,0,0,245,0,0
2260,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,27,1993,0.3,7,6,1,1,0,0,0,0,0,0,0,0,5,0,0
2261,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,24,1996,1.3,56,51,5,2,0,1,2,1,2,0,0,2,47,0,1
2262,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,32,1988,31,1653,1257,387,141,0,29,0,0,0,0,0,0,1030,9,0
2263,Tomás Rincón,ve VEN,MF,Torino,it Serie A,33,1988,1.8,89,84,4,3,0,3,1,1,0,0,0,0,73,1,0
2264,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,33,1988,13,576,563,11,9,4,5,5,1,0,0,0,0,480,2,10
2265,Luis Rioja,es ESP,MFFW,Alavés,es La Liga,27,1993,34.6,932,853,72,30,5,0,170,17,25,8,14,0,560,7,52
2266,Renaud Ripart,fr FRA,MFFW,Troyes,fr Ligue 1,28,1993,21,675,630,44,3,1,5,48,34,0,0,0,0,465,1,30
2267,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,25,1995,20,1055,826,224,24,5,13,61,200,0,0,0,0,784,5,25
2268,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,1989,14.9,714,528,183,32,0,8,104,103,48,29,17,1,510,3,6
2269,Maxence Rivera,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,Rober,es ESP,DF,Levante,es La Liga,26,1995,22.3,1048,1012,34,32,0,5,6,2,0,0,0,0,832,2,10
2271,Sergi Roberto,es ESP,MFDF,Barcelona,es La Liga,29,1992,4.4,257,240,17,7,0,0,9,10,0,0,0,0,230,0,3
2272,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,1995,18.8,863,664,197,9,1,4,29,186,2,0,0,0,579,2,15
2273,Patrick Roberts,eng ENG,MF,Troyes,fr Ligue 1,24,1997,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1
2274,Tyler Roberts,wls WAL,MFFW,Leeds United,eng Premier League,22,1999,11,300,283,16,2,1,1,14,5,0,0,0,0,214,1,11
2275,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,1994,28.2,2350,1986,356,56,3,10,195,219,81,8,68,0,1885,8,34
2276,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,24,1996,4.2,289,280,9,4,4,2,5,1,4,0,4,0,252,0,4
2277,Rubén Rochina,es ESP,MFFW,Granada,es La Liga,30,1991,8.3,383,338,40,17,3,15,36,4,17,8,4,0,259,5,12
2278,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,1994,0.2,16,16,0,0,0,0,0,0,0,0,0,0,11,0,0
2279,Enzo Roco,cl CHI,DF,Elche,es La Liga,28,1992,28.4,1158,1087,66,66,0,22,1,0,0,0,0,0,949,5,12
2280,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,1995,21.7,914,889,23,12,0,6,6,11,0,0,0,0,772,2,11
2281,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,30,1990,8.4,414,401,12,9,1,1,3,3,0,0,0,0,336,1,7
2282,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,23,1997,1,35,35,0,0,0,0,0,0,0,0,0,0,29,0,0
2283,Rodri,es ESP,MF,Manchester City,eng Premier League,25,1996,32,2887,2837,44,37,4,25,9,7,0,0,0,0,2640,6,16
2284,Rodrigo,es ESP,MFFW,Leeds United,eng Premier League,30,1991,25.2,914,861,51,10,9,12,29,11,9,1,3,0,681,2,25
2285,Rodrigo,es ESP,FW,Betis,es La Liga,21,2000,9.8,415,410,5,2,5,2,10,2,1,0,0,0,337,0,10
2286,Gerson Rodrigues,lu LUX,FWMF,Troyes,fr Ligue 1,26,1995,9.4,223,199,23,1,1,1,10,3,4,3,0,0,157,1,10
2287,Kévin Rodrigues,pt POR,DFFW,Rayo Vallecano,es La Liga,27,1994,4.8,229,172,56,7,0,1,10,48,1,1,0,0,162,1,5
2288,Ángel Rodríguez,es ESP,FWMF,Mallorca,es La Liga,34,1987,17.2,263,251,11,0,2,2,10,1,0,0,0,0,187,1,13
2289,Óscar Rodríguez Arnaiz,es ESP,MFFW,Getafe,es La Liga,23,1998,10.5,429,385,43,25,2,9,43,4,14,7,6,0,316,1,9
2290,Óscar Rodríguez Arnaiz,es ESP,FWMF,Sevilla,es La Liga,23,1998,4.6,214,197,16,3,1,5,15,1,12,1,7,0,168,1,6
2291,Dani Rodríguez,es ESP,MFFW,Mallorca,es La Liga,33,1988,31.5,951,884,65,23,11,8,55,8,26,12,3,0,716,2,31
2292,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,27,1994,28.1,1458,1404,53,50,3,21,4,3,0,0,0,0,1245,1,25
2293,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,32,1989,15.4,313,307,3,0,1,1,7,1,0,0,0,0,185,3,10
2294,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,1992,27.5,1469,1374,86,31,1,22,65,8,46,28,17,0,1247,9,22
2295,Rodrygo,br BRA,FW,Real Madrid,es La Liga,20,2001,16.9,682,635,41,3,1,1,41,9,27,5,10,0,555,6,18
2296,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,1999,13.8,358,332,25,0,0,0,35,25,0,0,0,0,230,1,16
2297,Marko Rog,hr CRO,MF,Cagliari,it Serie A,26,1995,3.5,152,141,11,8,0,1,3,2,1,1,0,0,122,0,3
2298,Rogério,br BRA,DF,Sassuolo,it Serie A,23,1998,19.2,1131,967,161,24,0,11,82,117,20,0,19,0,921,3,20
2299,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,26,1995,15.7,999,947,51,34,1,1,1,2,0,0,0,0,893,1,5
2300,Simone Romagnoli,it ITA,DF,Empoli,it Serie A,31,1990,16.6,796,726,63,47,0,2,1,1,0,0,0,0,612,7,6
2301,Leonardo Román,es ESP,GK,Mallorca,es La Liga,21,2000,2,67,45,22,6,0,0,0,0,0,0,0,0,47,0,0
2302,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,23,1998,20.5,1325,1281,43,35,2,13,0,8,0,0,0,0,1149,1,14
2303,Iván Romero,es ESP,FW,Sevilla,es La Liga,20,2001,2,34,30,4,1,0,0,0,0,0,0,0,0,28,0,2
2304,Luka Romero,ar ARG,FW,Lazio,it Serie A,16,2004,0.9,37,33,4,1,0,0,1,1,2,0,0,0,35,0,0
2305,Sergio Romero,ar ARG,GK,Venezia,it Serie A,34,1987,16,586,397,188,46,0,0,0,0,0,0,0,0,415,1,0
2306,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,29,1991,32.1,1691,1657,29,29,7,20,13,0,0,0,0,0,1377,5,23
2307,Cristiano Ronaldo,pt POR,FW,Manchester Utd,eng Premier League,36,1985,27.3,904,866,35,3,2,3,15,7,0,0,0,0,726,3,25
2308,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,36,1985,0.3,13,13,0,0,0,0,0,0,0,0,0,0,8,0,2
2309,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,31,1989,8.8,193,190,3,0,0,0,6,1,0,0,0,0,117,0,9
2310,Valentin Rongier,fr FRA,MFDF,Marseille,fr Ligue 1,26,1994,24.4,1950,1783,163,34,5,11,7,127,0,0,0,0,1753,4,26
2311,Marten de Roon,nl NED,MFDF,Atalanta,it Serie A,30,1991,28.3,1690,1615,72,50,0,32,7,22,0,0,0,0,1434,3,21
2312,Unai Ropero,es ESP,MF,Alavés,es La Liga,19,2001,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2313,Pablo Rosario,nl NED,MF,Nice,fr Ligue 1,24,1997,30.3,1737,1695,36,29,0,6,15,7,0,0,0,0,1522,6,17
2314,Romario Rösch,de GER,MF,Mainz 05,de Bundesliga,22,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,Danny Rose,eng ENG,DF,Watford,eng Premier League,31,1990,7.7,340,225,113,18,4,5,24,87,8,5,3,0,227,2,11
2316,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,30,1991,0.4,16,11,5,1,0,0,0,0,0,0,0,0,12,0,0
2317,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,16,2004,1,54,43,11,2,0,0,5,9,0,0,0,0,40,0,4
2318,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,28,1993,19.7,918,749,162,7,0,4,50,155,0,0,0,0,675,7,19
2319,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,19,2001,16.3,977,822,152,75,3,11,110,9,68,26,32,0,762,3,11
2320,Jon Rowe,eng ENG,FWMF,Norwich City,eng Premier League,18,2003,2.5,72,68,2,0,1,0,4,0,2,2,0,0,48,2,4
2321,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,27,1994,32.5,2015,1906,107,61,0,15,0,5,0,0,0,0,1835,2,4
2322,Ruan,br BRA,DF,Sassuolo,it Serie A,22,1999,2.4,110,91,19,3,0,0,1,16,0,0,0,0,84,0,2
2323,Rubén,es ESP,DF,Espanyol,es La Liga,20,2001,1.7,69,55,14,0,1,1,9,14,0,0,0,0,45,0,2
2324,John Ruddy,eng ENG,GK,Wolves,eng Premier League,34,1986,1.5,33,17,16,2,0,0,0,0,0,0,0,0,22,0,0
2325,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,28,1993,33.7,2534,2462,63,50,7,34,15,13,0,0,0,0,2217,9,18
2326,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,31,1990,8.6,405,378,23,8,0,0,15,7,8,1,3,0,305,4,6
2327,Daniele Rugani,it ITA,DF,Juventus,it Serie A,27,1994,9.8,547,528,18,12,0,4,0,1,0,0,0,0,497,1,4
2328,Matteo Ruggeri,it ITA,DF,Salernitana,it Serie A,19,2002,7.5,302,251,49,3,0,4,29,46,0,0,0,0,198,2,6
2329,Mário Rui,pt POR,DF,Napoli,it Serie A,30,1991,33.2,2461,2104,346,80,1,34,80,248,18,7,6,0,2073,11,35
2330,Aitor Ruibal,es ESP,FWDF,Betis,es La Liga,25,1996,9.5,341,310,25,2,0,1,17,23,0,0,0,0,258,6,10
2331,Isma Ruiz,es ESP,MF,Granada,es La Liga,20,2001,3.1,124,124,0,0,1,0,1,0,0,0,0,0,103,0,2
2332,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,25,1996,26.5,2196,2143,48,47,2,37,17,1,0,0,0,0,1969,5,26
2333,Víctor Ruiz,es ESP,DF,Betis,es La Liga,32,1989,15.8,896,858,36,32,0,8,0,4,0,0,0,0,778,2,6
2334,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,29,1992,32,1288,982,305,91,0,2,0,0,0,0,0,0,1051,1,1
2335,Lukas Rupp,de GER,MF,Norwich City,eng Premier League,30,1991,8.5,391,385,3,2,2,2,3,1,0,0,0,0,322,3,15
2336,Alessandro Russo,it ITA,MF,Salernitana,it Serie A,17,2003,0.3,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
2337,Franco Russo,ar ARG,DF,Mallorca,es La Liga,26,1994,16.3,644,602,41,34,0,5,1,2,0,0,0,0,491,1,6
2338,Georginio Rutter,fr FRA,FWMF,Hoffenheim,de Bundesliga,19,2002,17.9,319,309,8,1,1,4,20,2,0,0,0,0,198,2,19
2339,Mathew Ryan,au AUS,GK,Real Sociedad,es La Liga,29,1992,3,107,73,34,15,0,0,0,0,0,0,0,0,67,0,0
2340,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,23,1997,15.9,650,522,126,5,0,1,51,120,1,0,0,0,482,2,20
2341,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,28,1992,7,257,197,59,16,0,0,0,0,0,0,0,0,168,1,1
2342,José Sá,pt POR,GK,Wolves,eng Premier League,28,1993,36.5,1109,750,355,94,0,0,0,0,0,0,0,0,770,4,0
2343,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,24,1996,6.4,272,263,7,1,1,1,6,1,3,0,3,0,222,2,5
2344,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,28,1993,8.8,497,423,74,3,0,0,17,71,0,0,0,0,414,0,13
2345,Mathys Saban,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,19,2002,0.8,14,14,0,0,0,0,2,0,0,0,0,0,11,0,0
2346,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,28,1993,3.9,153,123,30,1,0,0,9,29,0,0,0,0,96,0,10
2347,Abdelhamid Sabiri,ma MAR,MFFW,Sampdoria,it Serie A,24,1996,9.9,346,313,29,15,0,4,15,5,6,4,0,0,259,4,13
2348,Marcel Sabitzer,at AUT,MFDF,Bayern Munich,de Bundesliga,27,1994,10.1,712,664,44,10,2,5,16,33,0,0,0,0,576,4,20
2349,Marcel Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,27,1994,0.5,49,45,4,1,0,0,1,3,0,0,0,0,40,0,0
2350,Falaye Sacko,ml MLI,DF,Saint-Étienne,fr Ligue 1,26,1995,7.4,437,403,34,11,0,2,8,23,0,0,0,0,368,0,10
2351,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,22,1999,20.7,869,840,28,6,2,1,63,11,10,0,2,0,681,1,26
2352,Rafiki Said Ahamada,fr FRA,MFFW,Brest,fr Ligue 1,21,2000,1.4,57,54,3,1,1,0,5,1,1,0,1,0,42,0,3
2353,Wesley Saïd,fr FRA,FWMF,Lens,fr Ligue 1,26,1995,7.3,232,222,6,3,0,2,10,2,0,0,0,0,164,4,8
2354,Allan Saint-Maximin,fr FRA,FWMF,Newcastle Utd,eng Premier League,24,1997,31.2,747,721,19,0,11,11,60,5,0,0,0,0,529,7,33
